"scenario_id","sigma_type","m","T_len","R2_target","beta_design","phi_f","phi_eta","phi_u","rho","factor_r","factor_loading_scenario","factor_strength","factor_idio_var","beta_scale_using","z","rmsfe_base","rmsfe_rs","rel_rmsfe","rmse_pooled_base","rmse_pooled_rs","bias_base","var_base","bias_rs","var_rs","Q_ols","Q_rs_bag","Q_rs_subavg","L_ols","L_rs_bag","L_rs_subavg"
4,"factor",50,200,0.3,"B4",0.3,0.7,0,NA,2,"random",0.5,0.25,"innovation",2,1.09864829939552,1.08425047219769,0.986894962468193,1.10420208346105,1.08973129128444,0.00019190282339286,1.21907033829632,0.000194253102898855,1.18732003410155,0.720726502447468,1.15711447587359,1.23908682514998,0.924509038172161,1.1638073554688,1.24625443617759
4,"factor",50,200,0.3,"B4",0.3,0.7,0,NA,2,"random",0.5,0.25,"innovation",5,1.09864829939552,1.05385710112021,0.959230630675935,1.10420208346105,1.05924461627498,0.00019190282339286,1.21907033829632,0.000195538237494083,1.12180361887003,0.720726502447468,1.04621504901293,1.11261712006743,0.924509038172161,1.07041276682065,1.13835525852473
4,"factor",50,200,0.3,"B4",0.3,0.7,0,NA,2,"random",0.5,0.25,"innovation",8,1.09864829939552,1.04047302953082,0.947048323019554,1.10420208346105,1.04579928274067,0.00019190282339286,1.21907033829632,0.000194431957061778,1.09350170782384,0.720726502447468,0.979293349389372,1.04896707192347,0.924509038172161,1.0189213479442,1.09142371370354
4,"factor",50,200,0.3,"B4",0.3,0.7,0,NA,2,"random",0.5,0.25,"innovation",11,1.09864829939552,1.03438429532549,0.941506299963883,1.10420208346105,1.0397058337749,0.00019190282339286,1.21907033829632,0.000204177101445764,1.08078404368411,0.720726502447468,0.931723388159837,1.00563276668346,0.924509038172161,0.98557593517575,1.06377069624288
4,"factor",50,200,0.3,"B4",0.3,0.7,0,NA,2,"random",0.5,0.25,"innovation",14,1.09864829939552,1.03273211945871,0.940002473973625,1.10420208346105,1.03809895789923,0.00019190282339286,1.21907033829632,0.000214881511843662,1.07743456487961,0.720726502447468,0.895410914922179,0.971167447485879,0.924509038172161,0.962680910095809,1.04414696066891
4,"factor",50,200,0.3,"B4",0.3,0.7,0,NA,2,"random",0.5,0.25,"innovation",17,1.09864829939552,1.03431204263633,0.941440534887647,1.10420208346105,1.03970882873931,0.00019190282339286,1.21907033829632,0.00021306340218523,1.08078138515629,0.720726502447468,0.866094545670056,0.941803590974802,0.924509038172161,0.946166350509204,1.02889823291325
4,"factor",50,200,0.3,"B4",0.3,0.7,0,NA,2,"random",0.5,0.25,"innovation",20,1.09864829939552,1.03879683240785,0.945522632656321,1.10420208346105,1.04424101286611,0.00019190282339286,1.21907033829632,0.000235568926265608,1.09020372402538,0.720726502447468,0.841340666464908,0.91572009246346,0.924509038172161,0.933694845733044,1.01626864337444
4,"factor",50,200,0.3,"B4",0.3,0.7,0,NA,2,"random",0.5,0.25,"innovation",23,1.09864829939552,1.0451521689587,0.951307319670678,1.10420208346105,1.05067884136115,0.00019190282339286,1.21907033829632,0.000238892521741792,1.10368713516226,0.720726502447468,0.819884899791716,0.891984813724664,0.924509038172161,0.924078756504053,1.00537815057129
4,"factor",50,200,0.3,"B4",0.3,0.7,0,NA,2,"random",0.5,0.25,"innovation",26,1.09864829939552,1.05342494396106,0.958837277171099,1.10420208346105,1.05903102589331,0.00019190282339286,1.21907033829632,0.000246029118091513,1.12130068468655,0.720726502447468,0.8008852961566,0.86987951240953,0.924509038172161,0.916526093357781,0.995526779999332
4,"factor",50,200,0.3,"B4",0.3,0.7,0,NA,2,"random",0.5,0.25,"innovation",29,1.09864829939552,1.06357104455602,0.968072353219131,1.10420208346105,1.06927983111896,0.00019190282339286,1.21907033829632,0.000258131354839463,1.14310122588295,0.720726502447468,0.783989763992161,0.84906238454444,0.924509038172161,0.910755726252366,0.986401827172299
4,"factor",50,200,0.3,"B4",0.3,0.7,0,NA,2,"random",0.5,0.25,"innovation",32,1.09864829939552,1.07587613177765,0.97927255917075,1.10420208346105,1.08168370180544,0.00019190282339286,1.21907033829632,0.000264383289762871,1.16977524746176,0.720726502447468,0.768926686752452,0.829163200914948,0.924509038172161,0.906556954710617,0.977633341252195
