"scenario_id","sigma_type","m","T_len","R2_target","beta_design","phi_f","phi_eta","phi_u","rho","factor_r","factor_loading_scenario","factor_strength","factor_idio_var","beta_scale_using","z","rmsfe_base","rmsfe_rs","rel_rmsfe","rmse_pooled_base","rmse_pooled_rs","bias_base","var_base","bias_rs","var_rs","Q_ols","Q_rs_bag","Q_rs_subavg","L_ols","L_rs_bag","L_rs_subavg"
48,"factor",50,200,0.5,"B5",0.3,0.7,0,NA,2,"block",0.5,0.25,"innovation",2,1.30621093185299,1.21914838236587,0.933347250919415,1.3105666248272,1.22374799574818,0.00516497429062587,1.71241990382034,0.00551103917989092,1.49204811791779,0.744065977375769,1.36557061007218,1.62334373827498,0.954473596470082,1.37346621678264,1.63273053664709
48,"factor",50,200,0.5,"B5",0.3,0.7,0,NA,2,"block",0.5,0.25,"innovation",5,1.30621093185299,1.12642931408169,0.862364023001813,1.3105666248272,1.13178893617351,0.00516497429062587,1.71241990382034,0.00587648121093595,1.27506971483383,0.744065977375769,1.14238541892338,1.30681328693771,0.954473596470082,1.1688001586792,1.337034442004
48,"factor",50,200,0.5,"B5",0.3,0.7,0,NA,2,"block",0.5,0.25,"innovation",8,1.30621093185299,1.10856760312767,0.848689576923887,1.3105666248272,1.11471233871951,0.00516497429062587,1.71241990382034,0.00493266591517767,1.23765093217833,0.744065977375769,1.06714130568287,1.19506708338951,0.954473596470082,1.11030937826859,1.24341938464246
48,"factor",50,200,0.5,"B5",0.3,0.7,0,NA,2,"block",0.5,0.25,"innovation",11,1.30621093185299,1.09620836441628,0.839227675779139,1.3105666248272,1.10293426048242,0.00516497429062587,1.71241990382034,0.00471581629114317,1.21174816665475,0.744065977375769,1.01601783550631,1.13229009495138,0.954473596470082,1.07471995472139,1.19772511730577
48,"factor",50,200,0.5,"B5",0.3,0.7,0,NA,2,"block",0.5,0.25,"innovation",14,1.30621093185299,1.0870923751743,0.832248719303061,1.3105666248272,1.0942725045077,0.00516497429062587,1.71241990382034,0.00411190740217371,1.19332040671938,0.744065977375769,0.973622656530139,1.08474842881644,0.954473596470082,1.04674390220413,1.16623449024415
48,"factor",50,200,0.5,"B5",0.3,0.7,0,NA,2,"block",0.5,0.25,"innovation",17,1.30621093185299,1.08446241043384,0.830235288947875,1.3105666248272,1.09158943039236,0.00516497429062587,1.71241990382034,0.00414982251148968,1.18741766203284,0.744065977375769,0.937068602174899,1.04459186311882,0.954473596470082,1.02367490673821,1.14115973118343
48,"factor",50,200,0.5,"B5",0.3,0.7,0,NA,2,"block",0.5,0.25,"innovation",20,1.30621093185299,1.08156034962539,0.828013549152507,1.3105666248272,1.08914333370103,0.00516497429062587,1.71241990382034,0.00388639989165531,1.18234680145374,0.744065977375769,0.905308052478952,1.00952834047985,0.954473596470082,1.00465508089925,1.12033738506623
48,"factor",50,200,0.5,"B5",0.3,0.7,0,NA,2,"block",0.5,0.25,"innovation",23,1.30621093185299,1.0815897833894,0.828036082851534,1.3105666248272,1.08877266019093,0.00516497429062587,1.71241990382034,0.0033649998360373,1.1820609057432,0.744065977375769,0.876909142287177,0.977227830413352,0.954473596470082,0.988325424424586,1.10141812612411
48,"factor",50,200,0.5,"B5",0.3,0.7,0,NA,2,"block",0.5,0.25,"innovation",26,1.30621093185299,1.08201798136582,0.828363899719378,1.3105666248272,1.08957024016538,0.00516497429062587,1.71241990382034,0.00305426396747687,1.18410904428656,0.744065977375769,0.851448306655177,0.947038817819036,0.954473596470082,0.97437045740267,1.08379126763806
48,"factor",50,200,0.5,"B5",0.3,0.7,0,NA,2,"block",0.5,0.25,"innovation",29,1.30621093185299,1.08778060799113,0.832775611859265,1.3105666248272,1.09550845072727,0.00516497429062587,1.71241990382034,0.00347098507732463,1.19666778053755,0.744065977375769,0.829266064945968,0.919304335460301,0.954473596470082,0.963340686637934,1.06796884420119
