"scenario_id","sigma_type","m","T_len","R2_target","beta_design","phi_f","phi_eta","phi_u","rho","factor_r","factor_loading_scenario","factor_strength","factor_idio_var","beta_scale_using","z","rmsfe_base","rmsfe_rs","rel_rmsfe","rmse_pooled_base","rmse_pooled_rs","bias_base","var_base","bias_rs","var_rs","Q_ols","Q_rs_bag","Q_rs_subavg","L_ols","L_rs_bag","L_rs_subavg"
2,"toeplitz",30,120,0.3,"sparse10",0.3,0.7,0,0.8,NA,NA,NA,NA,"innovation",2,1.16600643355811,1.14057510020313,0.978189371325007,1.16862136578742,1.14302060514941,0.000246415099606967,1.36542948147526,0.00038690210812323,1.306109201688,0.73054812610949,1.11416285740082,1.24254445226611,0.925157040913799,1.12440581552192,1.25396896294165
2,"toeplitz",30,120,0.3,"sparse10",0.3,0.7,0,0.8,NA,NA,NA,NA,"innovation",4,1.16600643355811,1.10633344763943,0.94882276443656,1.16862136578742,1.10859023955247,0.000246415099606967,1.36542948147526,0.000390417150725552,1.22858190208027,0.73054812610949,0.996812622351473,1.11021497968479,0.925157040913799,1.02430314993269,1.14083599078173
2,"toeplitz",30,120,0.3,"sparse10",0.3,0.7,0,0.8,NA,NA,NA,NA,"innovation",6,1.16600643355811,1.09885201387186,0.942406475853368,1.16862136578742,1.10093344934349,0.000246415099606967,1.36542948147526,0.000627346235174649,1.21142711364818,0.73054812610949,0.936284895136188,1.03192548204144,0.925157040913799,0.979311936516346,1.07935300095297
2,"toeplitz",30,120,0.3,"sparse10",0.3,0.7,0,0.8,NA,NA,NA,NA,"innovation",8,1.16600643355811,1.09546880515076,0.939504940644188,1.16862136578742,1.09762531896176,0.000246415099606967,1.36542948147526,0.00102681902439124,1.20375452180151,0.73054812610949,0.897441570649867,0.979351803850863,0.925157040913799,0.955176467998085,1.04236163744334
2,"toeplitz",30,120,0.3,"sparse10",0.3,0.7,0,0.8,NA,NA,NA,NA,"innovation",10,1.16600643355811,1.09417444782959,0.938394863303346,1.16862136578742,1.0966839807382,0.000246415099606967,1.36542948147526,0.00134779758126194,1.20136795602651,0.73054812610949,0.870197299145801,0.94191708572388,0.925157040913799,0.942166617063691,1.0198282958973
2,"toeplitz",30,120,0.3,"sparse10",0.3,0.7,0,0.8,NA,NA,NA,NA,"innovation",12,1.16600643355811,1.10451700860354,0.947264935093938,1.16862136578742,1.10716321348734,0.000246415099606967,1.36542948147526,0.00149656456075023,1.22431381673887,0.73054812610949,0.845692287767579,0.910621738082617,0.925157040913799,0.93117271906959,1.00267655942166
2,"toeplitz",30,120,0.3,"sparse10",0.3,0.7,0,0.8,NA,NA,NA,NA,"innovation",14,1.16600643355811,1.1010889042222,0.944324896100426,1.16862136578742,1.10407922699113,0.000246415099606967,1.36542948147526,0.00154371752206805,1.21744722195127,0.73054812610949,0.824485912940443,0.884275408479668,0.925157040913799,0.922968861241729,0.989913301986913
2,"toeplitz",30,120,0.3,"sparse10",0.3,0.7,0,0.8,NA,NA,NA,NA,"innovation",16,1.16600643355811,1.11241399984223,0.954037617483512,1.16862136578742,1.1160258849416,0.000246415099606967,1.36542948147526,0.00109291337131131,1.24442086248838,0.73054812610949,0.806210508406592,0.86177985727768,0.925157040913799,0.917319339383123,0.980561877429941
2,"toeplitz",30,120,0.3,"sparse10",0.3,0.7,0,0.8,NA,NA,NA,NA,"innovation",18,1.16600643355811,1.1212068596961,0.96157862206188,1.16862136578742,1.12498419792369,0.000246415099606967,1.36542948147526,0.000823004505633877,1.26476644107237,0.73054812610949,0.788713476854302,0.840295666295253,0.925157040913799,0.911896424236744,0.971551517075225
2,"toeplitz",30,120,0.3,"sparse10",0.3,0.7,0,0.8,NA,NA,NA,NA,"innovation",20,1.16600643355811,1.12847372704056,0.967810892429625,1.16862136578742,1.13253852479542,0.000246415099606967,1.36542948147526,0.000554806462505264,1.28208870368328,0.73054812610949,0.773145537391131,0.82026495760795,0.925157040913799,0.90809579917198,0.963457402914362
2,"toeplitz",30,120,0.3,"sparse10",0.3,0.7,0,0.8,NA,NA,NA,NA,"innovation",22,1.16600643355811,1.13826331958902,0.976206723075762,1.16862136578742,1.14321537888826,0.000246415099606967,1.36542948147526,0.000454163446668163,1.30648723907997,0.73054812610949,0.759457587007338,0.801330396142336,0.925157040913799,0.905967141761419,0.955934956841664
2,"toeplitz",30,120,0.3,"sparse10",0.3,0.7,0,0.8,NA,NA,NA,NA,"innovation",24,1.16600643355811,1.15517348394186,0.99070935690878,1.16862136578742,1.16050836785689,0.000246415099606967,1.36542948147526,0.000330092849668496,1.3464495790162,0.73054812610949,0.747880968594102,0.782761993081397,0.925157040913799,0.905891601600312,0.94815705315683
2,"toeplitz",30,120,0.3,"sparse10",0.3,0.7,0,0.8,NA,NA,NA,NA,"innovation",26,1.16600643355811,1.16845437928431,1.00209942728937,1.16862136578742,1.17401951444325,0.000246415099606967,1.36542948147526,0.000209129661546316,1.37811269063201,0.73054812610949,0.738923241488176,0.765048952327495,0.925157040913799,0.908617233093082,0.940755633773353
2,"toeplitz",30,120,0.3,"sparse10",0.3,0.7,0,0.8,NA,NA,NA,NA,"innovation",28,1.16600643355811,1.19006222107583,1.02063092177314,1.16862136578742,1.19657248037832,0.000246415099606967,1.36542948147526,9.41333695545337e-05,1.43169156742916,0.73054812610949,0.732871282694144,0.747477907578544,0.925157040913799,0.914635344519785,0.93286926794838
2,"toeplitz",30,120,0.3,"sparse10",0.3,0.7,0,0.8,NA,NA,NA,NA,"innovation",30,1.16600643355811,1.21488245588926,1.04191745510529,1.16862136578742,1.22160996990058,0.000246415099606967,1.36542948147526,9.23648162787187e-05,1.49223855374421,0.73054812610949,0.73054812610949,0.73054812610949,0.925157040913799,0.925157040913799,0.925157040913799
