"Var","Selected","mean_weight_nonzero","w_bar","Prediction","Hist_mean","Shapley"
"RPI",0.061,0.167429737192761,0.0100457842315657,-0.763896425390698,0.828294863075286,-0.0159948101393078
"W875RX1",0.062,0.142620606930191,0.00884247762967186,-1.10819376301815,0.847886694213187,-0.0172965976849064
"DPCERA3M086SBEA",0.052,0.130091992948374,0.00624441566152194,0.555040850228283,0.875333422644259,-0.00200003995546347
"CMRMTSPLx",0.047,0.396466298253071,0.0186339160178943,1.09750900468992,0.916079109851226,0.00338074942355968
"RETAILx",0.048,0.0461746565275461,0.00166228763499166,0.730786319847976,0.818186344882372,-0.000145283980912638
"INDPRO",0.062,0.882519917564599,0.0547162348890051,0.817555264199843,0.858238190938342,-0.00222601657539589
"IPFPNSS",0.063,0.785580694085924,0.0494915837274132,0.831732410189789,0.812257616783733,0.000963838368429926
"IPFINAL",0.052,0.76537425644873,0.0390340870788852,0.991950635179961,0.811178486174524,0.00705627580571545
"IPCONGD",0.055,0.71173847254625,0.037010400572405,0.900554946978405,0.820127919548125,0.00297663650204247
"IPDCONGD",0.069,0.302465291763864,0.0205676398399427,1.08705516509431,0.875551559714236,0.00435012998030671
"IPNCONGD",0.06,0.283930899084269,0.0150483376514662,0.757573517062426,0.810521516259722,-0.000796779369890462
"IPBUSEQ",0.059,0.370927763490731,0.0204010269919902,1.00477461955115,0.847217483037234,0.00321432739480114
"IPMAT",0.051,0.728456848829807,0.0371512992903202,0.812997163180951,0.884008835628154,-0.00263817589619224
"IPDMAT",0.063,0.577521252284884,0.0346512751370931,0.995432278886454,0.946625851852761,0.00169120493160297
"IPNMAT",0.053,0.38037529509482,0.0163561376890773,0.65828256468492,0.718044690734535,-0.000977477562259499
"IPMANSICS",0.057,0.827623638684398,0.0455193001276419,1.03283974131971,0.866254493472559,0.00758284389359222
"IPB51222S",0.046,6.06404737070631e-17,1.57665231638364e-18,0.915983847744894,0.858164786441598,9.11605569349694e-20
"IPFUELS",0.054,4.40943557387875e-17,1.23464196068605e-18,0.77052344393358,0.856810469741229,-1.06533582724925e-19
"CUMFNS",0.046,0.52000634018594,0.0213202599476235,1.15558481894573,0.847624519082714,0.00656579364662764
"CLF16OV",0.062,0.00486504263850707,0.000160546407070733,0.854673861883248,0.855180840110775,-8.1393532892422e-08
"CE16OV",0.058,0.106458653614018,0.00425834614456073,0.544254615103767,0.773440785715338,-0.000975954046010417
"UNRATE",0.048,0.291192201750243,0.0139772256840117,0.844529172077979,0.932891776602638,-0.00123506406546823
"UEMPMEAN",0.066,0.0581448541239332,0.00191878018608979,0.891971172131201,0.849506782794135,8.14798288743641e-05
"UEMPLT5",0.053,0.178994013925498,0.00894970069627488,1.1457313143274,0.895908057909218,0.00223584337191149
"UEMP5TO14",0.068,0.411820700925006,0.0280038076629004,0.682498435003143,0.903556763917698,-0.00619047492520539
"UEMP15OV",0.057,0.288357735974446,0.0164363909505434,1.03541193786398,0.895395697699508,0.0023013616627685
"UEMP15T26",0.054,0.337860734668662,0.0182444796721077,1.19573279002687,0.888801335074924,0.00559980469060124
"UEMP27OV",0.048,0.20196133944178,0.00787649223822944,0.864415474626501,0.876452142373974,-9.48067200871179e-05
"CLAIMSx",0.054,0.264699743459692,0.0124408879426055,1.32577402190901,0.884360834841784,0.00549157199669174
"PAYEMS",0.054,0.329516359560329,0.0174643670566975,0.788445120395953,0.699868684852516,0.00154693138290449
"USGOOD",0.049,0.337970149093566,0.0152086567092105,0.9409178673212,0.783787648680277,0.00238973955395299
"CES1021000001",0.045,0.0396789715972246,0.000833258403541717,0.949852819803687,0.848216514969991,8.46893051076046e-05
"USCONS",0.044,0.128438397374465,0.00449534390810626,0.885439368137031,0.959824222004207,-0.000334385499687185
"MANEMP",0.045,0.23126119491067,0.00994423138115882,0.863078957861929,0.660964189901037,0.00200987601815234
"DMANEMP",0.044,0.268835438000696,0.0107534175200279,0.91625252918075,0.739580526185004,0.00189982781231286
"NDMANEMP",0.057,0.104658974773693,0.00429101796572141,0.713499947007579,0.521388029740931,0.000824355688420369
"SRVPRD",0.052,0.240183390679326,0.011768986143287,0.645038625911432,0.580401283147017,0.00076071599133329
"USTPU",0.057,0.229145933131836,0.0114572966565918,0.773792302116783,0.635842554549109,0.0015805311815848
"USWTRADE",0.063,0.159945225922051,0.00799726129610252,0.555629412914072,0.670382928674268,-0.000917713850180708
"USTRADE",0.05,0.15876836731186,0.00698580816172184,0.695955504671897,0.617857695388673,0.000545576313503342
"USFIRE",0.053,0.0364652245084312,0.00142214375582882,0.821767697037457,0.712629288326323,0.000155210506469631
"USGOVT",0.064,0.0182728503017127,0.000621276910258233,0.806291173751261,0.771350203552754,2.17080180063535e-05
"CES0600000007",0.059,0.0962258701409006,0.00413771241605873,0.708821126237158,1.15077257014085,-0.00182866797673538
"AWOTMAN",0.058,0.162986066856225,0.00863826154337991,1.17894863855599,0.84905398882148,0.00284971626616838
"AWHMAN",0.061,0.0961888207619839,0.00452087457581324,0.863031207572451,1.18237756967467,-0.00144372484930639
"HOUST",0.071,0.115931690578914,0.00730369650647155,1.4953641479815,0.946397367995379,0.00400948675315359
"HOUSTNE",0.055,0.0560727061680277,0.00224290824672111,0.818515763334848,0.590499124588559,0.000511420399433681
"HOUSTMW",0.067,0.217936750978386,0.0115506478018545,1.09058132221416,0.953154641531881,0.00158736718713889
"HOUSTS",0.049,0.0870182436716241,0.00330669325952172,1.44584008635471,1.0117494010067,0.00143540474326143
"HOUSTW",0.073,0.0940487832184745,0.00451434159448677,1.27083601498847,0.945488634795805,0.00146872921106107
"PERMIT",0.056,0.0944346399773554,0.00330521239920744,1.37489783242983,1.05541354900149,0.00105596341493926
"PERMITNE",0.053,0.0697484507247866,0.00223195042319317,0.902086970007221,0.649140466837172,0.000564564054795623
"PERMITMW",0.057,0.0807889715358658,0.0033123478329705,1.14606707358984,1.0638146448627,0.0002724486540509
"PERMITS",0.067,0.130644493102786,0.00535642421721423,1.1552483613074,1.03000720037944,0.000670844787386562
"PERMITW",0.057,0.0529550693682671,0.00217115784409895,1.20363745928709,0.944932464282384,0.000561689379212043
"ACOGNO",0.042,0.00834043042385187,0.000175149038900889,0.801856460977146,0.873959316510138,-1.26287458486132e-05
"AMDMNOx",0.064,0.590914243115574,0.0378185115593968,0.669110390657246,0.82000232150311,-0.00570650823091401
"ANDENOx",0.066,0.180255534014882,0.0104548209728631,0.790774365776059,0.761457355028787,0.000306504098822236
"AMDMUOx",0.067,0.233691968812929,0.013320442222337,0.803925316664444,0.750792793930057,0.000707748699210409
"BUSINVx",0.056,0.11738619439247,0.00258249627663435,0.920515381631071,0.820174306963268,0.000259130451723089
"ISRATIOx",0.073,0.085132671097384,0.00408636821267443,0.833081844537942,0.895096272248656,-0.000253413786124258
"M1SL",0.053,0.0144854233510643,0.000391106430478737,0.762893908424012,0.858365516119355,-3.7339559697792e-05
"M2SL",0.064,0.219350528515551,0.0109675264257776,0.911281465902958,0.852545153269862,0.000644192060956207
"M2REAL",0.054,0.0141652735511195,0.000439123480084705,0.740177019241783,0.855437392693284,-5.06135363058857e-05
"AMBSL",0.056,0.0094690140521997,0.000255663379409392,0.962748231250288,0.855916237906518,2.73130284473098e-05
"TOTRESNS",0.05,8.68255945458244e-17,1.82333748546231e-18,0.931795935543667,0.872904226918076,1.07379459919965e-19
"NONBORRES",0.05,0.00233679737626243,6.30935291590855e-05,0.944793787164722,0.868448005129326,4.81692482502341e-06
"BUSLOANS",0.056,0.0194467443552863,0.000641742563724446,0.863206892776591,0.857144076514428,3.8907672514706e-06
"REALLN",0.058,0.0360016481999458,0.00147606757619778,0.916927098799203,0.862691554299027,8.00553287141412e-05
"NONREVSL",0.046,0.159481541797184,0.00526289087930709,1.02587399170571,0.856912897431552,0.000889223802013189
"CONSPI",0.056,0.0026619292792459,0.00010381524189059,1.5176596086323,0.905990092344696,6.35006187904983e-05
"S&P 500",0.05,0.032072932758546,0.000994260915514925,0.836875628567291,0.849054072306069,-1.21085506212651e-05
"S&P: indust",0.052,0.103581046589523,0.00310743139768568,0.834739391754491,0.84914106292157,-4.47522051637263e-05
"FEDFUNDS",0.055,0.142906679807744,0.00557336051250202,0.933171109594744,0.846417885942004,0.000483506991038439
"CP3Mx",0.058,0.363678008982882,0.0174565444311783,0.945536811265546,0.84599760812875,0.00173761052220157
"TB3MS",0.054,0.259535004591361,0.0103814001836544,0.956976720903024,0.845928009142427,0.00115284111666605
"TB6MS",0.054,0.25193049563524,0.0108330113123153,0.972804721096399,0.84550262054765,0.00137906509532609
"GS1",0.049,0.451919513614022,0.0180767805445609,0.982332258178586,0.844869834262373,0.00248487807025679
"GS5",0.05,0.369516510177292,0.0181063089986873,0.920916062019872,0.834380253183786,0.0015668440942375
"GS10",0.059,0.361656211651467,0.0202527478524821,0.81681710523771,0.83030066918699,-0.000273079220817578
"AAA",0.069,0.188045533032494,0.0090261855855597,0.724108210257746,0.831552230998841,-0.000969809671267854
"BAA",0.044,0.118824130434005,0.00332707565215215,0.768105379361272,0.842683899717943,-0.000248128379252212
"COMPAPFFx",0.057,0.351194774042209,0.0158037648318994,0.930757193225373,0.85901757246777,0.00113375609558281
"TB3SMFFM",0.044,0.0126995916680965,0.000317489791702412,1.12009417660721,1.0293219922915,2.88192418907698e-05
"TB6SMFFM",0.063,0.0292281393925998,0.000876844181777994,1.13634505233973,0.985197448479063,0.000132532897034908
"T1YFFM",0.05,0.068274954741938,0.00204824864225814,1.04651844071799,0.920682400643412,0.000257743498229899
"T5YFFM",0.054,0.0203633097467142,0.000529446053414569,0.957985419649177,0.966369964247581,-4.43916404730349e-06
"T10YFFM",0.06,0.0108973979596109,0.000381408928586383,0.964818562035274,0.984936717894698,-7.67324427147664e-06
"AAAFFM",0.05,7.51258854283124e-17,1.65276947942287e-18,0.942643571541502,1.01421254874643,-1.18287021197813e-19
"BAAFFM",0.044,0.00313683933299748,5.64631079939546e-05,0.890207068411986,0.942100462595809,-2.93006231997406e-06
