"Var","Selected","mean_weight_nonzero","w_bar","Prediction","Hist_mean","Shapley"
"RPI",0.074,7.01137692958837e-17,2.94477831042712e-18,0.749221426523627,0.763796839617335,-4.29213603438651e-20
"W875RX1",0.083,0.0504281888010346,0.00307611951686311,0.698462825060187,0.757578019581409,-0.000181845403609893
"DPCERA3M086SBEA",0.091,0.11558295045726,0.00832197243292272,0.339084930037492,0.740017383327575,-0.00333654882374415
"CMRMTSPLx",0.09,0.0734585034158552,0.00374638367420861,0.470374180696953,0.798133428636618,-0.00122791189555205
"RETAILx",0.096,0.00279646435926013,0.000151009075400047,0.667736484018944,0.766400130064115,-1.48991059648788e-05
"INDPRO",0.115,0.610053079616451,0.0658857325985767,1.34011512557259,0.754456038762699,0.0385865779874834
"IPFPNSS",0.09,0.521754704619357,0.0406968669603099,1.38851884833435,0.693345482512649,0.0282913779831967
"IPFINAL",0.075,0.377094661589055,0.0237569636801105,1.36829413731308,0.69676097771061,0.0159535888826656
"IPCONGD",0.079,0.167332457329077,0.00970528252508647,1.1764986852141,0.724548102473699,0.00438630809287306
"IPDCONGD",0.08,0.0670240216943671,0.00388739325827329,1.00581638969184,0.801415428347937,0.000794586919112862
"IPNCONGD",0.096,0.0290271123502127,0.00145135561751064,1.02987263426919,0.739071211484119,0.0004220562785392
"IPBUSEQ",0.069,0.279144442294631,0.015911233210794,0.962998027331263,0.746326828332297,0.00344750597733491
"IPMAT",0.097,0.385271320713534,0.028895349053515,1.15546421271686,0.804332358888871,0.0101460774801676
"IPDMAT",0.075,0.218609731491713,0.0104932671116022,0.740373862545196,0.829287951642027,-0.000932999286877848
"IPNMAT",0.077,0.180610370511853,0.00993357037815189,0.679017750741062,0.723222859205178,-0.000439114556002135
"IPMANSICS",0.083,0.550118261995576,0.0396085148636815,0.874055198808366,0.751844754381884,0.00484057420456341
"IPB51222S",0.074,3.74091179618604e-16,1.4215464825507e-17,0.494006672569158,0.818746735586685,-4.61633094325856e-18
"IPFUELS",0.095,0.0943942753159498,0.00405895383858584,0.656294280843017,0.81871385152361,-0.000659253539875458
"CUMFNS",0.107,0.347841988887455,0.0288708850776587,0.99589345493527,0.858466660919172,0.00396763317662987
"HWI",0.105,0.037237232093247,0.00212252222931508,-1.31995691589504,0.949399019371103,-0.0048167584188305
"HWIURATIO",0.09,0.339215855211043,0.0267980525616724,-1.06175130765825,0.97038089553756,-0.0544571855935085
"CLF16OV",0.075,0.00111218349550138,4.11507893335512e-05,0.564145473505384,0.802726765725102,-9.81780849506002e-06
