"Var","Selected","mean_weight_nonzero","w_bar","Prediction","Hist_mean","Shapley"
"RPI",0.085,0.226470982334796,0.0187970915337881,1.35209199964377,0.778680202668069,0.0107784740343061
"W875RX1",0.085,0.291047911638609,0.0247390724892818,1.40177536721164,0.721172815873183,0.0168374758539523
"RETAILx",0.086,0.10102591209373,0.00666771019818615,0.88919269151273,0.850250296601003,0.000259656603694718
"INDPRO",0.078,0.613047409788583,0.0472046505537209,1.12499549135943,0.820988058987621,0.014350564610845
"IPFPNSS",0.079,0.39079402029526,0.0273555814206682,1.20990559366845,0.771019667097723,0.0120059796986909
"IPFINAL",0.086,0.338021926368562,0.024675600624905,1.28011689364367,0.777040835589203,0.0124137038925035
"IPCONGD",0.098,0.216402843245285,0.0164466160866416,1.27211287816231,0.786456331420007,0.00798740677423484
"IPMAT",0.078,0.423712062326863,0.0300835564252073,0.995750371721926,0.873135135135697,0.00368870238843198
"IPMANSICS",0.085,0.64551047720343,0.0548683905622916,1.11800926333505,0.842458384031714,0.0151190332653984
"CUMFNS",0.09,0.458369390530446,0.0371279206329662,1.0681598042543,0.86471178595839,0.00755360187622473
"CLF16OV",0.083,2.1457756044646e-16,7.08105949473318e-18,0.868038704879148,0.884128706269578,-1.1393425711597e-19
"CE16OV",0.087,0.322014850001787,0.0267272325501483,0.977983530769255,0.814415561150995,0.00437171916174284
"UNRATE",0.085,0.506330955731885,0.0430381312372102,1.10099983041556,0.927460630985746,0.00746880283986075
"UEMPMEAN",0.087,0.00475951244802241,0.000247494647297165,0.848416769334781,0.873654793253611,-6.24627582826833e-06
"UEMPLT5",0.105,0.004786375562629,0.000282396158195111,0.857914145128036,0.91802650978511,-1.69755008391814e-05
"UEMP5TO14",0.075,0.121918759236437,0.00585210044334898,1.11613356333182,0.923034309650121,0.00113003622808104
"UEMP15OV",0.084,0.2725805164076,0.021806441312608,0.900972128613997,0.901516026347384,-1.18604740031673e-05
"UEMP15T26",0.074,0.33769326663944,0.0249893017313186,0.67369481001256,0.90617040890353,-0.00580940288585545
"UEMP27OV",0.085,0.0645659773194147,0.00348656277524839,1.02503446543472,0.886448555838469,0.000483188473572212
"CLAIMSx",0.075,0.154733862631284,0.00897456403261445,1.0031071053793,0.902206949889285,0.000905534906345867
"PAYEMS",0.081,0.755473473365163,0.0611933513425782,0.896683804499077,0.760212906432892,0.00835111161340119
