"Var","Selected","mean_weight_nonzero","w_bar","Prediction","Hist_mean","Contribution"
"RPI",0.071,-0.00232128698052098,-0.000164811375616989,0.774110653779325,0.814929538029384,6.72741646440287e-06
"W875RX1",0.103,0.0828627763575522,0.00853486596482788,0.738933359185068,0.831135740257716,-0.000786934964093036
"DPCERA3M086SBEA",0.093,0.200218545507608,0.0186203247322076,0.570294160591622,0.871946122272502,-0.00561685748260541
"CMRMTSPLx",0.096,0.297228688548646,0.02853395410067,1.38869929113519,0.906419656589408,0.0137613449558172
"RETAILx",0.099,-0.297636719360305,-0.0294660352166702,0.843257836167477,0.816946971021072,-0.000775276878985018
"IPFPNSS",0.111,1.75634776693487,0.194954602129771,0.684185975321294,0.812865379664131,-0.0250866420759537
"IPFINAL",0.106,1.19217398259039,0.126370442154581,0.700825923623594,0.811580188970202,-0.0139960654823566
"IPCONGD",0.101,0.617332020788465,0.062350534099635,0.52166843230137,0.819052975283049,-0.0185420850878836
"IPDCONGD",0.104,0.513245075688705,0.0533774878716253,0.609840776618764,0.872964504089933,-0.0140448835718291
"IPNCONGD",0.101,0.384458091052983,0.0388302671963513,0.68554054055936,0.810923253588439,-0.00486864424872258
"IPBUSEQ",0.085,1.00126766851035,0.0851077518233798,1.16817068463901,0.848801111423732,0.0271808263771449
"IPMAT",0.116,2.25272031473447,0.261315556509199,0.682566263717521,0.881272364576338,-0.0519249953276947
"IPDMAT",0.101,1.79543795732312,0.181339233689635,0.779712957713574,0.943761248492611,-0.029748391337965
"IPNMAT",0.108,0.843728749076005,0.0911227049002085,0.727246640330992,0.715825467307278,0.00104072817905406
"IPMANSICS",0.094,2.00188320261988,0.188177021046269,0.820404900648275,0.864355696006573,-0.00827052974313873
"IPB51222S",0.102,-0.669179471082668,-0.0682563060504322,0.893984897975608,0.858148942324561,-0.00244602995652759
"IPFUELS",0.102,0.00763312832160579,0.000778579088803791,0.864922812749835,0.856044828614995,6.91221279811857e-06
"CUMFNS",0.118,0.939214551570375,0.110827317085304,0.961605667920562,0.848838870274177,0.0124976416394503
"CLF16OV",0.093,-2.45192325146623,-0.228028862386359,0.836486526737912,0.855157406497303,0.00425749947128642
"CE16OV",0.112,0.361750758084302,0.0405160849054418,1.26905811538962,0.772435450562822,0.0201212060540894
"UNRATE",0.11,0.626157786310939,0.0688773564942034,1.08718313676597,0.937516053296675,0.0103086730635622
"UEMPMEAN",0.1,-0.317806573423579,-0.0317806573423578,0.999539186361265,0.84894836702953,-0.00478587522808679
"UEMPLT5",0.095,0.433158852098542,0.0411500909493615,0.408035531813189,0.906961102053698,-0.020530832592359
"UEMP5TO14",0.115,0.380652158763207,0.0437749982577688,1.06866220680408,0.90034073239961,0.0073682722488009
"UEMP15OV",0.089,0.602306957311315,0.053605319200707,1.23532003058062,0.899229464246261,0.0180162420886998
"UEMP15T26",0.111,0.464507684648089,0.0515603529959379,1.0331646002337,0.898577737342612,0.00693934615928065
"UEMP27OV",0.104,0.125667745433077,0.01306944552504,1.12635335268589,0.875628725691227,0.00327683185429279
"CLAIMSx",0.089,0.292507600722915,0.0260331764643394,0.912888564443004,0.882447916570885,0.000792466757743706
"PAYEMS",0.094,0.872832727314217,0.0820462763675364,0.738656613163902,0.700898461723572,0.00309791572820059
"USGOOD",0.113,0.775920375390751,0.0876790024191549,1.00543802732189,0.787521501577346,0.0191067035879299
"CES1021000001",0.095,-0.29120104334621,-0.0276640991178899,0.964738710164403,0.850923676854026,-0.00314859036260421
"USCONS",0.096,-0.0640626036240955,-0.00615000994791317,1.07099245437332,0.960171249649429,-0.000681551511491654
"MANEMP",0.082,0.923958783013057,0.0757646202070706,0.782434327463899,0.663650358901238,0.00899962226483864
"DMANEMP",0.097,1.09363280238545,0.106082381831389,0.860597987445244,0.741676648272156,0.0126154589100597
"NDMANEMP",0.107,0.433974004361056,0.046435218466633,0.597700085757968,0.524604214937665,0.00339422273054956
"SRVPRD",0.095,0.401208822895508,0.0381148381750732,0.545888957326568,0.580363493222021,-0.00131399135681593
"USTPU",0.092,0.42045436850628,0.0386818019025777,0.85094079475998,0.640167627047804,0.00815308591982118
"USWTRADE",0.089,0.504947364875394,0.0449403154739101,0.865534233241205,0.672603208180753,0.0086703811309216
"USTRADE",0.096,-0.143997303491258,-0.0138237411351608,0.711327529161943,0.61925384321343,-0.00127280279991234
"USFIRE",0.077,0.22217784473991,0.0171076940449731,0.693429395866585,0.713576137806501,-0.00034466429711112
"USGOVT",0.112,-0.31340125984047,-0.0351009411021327,0.744153537213976,0.770849273795923,0.000937045477440971
"CES0600000007",0.117,0.302687758304218,0.0354144677215935,0.791003995221695,1.14193322361741,-0.0124279718315837
"AWOTMAN",0.095,0.249362877123261,0.0236894733267098,0.472652875285995,0.848570088129396,-0.00890528078670483
"AWHMAN",0.088,0.621050832199101,0.0546524732335209,0.794164607147096,1.17580953318239,-0.0208578391048532
"HOUST",0.083,-0.0490571474621456,-0.00407174323935808,1.34093083630082,0.955303435977727,-0.0015701757601768
"HOUSTNE",0.113,-0.0783239927246683,-0.00885061117788751,0.837319992106611,0.59633662448785,-0.00213285008713158
"HOUSTMW",0.102,0.184339503160638,0.018802629322385,1.01516929777323,0.954689036085857,0.00113718794182857
"HOUSTS",0.117,0.453144620448048,0.0530179205924216,1.30545820751988,1.01811774473306,0.0152341938390214
"HOUSTW",0.103,-0.512047936404259,-0.0527409374496386,1.1942943915312,0.951270829555117,-0.0128172904809691
"PERMIT",0.082,-0.145784060869492,-0.0119542929912984,1.35895322105481,1.06230671319622,-0.00354619926978713
"PERMITNE",0.084,-0.161584002727637,-0.0135730562291215,0.921222378495279,0.654583906715381,-0.00361909897031558
"PERMITMW",0.079,0.494388606171471,0.0390566998875462,1.13655348811603,1.06463484161177,0.00280890499283545
"PERMITS",0.107,0.599536163233771,0.0641503694660134,1.14481909283477,1.03294314153591,0.00717688361018391
"PERMITW",0.104,-0.483924854861793,-0.0503281849056265,1.2213427805676,0.950823700541056,-0.013614734280076
"ACOGNO",0.092,0.275483614365599,0.0253444925216351,0.817762953762946,0.874184374648697,-0.00142997227969893
"AMDMNOx",0.119,0.223511751433684,0.0265978984206084,1.46203846599864,0.814744330402914,0.0172166636668306
"ANDENOx",0.089,-0.0250379315105271,-0.00222837590443691,1.20379813078944,0.760393220707605,-0.000988072817535367
"AMDMUOx",0.105,-0.0484965873035148,-0.00509214166686905,0.964165224283864,0.750835627189066,-0.00108630453014281
"BUSINVx",0.114,0.749451613658175,0.085437483957032,0.818091805943855,0.821183693929756,-0.000264163130192384
"ISRATIOx",0.093,0.0887357851787922,0.00825242802162767,1.16585410716719,0.891718247620671,0.00226228644905464
"M1SL",0.092,-0.331906576811846,-0.0305354050666898,0.811791166691833,0.857060657040337,0.00138232222495417
"M2SL",0.096,0.333815534633324,0.0320462913247991,0.977699292354872,0.852886364769043,0.00399979143851652
"M2REAL",0.104,-0.543236359270759,-0.0564965813641589,0.604832602472682,0.851745293805059,0.0139497229557031
"AMBSL",0.122,-0.301992546649126,-0.0368430906911933,0.824907377799855,0.856503632821053,0.00116410368924809
"TOTRESNS",0.108,-1.21495405813066,-0.131215038278111,0.838661341345137,0.872820566932512,0.00448220409299797
"NONBORRES",0.102,-0.984667393349614,-0.100436074121661,0.837475775163132,0.868559146922892,0.00312189183001431
"BUSLOANS",0.092,-0.0046326957348091,-0.000426208007602439,0.931494825172985,0.856287437838769,-3.20539907127012e-05
"REALLN",0.085,0.334508608110446,0.0284332316893879,0.145037118665781,0.868601737574592,-0.0205732804516779
"NONREVSL",0.105,-0.421023325239124,-0.044207449150108,0.52122614402299,0.858314436146271,0.0149018135331367
"CONSPI",0.097,-0.490401736872339,-0.0475689684766169,0.732932582574675,0.907638803890452,0.00831059473443907
"S&P 500",0.087,-6.40972347436896,-0.557645942270099,0.82605580066677,0.848768238078634,0.0126654985617899
"S&P: indust",0.102,-2.30512965136895,-0.235123224439633,0.8186634507515,0.848881983512864,0.00710507886068652
"FEDFUNDS",0.1,0.935497801663817,0.0935497801663817,0.94192800673385,0.84798618711019,0.00878823657422327
"CP3Mx",0.1,2.17290825304996,0.217290825304996,0.91970142758866,0.848085557250125,0.0155614715707957
