"Var","Selected","mean_weight_nonzero","w_bar","Prediction","Hist_mean","Shapley"
"RPI",0.069,0.146623490502621,0.0101170208446809,0.713401058147101,0.808370801299397,-0.000960810871085769
"W875RX1",0.046,0.122677512864955,0.00564316559178795,0.630174629068936,0.823530427681187,-0.00109113878970134
"DPCERA3M086SBEA",0.063,0.113894677132546,0.00626420724229003,0.68118275596496,0.857236197483186,-0.00110283524338856
"CMRMTSPLx",0.053,0.366436809616086,0.0194211509096525,0.921324484295005,0.884189347491051,0.000721207095920189
"RETAILx",0.056,0.0872417645976368,0.00392587940689366,0.974718350647774,0.813604569773796,0.000632513274499928
"INDPRO",0.063,0.577048784936709,0.0363540734510127,0.735734852278824,0.869796173262038,-0.00487367510996353
"IPFPNSS",0.042,0.571928946400913,0.0240210157488383,0.724606864830579,0.833211230654239,-0.00260878718184272
"IPFINAL",0.054,0.513808621768552,0.0277456655755018,0.782622117629561,0.830846883015694,-0.00133802821286069
"IPCONGD",0.06,0.551768490324851,0.0331061094194911,0.586681816974455,0.822375186431643,-0.00780289047869821
"IPDCONGD",0.06,0.39285392440253,0.0235712354641518,0.410914237724103,0.873442804004215,-0.0109023697446851
"IPNCONGD",0.057,0.179643575894684,0.00898217879473421,0.856141400278498,0.812777337993897,0.000389503760706284
"IPBUSEQ",0.061,0.167705881739971,0.00804988232351863,1.20758231622422,0.880191160648407,0.00263546027614608
"IPMAT",0.06,0.589576326501555,0.0341954269370902,0.768974206211137,0.886159634733507,-0.00400720575912832
"IPDMAT",0.058,0.554222395670949,0.0315906765532441,0.839958162357357,0.949233568031479,-0.00345208399587572
"IPNMAT",0.047,0.141198463048572,0.00550674005889431,0.633687675317707,0.718782441874149,-0.000468594759798617
"IPMANSICS",0.053,0.650803359340423,0.0344925780450424,0.738798926921636,0.878456456263023,-0.0048171482303856
"IPB51222S",0.057,9.51428584239228e-17,3.23485718641337e-18,0.840369347955661,0.857155068056961,-5.42994072988154e-20
"IPFUELS",0.058,0.00698662576428607,0.000167679018342866,0.73850604051866,0.854403025783227,-1.94334927180601e-05
"CUMFNS",0.042,0.355269440836433,0.0138555081926209,0.803743348589303,0.866790194983608,-0.000873546096735209
"CLF16OV",0.053,0.034105912106658,0.000886753714773107,0.844599677270774,0.854362693244095,-8.65739068173125e-06
"CE16OV",0.053,0.0986267948470848,0.00374781820418922,0.703932314935685,0.786065088435843,-0.000307818703684444
"UNRATE",0.063,0.349384899573665,0.0216618637735672,0.592794379822581,0.946408744421339,-0.00765994619431482
"UEMPMEAN",0.046,0.0117323839869665,0.000258112447713264,0.622832689372332,0.856927015640159,-6.0422659548776e-05
"UEMPLT5",0.063,0.296500226132754,0.0186795142463635,1.0079788841771,0.898395992661283,0.00204695518322734
"UEMP5TO14",0.043,0.477910333896866,0.0205501443575652,0.252566501942986,0.908980683814817,-0.0134894061958192
"UEMP15OV",0.063,0.258739000065753,0.0163005570041424,0.110434154279626,0.918018706967829,-0.0131640780367589
"UEMP15T26",0.054,0.338067989232964,0.0182556714185801,0.592331053202155,0.904887546662138,-0.00570592864434901
"UEMP27OV",0.045,0.122961580048781,0.00405773214160977,0.238889702502898,0.890628648719772,-0.0026445820700031
"CLAIMSx",0.064,0.155337630827458,0.00885424495716511,0.671497732942261,0.886420414537695,-0.00190297806969677
"PAYEMS",0.06,0.395992717252286,0.0237595630351372,0.611735841820793,0.698568622665419,-0.00206310892999415
"USGOOD",0.055,0.303653439837783,0.0163972857512403,0.787859924838341,0.80328319326653,-0.000252899739635097
"CES1021000001",0.057,0.0033233207156024,0.000103022942183674,0.966098416351313,0.860023217331286,1.0928179095762e-05
"USCONS",0.067,0.235209097311483,0.0150533822279349,0.833360509943049,0.959370603973348,-0.00189687811001612
"MANEMP",0.058,0.24006959249902,0.0124836188099491,0.685704650311747,0.678086124515792,9.51067719304606e-05
"DMANEMP",0.054,0.282229937722763,0.0149581866993064,0.678725087006327,0.7566952164645,-0.00116629175340444
"NDMANEMP",0.054,0.0971853552380238,0.0044705263409491,0.765255714000013,0.531598451765753,0.00104457094557231
"SRVPRD",0.058,0.298345998997978,0.0173040679418827,0.47429408752222,0.571161881057491,-0.0016762068807146
"USTPU",0.05,0.241189485142493,0.0115770952868397,0.41329372862291,0.639577892739052,-0.00261971332987544
"USWTRADE",0.055,0.194328031518552,0.00952207354440903,0.657449699637436,0.692298119814115,-0.000331829219828804
"USTRADE",0.057,0.197960836329488,0.0112837676707808,0.382327291801543,0.611337344696495,-0.00258409623113986
"USFIRE",0.063,0.0584743478629914,0.00309914043673854,0.700148443887949,0.713253053213004,-4.06130246669378e-05
"USGOVT",0.061,0.0774933802425704,0.00294474844921767,0.76505216668723,0.769855140923335,-1.41435509334029e-05
"CES0600000007",0.063,0.0869040682540654,0.00477972375397359,1.15231719589299,1.12177496871139,0.00014598340875915
"AWOTMAN",0.053,0.135873074843338,0.00692952681701026,0.468839824976075,0.850612556980952,-0.00264550438443107
"AWHMAN",0.057,0.0768526553121253,0.00345836948904564,1.20255601662285,1.15807385942055,0.000153835735275347
"HOUST",0.056,0.109062063438059,0.00523497904502684,1.04206533553743,0.989934130993737,0.000272905763378263
"HOUSTNE",0.049,0.065195006960266,0.00234702025056957,0.677038970406385,0.620799462270897,0.000131995264476062
"HOUSTMW",0.046,0.189456078781888,0.00814661138762119,0.755245473368982,0.956731531780358,-0.00164142861790102
"HOUSTS",0.066,0.0697212775133022,0.0032071787656119,1.12834269727939,1.04429558337833,0.000269554119014451
"HOUSTW",0.045,0.08728695157034,0.00253132159553986,0.987088511855894,0.971855833962431,3.8558806509624e-05
"PERMIT",0.051,0.0493558717125936,0.001579387894803,1.08526573914425,1.08691929094629,-2.61159969957476e-06
"PERMITNE",0.045,0.048113583790137,0.00153963468128438,0.75013160449855,0.680731633050357,0.000106850602921783
"PERMITMW",0.059,0.116401717195148,0.00570368414256223,0.864060685244539,1.0637801319411,-0.00113913664108447
"PERMITS",0.042,0.0516567973160742,0.0016013607167983,1.0468042918907,1.04280161119014,6.40973563576203e-06
"PERMITW",0.069,0.0274669861258879,0.00118108040341318,0.933939195190825,0.971468264108923,-4.43248478575088e-05
"ACOGNO",0.064,6.67895257386037e-17,2.13726482363532e-18,0.733336854426692,0.871697021145712,-2.95712317320882e-19
"AMDMNOx",0.059,0.569748859907194,0.0336151827345244,0.423145436277794,0.820159610395362,-0.0133457040111583
"ANDENOx",0.054,0.167676954150224,0.00838384770751122,0.651364424748824,0.761133361756127,-0.000920286050884623
"AMDMUOx",0.054,0.104975453738291,0.00377911633457847,0.921061103108678,0.766559073523987,0.000583881143729031
"BUSINVx",0.058,0.0574917378448447,0.00183973561103503,0.857071983812552,0.81938632046693,6.9331656882417e-05
"ISRATIOx",0.047,0.11074170413668,0.00431892646133053,0.82796367298068,0.895136357340074,-0.000290113883958387
"M1SL",0.057,0.00341635075786441,0.00011615592576739,0.744719028141416,0.858813295526178,-1.32527252528291e-05
"M2SL",0.067,0.325686485797134,0.0211696215768137,0.925089754646424,0.851151322057047,0.00156524863789987
"M2REAL",0.055,0.00227050524003683,6.13036414809945e-05,0.725547293866025,0.844055961224756,-7.26501285615009e-06
"AMBSL",0.071,0.0184511199720802,0.000774947038827367,0.84325044239244,0.855468513417195,-9.46835796081636e-06
"TOTRESNS",0.051,8.19322183686349e-17,2.45796655105905e-18,0.891417163744568,0.870297125576344,5.1912347374584e-20
"NONBORRES",0.057,0.00342145012016712,9.23791532445123e-05,0.893675828774088,0.866431592156156,2.51679950955766e-06
"BUSLOANS",0.052,0.00438293619949261,0.000157785703181734,1.10338964306969,0.85531072449269,3.91433066122354e-05
"REALLN",0.046,0.0477576417109499,0.00138497160961755,0.369910493513026,0.862518009402425,-0.000682247424191042
"NONREVSL",0.057,0.212721064427967,0.0102106110925424,0.745554528150394,0.85614711265054,-0.00112921787005012
"CONSPI",0.064,4.40288854792246e-17,1.62906876273131e-18,0.771346156114361,0.908906039551564,-2.24094509112507e-19
"S&P 500",0.057,0.0125330218516301,0.000388523677400533,0.857846089972991,0.848144906563585,3.76913945335944e-06
"S&P: indust",0.059,0.0995160866867022,0.00417967564084149,0.862266911514342,0.847883950887876,6.01161101736229e-05
"FEDFUNDS",0.053,0.177620658476939,0.00621672304669288,0.906940479837881,0.854844818610266,0.000323864297786417
"CP3Mx",0.063,0.474374961532682,0.0260906228842975,0.853273163630175,0.856111208522443,-7.40463590128689e-05
"TB3MS",0.062,0.19319477539512,0.00830737534199016,0.894427863583558,0.855583979735174,0.000322690722869192
"TB6MS",0.063,0.403019763282025,0.0201509881641013,0.841080311389342,0.856648919581275,-0.000313722839407178
"GS1",0.054,0.424444263481711,0.0207977689106039,0.811706237949061,0.856055992636195,-0.000922375949224985
"GS5",0.051,0.39821051560594,0.019910525780297,0.733535607425662,0.843236335191055,-0.00218419916829022
"GS10",0.048,0.342696993452847,0.015764061698831,0.730914979432828,0.837012361815019,-0.00167252568195732
"AAA",0.062,0.252555885804196,0.0113650148611888,0.74862409454528,0.835138873485234,-0.000983241748365039
"BAA",0.073,0.107817144942018,0.00549867439204293,0.799241723599642,0.844674107095576,-0.000249817883698567
"COMPAPFFx",0.049,0.388605708065253,0.0155442283226101,0.836418430765073,0.864391009352897,-0.000434812148341291
"TB3SMFFM",0.056,0.00383547720724127,0.000130406225046203,0.956258133162735,1.03201309143111,-9.87891813631089e-06
"TB6SMFFM",0.055,0.0228885257061464,0.000663767245478244,0.907218669389076,0.99256385138583,-5.6649336368825e-05
"T1YFFM",0.062,0.0642550673605502,0.00257020269442201,0.78500678486686,0.923920079114647,-0.0003570353231667
"T5YFFM",0.038,0.0137378728706015,0.000288495330282631,0.677923852918849,0.951693912251568,-7.89813836886882e-05
"T10YFFM",0.066,0.00795579173157162,0.000310275877531293,0.695282037671485,0.968261433947886,-8.4698921727623e-05
"AAAFFM",0.064,0.00178788996329101,5.54245888620214e-05,0.747549053313357,0.99584015083971,-1.37614319984982e-05
"BAAFFM",0.043,0.00461680347420931,0.000101569676432605,0.778050859202306,0.930823545826454,-1.55170723481545e-05
"TWEXMMTH",0.059,0.0658553562828973,0.0023707928261843,0.765673550391144,0.754284254431354,2.70016611567603e-05
"EXSZUSx",0.053,0.0510975188549398,0.00158402308450313,0.852356496285633,0.859693966978291,-1.16227229590355e-05
"EXJPUSx",0.06,0.068250679318721,0.00273002717274884,0.802606241008874,0.847178414541086,-0.000121683244891415
"EXUSUKx",0.06,0.00277641390262151,8.60688309812668e-05,0.803330220737952,0.849339830786512,-3.95999335078351e-06
"EXCAUSx",0.061,1.67373982351823e-16,4.01697557644375e-18,0.847246299148918,0.851376537795404,-1.65910677678187e-20
"PPIFGS",0.06,0.0567422968515445,0.00192923809295251,0.676786882925917,0.853105304956823,-0.000340160216271302
"PPIFCG",0.062,0.0542260129267515,0.00238594456877707,0.708120673639656,0.853021443493037,-0.00034572520484329
"PPIITM",0.057,0.082188368586294,0.0027122161633477,0.758467241752125,0.853905311979976,-0.000258848676670689
"PPICRM",0.066,0.143398120231084,0.0088906834543272,0.969820663198151,0.85144704623053,0.00105242235780289
"OILPRICEx",0.067,8.37229967077801e-17,2.26052091111006e-18,0.832874343023837,0.84956079505862,-3.77200737568608e-20
"PPICMM",0.068,0.156820367063432,0.00815465908729849,1.09922424798152,0.848590239231203,0.00204383489704184
"CPIAUCSL",0.057,0.12551958185559,0.0051463028560792,0.863984805202223,0.852347118152034,5.98910621045394e-05
"CPIAPPSL",0.065,0.0162357816429834,0.000584488139147401,0.939917459314166,0.851576451858984,5.16342710578857e-05
"CPITRNSL",0.057,0.0723279173297174,0.00253147710654011,0.877256106492608,0.854174378501089,5.84308659899149e-05
"CPIMEDSL",0.058,0.0169692100606082,0.000593922352121288,0.905007539240099,0.851576390105507,3.17339537705605e-05
"CUSR0000SAC",0.057,0.109270697468283,0.00469863999113615,0.896604609602547,0.852650572651621,0.000206524195789497
"CUSR0000SAD",0.062,0.150546598053213,0.00707569010850102,0.804083394991384,0.852587452914208,-0.000343199682866687
"CUSR0000SAS",0.047,0.123232048258537,0.00369696144775612,0.842018291028479,0.852177255277483,-3.75572991777012e-05
"CPIULFSL",0.057,0.158856890127482,0.00667198938535425,0.885808159153112,0.851531682040233,0.000228692291464465
"CUSR0000SA0L2",0.053,0.189315746102859,0.00776194559021722,0.914539098994949,0.852659173996782,0.000480308610962494
