"Var","Selected","mean_weight_nonzero","w_bar","Prediction","Hist_mean","Shapley"
"RPI",0.104,7.10548830622449e-17,3.48168927005e-18,0.747926077566263,0.763894275447451,-5.55963032249681e-20
"W875RX1",0.08,0.0638123923476763,0.00382874354086058,0.631603684245485,0.751337185831905,-0.000458428870823624
"DPCERA3M086SBEA",0.103,0.152808290736804,0.0129887047126284,0.864188893354045,0.739874561807924,0.00161468214400035
"CMRMTSPLx",0.105,0.101422909509093,0.00628822038956375,1.29092308122596,0.791252158634557,0.00314204088351138
"RETAILx",0.089,0.0101283741421151,0.000526675455389986,0.755606904115647,0.761128194748395,-2.90792825834306e-06
"INDPRO",0.084,0.619613588933302,0.0477102463478643,1.14862306066466,0.741430684579142,0.019427248574012
"IPFPNSS",0.085,0.42637322523233,0.0341098580185864,1.14827271419127,0.675010799467588,0.016142896716829
"IPFINAL",0.093,0.369595468834945,0.0273500646937859,1.26034967843351,0.679752333714442,0.015879374939107
"IPCONGD",0.087,0.18790311932618,0.0110862840402446,1.05573782919723,0.712439809608648,0.00380589935561253
"IPDCONGD",0.076,0.108299173670579,0.0046568644678349,0.71408435079725,0.789063319192517,-0.000349166893754831
"IPNCONGD",0.099,0.0421015842453569,0.00189457129104106,1.08478121499795,0.732251479355476,0.000667892716386534
"IPBUSEQ",0.087,0.30468123929257,0.0216323679897724,1.09902866719118,0.736455427747284,0.00784331773889428
"IPMAT",0.088,0.428415785121299,0.0291322733882484,1.0488267106483,0.797426952896546,0.00732384647256346
"IPDMAT",0.083,0.259065107744271,0.0147667111414234,0.651239529139147,0.821553900618321,-0.00251498312686605
"IPNMAT",0.082,0.16065458763858,0.0102818936088692,0.838719525345,0.708282325439705,0.00134114141206503
"IPMANSICS",0.1,0.486163990036166,0.0418101031431102,0.791852389448744,0.735929963544419,0.00233812239507277
"IPB51222S",0.095,0.00313462340222477,0.000153596546709014,0.492497618298948,0.816486371054901,-4.97635535958748e-05
"IPFUELS",0.084,0.0847114063598131,0.00347316766075234,0.607554739199156,0.815319893800497,-0.000721603215992585
"CUMFNS",0.086,0.267547908039691,0.0168555182065005,0.884887266792367,0.846485056492909,0.00064728915487238
"HWI",0.073,0.0307299971298115,0.00125992988232227,-0.430419823794259,0.90333193767351,-0.00168043369987321
"HWIURATIO",0.092,0.294737158518867,0.0247579213155849,0.104517859259667,0.929749628189439,-0.0204310232022842
"CLF16OV",0.084,0.0115855539792145,0.000602448806919156,0.955192509196778,0.799346913893351,9.38889929541555e-05
"CE16OV",0.084,0.790886435665622,0.0656435741602466,0.833931068143423,0.723480625800976,0.00725036180293849
"UNRATE",0.089,0.733205598208516,0.0645220926423495,0.291961532299445,0.897087060159897,-0.0390439653688627
"UEMPMEAN",0.096,0.00519739500365615,0.000213093195149902,0.673746501374217,0.813490076028826,-2.97784048248195e-05
"UEMPLT5",0.086,0.0148553480742495,0.000653635315266978,0.39734544351886,0.849469553964454,-0.000295524285470908
"UEMP5TO14",0.081,0.755830922570789,0.0612223047282339,0.800519134436328,0.868292703538236,-0.00414925410007703
"UEMP15OV",0.081,4.9925277291514e-17,1.99701109166056e-18,0.243435836806594,0.854178621968432,-1.21966011611985e-18
"UEMP15T26",0.1,0.0123210670928868,0.000714621891387432,0.460882435137022,0.841937982660734,-0.000272310636095068
"UEMP27OV",0.082,1.46623539022284e-16,6.15818863893594e-18,0.428140560913293,0.840652256143945,-2.5403248349976e-18
"CLAIMSx",0.098,0.067684557739369,0.00494097271497394,0.925851332161565,0.806172489450967,0.000591329896392722
"PAYEMS",0.086,0.720010380824082,0.061200882370047,0.651420610468678,0.638904148372987,0.000766018524407544
"USGOOD",0.096,0.343257387416911,0.0278038483807698,0.918279192116267,0.798502820412535,0.00333024407844928
"CES1021000001",0.094,0.0186161660241923,0.000912192135185422,0.763229691746781,0.816445971941175,-4.85434722571506e-05
"USCONS",0.079,0.173728203611815,0.00816522556975532,0.844235590818121,0.846032643094561,-1.46733371977767e-05
"MANEMP",0.088,0.350523640507952,0.0252377021165725,0.86223727114465,0.746585216769613,0.00291879209748683
"DMANEMP",0.083,0.359991713650331,0.0176395939688662,0.951877549819335,0.771519655055973,0.00318144003270521
"NDMANEMP",0.086,0.313429656878856,0.0194326387264891,0.557734284008449,0.706682338851471,-0.00289445373877774
"SRVPRD",0.093,0.619789878059011,0.057640458659488,0.53015276987558,0.494447879050729,0.00205804628353136
"USTPU",0.078,0.736356393129494,0.0530176603053236,0.314995037710308,0.63920859232184,-0.0171890441047757
"USWTRADE",0.091,0.468173689686247,0.0308994635192923,0.945937576639522,0.661207655748885,0.0087980018034112
"USTRADE",0.096,0.768894653482317,0.0738138867343024,0.528272673621855,0.559584255127912,-0.00231122953076001
"USFIRE",0.081,0.165901448065401,0.00929048109166246,0.598293061819932,0.637129109404246,-0.000360805565756973
"USGOVT",0.089,0.445152684496978,0.0347219093907643,0.488455848818092,0.707271509264359,-0.00759769753529551
