"Var","Selected","mean_weight_nonzero","w_bar","Prediction","Hist_mean","Contribution"
"RPI",0.084,0.0214408874676738,0.0018010345472846,0.869878269336932,0.800383096114662,0.000125163207842837
"W875RX1",0.099,0.103079550994435,0.010204875548449,0.849998317069867,0.814176030539085,0.000365561975907513
"DPCERA3M086SBEA",0.094,0.30028464840864,0.0282267569504121,1.23783688714478,0.863178927811227,0.0105753791576457
"CMRMTSPLx",0.086,0.30964413895989,0.0266293959505505,0.80328751517591,0.910963994878848,-0.00286735961257095
"RETAILx",0.099,-0.180960360868814,-0.0179150757260126,0.709276826119654,0.815810127843591,0.0019085521677265
"IPFPNSS",0.104,1.5480009988785,0.160992103883364,1.02297894824883,0.802408410971222,0.0355101148510065
"IPFINAL",0.088,1.3028658415444,0.114652194055907,1.05782427839125,0.794030483697524,0.0302445373399693
"IPCONGD",0.086,0.624021363846859,0.0536658372908299,0.876868212926363,0.805482000520978,0.00383100085975599
"IPDCONGD",0.107,0.548834367348525,0.0587252773062922,1.10949139506764,0.873974898038945,0.0138307715982167
"IPNCONGD",0.091,0.438283525218336,0.0398838007948686,0.73083822135287,0.79769177376876,-0.00266637376698468
"IPBUSEQ",0.104,0.791312057503672,0.0822964539803819,1.20315252870358,0.845555110343952,0.0294289994835362
"IPMAT",0.094,2.64976615862549,0.249078018910796,0.863434004637753,0.891453183883665,-0.00697896165807825
"IPDMAT",0.101,1.98263343193566,0.200245976625501,0.95121038044772,0.955870827743495,-0.000933235820254113
"IPNMAT",0.083,1.28601599744084,0.10673932778759,1.19550705464706,0.713250203239262,0.0514757721402282
"IPMANSICS",0.097,2.14722653480446,0.208280973876033,1.1959271403974,0.868094695818326,0.0682812608250903
"IPB51222S",0.079,-0.70850559211861,-0.0559719417773702,0.897524825078011,0.858915219032131,-0.00216105462164721
"IPFUELS",0.084,0.0200611817742234,0.00168513926903477,0.911042910642146,0.84793757619169,0.000106341277168036
"CUMFNS",0.1,0.909037303746614,0.0909037303746614,1.27193247533328,0.834344867841265,0.0397783458867475
"CLF16OV",0.104,-4.48239785487443,-0.466169376906941,0.844697929038918,0.85544118292791,0.00500817597138462
"CE16OV",0.095,0.421295739951993,0.0400230952954393,1.03458734945354,0.770907730931737,0.0105532744995633
"UNRATE",0.099,0.702523730324092,0.0695498493020851,1.3327156188244,0.929763663352191,0.0280252477790726
"UEMPMEAN",0.112,-0.0522150538259637,-0.00584808602850794,1.04250533664938,0.847686064009115,-0.00113931986641161
"UEMPLT5",0.097,0.374435008004477,0.0363201957764342,1.08999334604516,0.903745248433016,0.00676456736826148
"UEMP5TO14",0.12,0.433666805069625,0.052040016608355,0.492696723251829,0.898241150310862,-0.0211045387195779
"UEMP15OV",0.098,0.701227090806904,0.0687202548990766,1.23162106533263,0.893340419419398,0.0232467322145818
"UEMP15T26",0.091,0.39770572770891,0.0361912212215108,1.18432955008518,0.891007016317213,0.0106157007088507
"UEMP27OV",0.106,0.127690672576985,0.0135352112931604,1.05782027680841,0.873544940081451,0.00249420561871764
"CLAIMSx",0.09,0.248427176206843,0.0223584458586158,0.870768772353636,0.883294519205737,-0.000280056232831424
"PAYEMS",0.099,0.872450322022127,0.0863725818801906,0.578055680354228,0.695797372310895,-0.0101696539292394
"USGOOD",0.115,0.61297379841973,0.070491986818269,0.988490213243987,0.776075946113505,0.0149735037185742
"CES1021000001",0.094,-0.81919825319442,-0.0770046358002755,0.905849520156221,0.845895424866274,-0.0046167432725374
"USCONS",0.097,0.0647873586505904,0.00628437378910727,0.833728808706979,0.956802772631598,-0.000773442793009404
"MANEMP",0.092,1.09935143664499,0.101140332171339,1.00453177208935,0.656502215121285,0.0351998249971935
"DMANEMP",0.093,1.09701412427407,0.102022313557488,1.09896996725274,0.734877627820332,0.0371455428174525
"NDMANEMP",0.103,0.404907551177956,0.0417054777713295,0.692037586710681,0.518833423575238,0.00722356237554697
"SRVPRD",0.087,0.35787370060758,0.0311350119528594,0.324819174261837,0.577810172607871,-0.00787687775746962
"USTPU",0.109,0.385424181833018,0.042011235819799,0.378543806286258,0.635728780415291,-0.0108046585974437
"USWTRADE",0.093,0.625381433691876,0.0581604733333445,0.783500315426999,0.663758485003401,0.00696424153523752
"USTRADE",0.088,-0.23195270087455,-0.0204118376769604,0.251083247886563,0.623771625169889,0.00760725466119703
"USFIRE",0.099,0.138136293272607,0.0136754930339881,0.602791657208335,0.71037950217017,-0.00147131682431737
"USGOVT",0.092,0.0257731985873996,0.00237113427004076,0.771477564237633,0.769612386562057,4.42258670627331e-06
"CES0600000007",0.102,0.251739259916409,0.0256774045114738,0.866386610115266,1.16488448725949,-0.00766465073724845
"AWOTMAN",0.096,0.261701475529292,0.025123341650812,0.821149009492572,0.855086808281566,-0.000852630913852411
"AWHMAN",0.112,0.594883658775255,0.0666269697828285,1.00259849402091,1.19312963795641,-0.012694512769678
"HOUST",0.09,-0.150821320564164,-0.0135739188507747,1.34512896792049,0.930779362114166,-0.0056243479250656
"HOUSTNE",0.108,-0.164492739541221,-0.0177652158704519,0.878822294719406,0.580732184921262,-0.00529563514941073
"HOUSTMW",0.11,0.438041987638758,0.0481846186402634,1.05612171274618,0.949333048446925,0.00514557106436288
"HOUSTS",0.091,0.335712140184745,0.0305498047568118,1.2467673923189,1.0017634988393,0.00748482111046064
"HOUSTW",0.095,-0.506900987701791,-0.0481555938316701,1.26111364789732,0.933648801882826,-0.0157692641188242
"PERMIT",0.102,0.0686464482538889,0.00700193772189666,1.32998726148712,1.04218626450795,0.00201516465714789
"PERMITNE",0.105,-0.156597026538108,-0.0164426877865014,0.846783107985627,0.638855317238559,-0.00341889174539102
"PERMITMW",0.091,0.529152993313096,0.0481529223914918,1.10428340785966,1.05775625953813,0.00224041816222444
"PERMITS",0.075,0.219035349881861,0.0164276512411396,1.12661172530677,1.02548228306107,0.0016613192074234
"PERMITW",0.08,-0.489532121840376,-0.0391625697472301,1.21943334631112,0.933333126274873,-0.0112044198218672
"ACOGNO",0.086,0.108759329566242,0.00935330234269681,0.73390880600257,0.87486200566831,-0.00131837789264417
