"Var","Selected","mean_weight_nonzero","w_bar","Prediction","Hist_mean","Contribution"
"RPI",0.09,-0.0236250954990127,-0.00212625859491115,0.845007987289992,0.764812132949108,-0.000170517124568547
"W875RX1",0.125,0.042543259673647,0.00531790745920588,0.870556742109163,0.773586051839457,0.000515681157109614
"DPCERA3M086SBEA",0.105,0.0928510824122119,0.00974936365328225,0.917356646461487,0.769075128092654,0.0014456504456386
"CMRMTSPLx",0.097,0.519181865978053,0.0503606409998711,0.75286395162204,0.834781041852761,-0.00412539717286337
"RETAILx",0.119,0.107409644334334,0.0127817476757857,0.755479167861028,0.773354611063752,-0.000228479404610047
"IPFPNSS",0.093,1.95055310234198,0.181401438517804,0.788496242978609,0.732890930400318,0.0100868836909342
"IPFINAL",0.108,1.46104688625236,0.157793063715255,0.830131040376503,0.734980069736645,0.0150141631727435
"IPCONGD",0.142,0.701032740825686,0.0995466491972475,1.03968851543694,0.749003286037303,0.0289367405578674
"IPDCONGD",0.101,0.433223258122554,0.043755549070378,1.17518341405698,0.824462077301036,0.0153460046604532
"IPNCONGD",0.103,0.211814261408077,0.0218168689250319,0.816725854444011,0.763666881026832,0.00115758066833937
"IPBUSEQ",0.12,0.944095655109325,0.113291478613119,0.474405719494952,0.8106035674614,-0.0380883513026675
"IPMAT",0.106,2.00618136111123,0.21265522427779,0.777822082019797,0.851347027920628,-0.0156354638605537
"IPDMAT",0.123,2.18603743012184,0.268882603904987,0.741912613829254,0.883975097328436,-0.0381981304804692
"IPNMAT",0.108,0.261236142908872,0.0282135034341581,0.704887465615789,0.73671431874211,-0.000897947029977915
"IPMANSICS",0.094,2.21675922258783,0.208375366923256,0.73773208473995,0.80207102560204,-0.0134066504095916
"IPB51222S",0.101,-1.35384260959274,-0.136738103568866,0.769219777086083,0.834920429359252,0.00898378259507064
"IPFUELS",0.106,-0.0567137938840333,-0.00601166215170753,0.777409977547494,0.831259787519168,0.000323726864483357
"NAPMPI",0.11,0.628144243654788,0.0690958668020267,0.70068610873717,0.838072887217994,-0.00949285854627055
"CUMFNS",0.112,1.30367220531286,0.14601128699504,0.846060940602023,0.861207668644115,-0.00221159325518972
"CLF16OV",0.097,-1.46349425202609,-0.141958942446531,0.741052362328931,0.821899668426054,0.0114769980731985
"CE16OV",0.101,0.448385948441107,0.0452869807925518,0.715506443125258,0.722624955747692,-0.000322375944403697
"UNRATE",0.096,0.489784911204791,0.04701935147566,1.22529135226888,0.918495164431554,0.0144253577873156
"UEMPMEAN",0.106,-0.543149806869897,-0.0575738795282091,0.713585712660292,0.816312022480856,0.00591435218598663
"UEMPLT5",0.102,0.201461439759367,0.0205490668554554,1.52101637744964,0.878448714501451,0.013204165865076
"UEMP5TO14",0.11,0.372830330915906,0.0410113364007497,0.753335014102952,0.886170009348318,-0.00544774067579972
"UEMP15OV",0.104,0.319213547181308,0.0331982089068561,0.936566292540841,0.888000720990303,0.00161228999001564
"UEMP15T26",0.102,0.59749552640205,0.0609445436930092,1.44073163398513,0.880390507216102,0.0341497342833648
"UEMP27OV",0.115,-0.0226231322306012,-0.00260166020651914,0.667457586432119,0.862246791731697,0.0005067753240874
"CLAIMSx",0.113,0.0680750815371315,0.00769248421369586,0.796713896858514,0.881392686994976,-0.000651390256359599
"PAYEMS",0.099,0.79325739424255,0.0785324820300125,0.772799031181304,0.640859125781839,0.010361568249825
