"Var","Selected","mean_weight_nonzero","w_bar","Prediction","Hist_mean","Contribution"
"RPI",0.117,-0.0408210863875904,-0.00477606710734807,0.52422842337434,0.782025326773675,0.00123125531070175
"W875RX1",0.11,0.126480901340937,0.0139128991475031,0.574825946437851,0.784153218517097,-0.00291234922526048
"DPCERA3M086SBEA",0.1,0.0158432323624246,0.00158432323624246,0.198605730884172,0.802576028063656,-0.000956884175821721
"CMRMTSPLx",0.108,0.555309693381706,0.0599734468852242,-0.196813794948769,0.846963969770453,-0.0625989503323663
"RETAILx",0.121,-0.268175386823,-0.032449221805583,0.515968011216117,0.799952531402946,0.00921507668489449
"IPFPNSS",0.108,2.02824945108586,0.219050940717273,0.669334390687859,0.76105486789261,-0.020091456814738
"IPFINAL",0.121,1.30157955747957,0.157491126455028,0.678520644871106,0.773303530257031,-0.0149274633880872
"IPCONGD",0.117,0.844343270851934,0.0987881626896763,0.585490392698174,0.782264060019381,-0.0194389090603716
"IPDCONGD",0.11,0.545863655105149,0.0600450020615664,0.233208973768106,0.843880573123162,-0.0366677774422144
"IPNCONGD",0.113,0.581115676097933,0.0656660713990665,0.882458283245113,0.789418956685018,0.0061095270608163
"IPBUSEQ",0.104,0.80453421411006,0.0836715582674462,0.815451323805649,0.828828182788625,-0.00111926263582949
"IPMAT",0.106,1.99959044879207,0.211956587571959,0.608778582634484,0.857073028487841,-0.0526276434561482
"IPDMAT",0.105,2.41645497502754,0.253727772377892,0.641960339797065,0.904092182820187,-0.066510128599568
"IPNMAT",0.104,0.274126049821579,0.0285091091814442,0.531423318992807,0.746485571161433,-0.00613123322788262
"IPMANSICS",0.113,2.18104819377344,0.246458445896399,0.542076154896298,0.82699210722569,-0.0702199428221943
"IPB51222S",0.111,-1.42048851020164,-0.157674224632382,0.77353272037679,0.849141545217357,0.011921562832102
"IPFUELS",0.129,-0.0443754927596646,-0.00572443856599673,0.660917783506787,0.845357218567461,0.00105581221515197
"CUMFNS",0.09,1.06304130028167,0.0956737170253498,0.702888998212137,0.875161119926431,-0.01648191422425
"CLF16OV",0.098,-1.41239218324671,-0.138414433958177,0.768916494752592,0.839196760751525,0.00972780323667247
"CE16OV",0.108,0.50822050221296,0.0548878142389997,0.439350070743361,0.713176010157988,-0.0150297072964097
"UNRATE",0.097,0.683207556299061,0.0662711329610089,0.0957886547752418,0.87356876980422,-0.0515443694175142
"UEMPMEAN",0.117,-0.18224652054499,-0.0213228429037638,0.621294341766854,0.79930866919111,0.0037957715382866
"UEMPLT5",0.108,0.165355321901366,0.0178583747653476,0.245200390089151,0.899292532663264,-0.0116810226131577
"UEMP5TO14",0.108,0.382143775830434,0.0412715277896868,0.867899245769088,0.892978778554493,-0.00103507063430518
"UEMP15OV",0.098,0.46733112682577,0.0457984504289255,0.734255474599577,0.855870768218296,-0.00556979199619616
"UEMP15T26",0.106,0.552851945443285,0.0586023062169882,0.724097952261782,0.882094529200234,-0.0092589637829831
"UEMP27OV",0.112,0.256247145560139,0.0286996803027356,0.759778456395921,0.841068343498469,-0.0023329937716886
"CLAIMSx",0.107,0.291067809378598,0.03114425560351,0.25433292302528,0.883344893260673,-0.0195901095786785
"PAYEMS",0.106,0.756466984690621,0.0801855003772059,0.672398873163571,0.601920243335326,0.00565136419867767
"USGOOD",0.106,0.81992717366425,0.0869122804084105,0.96270015758293,0.692772790463935,0.02346000302095
"CES1021000001",0.092,0.337305544544606,0.0310321100981038,0.952928874409809,0.857434841820332,0.00296338133302854
"USCONS",0.123,0.278727747384219,0.034283512928259,0.756734753983279,0.834030339822898,-0.00264996421642994
"MANEMP",0.105,1.50404987642705,0.15792523702484,0.960688768259677,0.621639462738005,0.0535444419376174
"DMANEMP",0.12,0.908923381908135,0.109070805828976,1.01946143177869,0.692037941437653,0.0357123439388329
"NDMANEMP",0.101,0.41879561613859,0.0422983572299976,0.738190975808051,0.513820126587843,0.00949051833231426
"SRVPRD",0.103,0.393548408378149,0.0405354860629494,0.483133666441193,0.486543564256758,-0.000138221865378908
"USTPU",0.13,0.34891483788634,0.0453589289252242,0.863367073558141,0.577571040810219,0.012963401936524
"USWTRADE",0.092,0.398630120689534,0.0366739711034371,0.698709970765354,0.639963667787149,0.00215446021785645
"USTRADE",0.11,0.245111816453123,0.0269622998098436,0.857757717346952,0.561390082622702,0.00799075302136943
"USFIRE",0.111,0.152538891688198,0.0169318169773899,0.486878491681897,0.618066271305931,-0.00222124747426431
"USGOVT",0.113,-0.0939035604116372,-0.010611102326515,0.539495426412273,0.747086267726783,0.0022027676592356
"CES0600000007",0.108,0.207968152037509,0.022460560420051,1.17087770920266,1.05538326357764,0.00259406997414095
"AWOTMAN",0.106,0.467092924726509,0.0495118500210099,0.429068531228571,0.866132344420002,-0.0216398379683448
"AWHMAN",0.112,0.535180203194428,0.059940182757776,1.13697466075682,1.10533107471119,0.00189672233068604
"HOUST",0.112,0.162193049131008,0.0181656215026729,-0.369142317433369,0.756299796532001,-0.020444355465463
"HOUSTNE",0.115,0.0036689578926842,0.000421930157658683,-0.151720841610792,0.520869710270927,-0.000283786237595195
"HOUSTMW",0.104,0.268958203860413,0.027971653201483,-0.256353753563254,0.712736377781223,-0.0271070530749473
"HOUSTS",0.109,-0.0443616028064864,-0.00483541470590702,-0.0358587682761424,0.893581666952589,0.00449422994876963
"HOUSTW",0.107,-0.337579282067472,-0.0361209831812195,-0.0426119280690362,0.790595941237514,0.0300962874336816
"PERMIT",0.094,0.296510999669307,0.0278720339689149,-0.0864897010751653,0.898913946470387,-0.0274652039374822
"PERMITNE",0.107,-0.051963853961537,-0.00556013237388446,-0.125302968563989,0.56336745374245,0.00382909871000272
"PERMITMW",0.099,0.370649527757278,0.0366943032479705,-0.192277963357179,0.84153498721054,-0.037935045909811
"PERMITS",0.101,0.18182933013046,0.0183647623431765,0.456385366216261,0.96124126031969,-0.00927155851276135
"PERMITW",0.094,-0.337901345314001,-0.0317627264595161,0.0347667285896858,0.808195212368564,0.0245661973662668
"ACOGNO",0.107,0.321670533930004,0.0344187471305105,0.583529923723791,0.870038748644733,-0.00986127479561358
"AMDMNOx",0.121,0.525759572158154,0.0636169082311367,0.597799264381482,0.816293853109842,-0.013899950200132
"ANDENOx",0.123,0.288730373797598,0.0355138359771045,0.677947876368301,0.761694014662229,-0.00297414661908647
"AMDMUOx",0.118,-0.192539300794599,-0.0227196374937627,0.842706658989445,0.782761191275436,-0.00136193929585634
"BUSINVx",0.09,1.05547808269775,0.0949930274427972,0.902085426812516,0.801582571493511,0.00954707049339766
"ISRATIOx",0.114,-0.0400717552463453,-0.00456818009808336,0.449266983921848,0.907825663389522,0.00209477863334762
"M1SL",0.108,-1.66680992687251,-0.180015472102232,0.707109126003247,0.858491086082745,0.027251095011472
"M2SL",0.11,-1.0972950403725,-0.120702454440976,0.640234881517454,0.853885431031978,0.0257881457190662
"M2REAL",0.091,-0.384577162932183,-0.0349965218268286,0.77703653828165,0.838234667332698,0.00214172165909607
"AMBSL",0.104,-1.35490654815475,-0.140910281008094,0.958853920561209,0.865643416028128,-0.0131343183866628
"TOTRESNS",0.111,-0.734122982545876,-0.0814876510625923,0.733077844535779,0.857260808047293,0.0101193779985449
"NONBORRES",0.085,0.228482551442294,0.019421016872595,0.718049510332586,0.869300629991288,-0.00293745054689054
"BUSLOANS",0.103,-1.86324054857675,-0.191913776503405,0.778889966132734,0.843991619357115,0.0124939041269061
"REALLN",0.116,0.15189973570912,0.0176203693422579,0.893376995385653,0.84438387849487,0.000863276814844012
"NONREVSL",0.098,0.361549085819457,0.0354318104103068,0.90079908912033,0.847627305231229,0.00188397256593644
"CONSPI",0.105,-0.377926175010871,-0.0396822483761414,0.809054145409172,0.878747604726712,0.00276559316283114
"S&P 500",0.088,0.0727401841272225,0.00640113620319558,0.818390875964004,0.84618160499758,-0.000177892241730025
"S&P: indust",0.11,0.162619935261517,0.0178881928787669,0.838842285664931,0.84683926160906,-0.000143051448135436
"FEDFUNDS",0.102,-0.267825343222599,-0.0273181850087051,0.769761911749334,0.839611989082108,0.0019081773354491
"CP3Mx",0.107,1.29536872704679,0.138604453794006,0.768116641935879,0.836713308741725,-0.00950780353471382
"TB3MS",0.127,-0.173723818506247,-0.0220629249502933,0.76366055008632,0.835869072322411,0.00159313120686647
"TB6MS",0.123,0.800751040613417,0.0984923779954503,0.756861908592921,0.834563481151115,-0.00765301265524263
"GS1",0.107,0.348781560785441,0.0373196270040422,0.7571765282405,0.833090837157198,-0.00283309369304081
