"Var","Selected","mean_weight_nonzero","w_bar","Prediction","Hist_mean","Contribution"
"RPI",0.119,-0.0835684004422482,-0.00994463965262753,0.598532979191257,0.756601951871669,0.00157193897356772
"W875RX1",0.124,0.0807019150011824,0.0100070374601466,0.610545324400857,0.766467008495082,-0.00156031413358006
"DPCERA3M086SBEA",0.102,0.0349509143818437,0.00356499326694805,0.532589167796638,0.762254076735129,-0.00081875385401996
"CMRMTSPLx",0.109,0.462184583528702,0.0503781196046285,0.504568553766971,0.824263869355516,-0.0161056488457591
"RETAILx",0.122,0.0750205162527729,0.0091525029828383,0.831825374477035,0.764172332070524,0.00061919467242368
"IPFPNSS",0.123,1.95951220987297,0.241020001814375,0.694331472428344,0.709992487440066,-0.00377461786654017
"IPFINAL",0.11,1.50647584487587,0.165712342936346,0.632579199804195,0.7116395932788,-0.0131012830361462
"IPCONGD",0.13,0.617470255182172,0.0802711331736823,0.610262640195014,0.735127604139456,-0.0100230521495113
"IPDCONGD",0.12,0.381380860477601,0.0457657032573121,0.028872452208728,0.812600799404666,-0.035867878972113
"IPNCONGD",0.106,0.298169484431103,0.0316059653496969,0.986939995707226,0.749251595883556,0.00751237132885182
"IPBUSEQ",0.11,0.94283825716611,0.103712208288272,0.54089151611687,0.776706420053291,-0.0244568844345329
"IPMAT",0.097,2.10800038751865,0.204476037589309,1.03186224502316,0.828293727903314,0.0416248837585981
"IPDMAT",0.119,2.13622059851189,0.254210251222915,0.587808093508846,0.859949205375137,-0.0691810604156134
"IPNMAT",0.115,0.382516212367843,0.0439893644223019,0.895106844312821,0.726909573409593,0.00739889104459873
"IPMANSICS",0.115,2.32437250036796,0.267302837542315,0.543558332821403,0.775548683020129,-0.0620116788905546
"IPB51222S",0.133,-1.37612205276729,-0.183024233018049,0.753233636126716,0.827671812502013,0.013623990138351
"IPFUELS",0.111,-0.100742070982189,-0.011182369879023,0.731842229786128,0.822443373170271,0.00101313549678388
"CUMFNS",0.132,1.22243673512009,0.161361649035852,0.652880681942936,0.852626469895564,-0.0322313097320017
"HWI",0.131,0.074096912964952,0.00970669559840872,1.04145913818723,0.898771884050553,0.0013850217416775
"HWIURATIO",0.106,0.197189901272314,0.0209021295348653,1.85151797505061,0.898978240173885,0.0199101089254995
"CLF16OV",0.126,-2.20347358339516,-0.27763767150779,0.713929285397197,0.814427324539704,0.0279020415786245
"CE16OV",0.107,0.211595694916495,0.022640739356065,0.698372663152957,0.727972083899646,-0.000670152770216283
"UNRATE",0.133,0.523894744453702,0.0696780010123424,1.4289124975184,0.918924698373537,0.0355349303850978
"UEMPMEAN",0.124,-0.343521169158048,-0.0425966249755979,1.32084681506663,0.816863791618416,-0.0214679758438917
"UEMPLT5",0.128,0.199924404237725,0.0255903237424288,1.49571131571016,0.867850079317744,0.0160671723046035
"UEMP5TO14",0.115,0.345812125854608,0.0397683944732799,1.02593019992845,0.882882488081119,0.00568877783324469
"UEMP15OV",0.116,0.445867077103907,0.0517205809440532,0.878421978265198,0.896533838240498,-0.000936755919899865
"UEMP15T26",0.117,0.55041205489918,0.064398210423204,0.159164766471709,0.887039907074944,-0.0468738564663864
"UEMP27OV",0.12,-0.190176734374909,-0.0228212081249891,1.15620386468545,0.864108202032534,-0.00666597590980869
"CLAIMSx",0.131,0.130915886376141,0.0171499811152745,0.924318210580899,0.877821225990696,0.000797422407639182
"PAYEMS",0.115,0.736548532871022,0.0847030812801675,0.709313551927182,0.650272407946251,0.00500096681749087
"USGOOD",0.117,0.487071389535799,0.0569873525756885,1.09025781054628,0.777949742697992,0.0177976099747025
