"Var","Selected","mean_weight_nonzero","w_bar","Prediction","Hist_mean","Shapley"
"RPI",0.079,0.000565859673150028,2.20685272528511e-05,0.748707174772001,0.766326855097421,-3.8884039544805e-07
"W875RX1",0.088,0.113674099685147,0.00761616467890486,0.517467097959612,0.754935484095222,-0.00180859833484258
"DPCERA3M086SBEA",0.086,0.153274502429499,0.00996284265791744,1.3274591527682,0.738498975267091,0.00586771758022264
"CMRMTSPLx",0.07,0.0936923701482033,0.00449723376711376,1.03153968532057,0.79633218754871,0.00105778310125795
"RETAILx",0.093,0.00808513917787892,0.000323405567115157,1.03189532892956,0.763296189579172,8.68664569882538e-05
"INDPRO",0.093,0.603905813994735,0.0501241825615631,0.743139261131298,0.742763250549379,1.88472230532123e-05
"IPFPNSS",0.106,0.420348749151693,0.0420348749151693,0.582848207833608,0.679498559111406,-0.00406268542646941
"IPFINAL",0.107,0.367545508418052,0.0345492777912969,0.476508149325316,0.683963639103456,-0.0071674373456745
"IPCONGD",0.086,0.101791997187092,0.00570035184247713,0.46047603244852,0.716440028161073,-0.00145908483456786
"IPDCONGD",0.094,0.0839832092732582,0.00596280785840133,0.687379739639171,0.789715866927951,-0.000610210663995892
"IPNCONGD",0.074,0.014134029519377,0.000607763269333209,0.49298082929905,0.736677123518798,-0.000148109656499382
"IPBUSEQ",0.096,0.246487906611579,0.01873308090248,0.850114580337635,0.739542554486806,0.00207135470581469
"IPMAT",0.085,0.48215325376295,0.0318221147483547,0.846270934524052,0.796603213872632,0.00158053190585871
"IPDMAT",0.095,0.217576314897465,0.0145776130981302,0.800037720627111,0.821858079674797,-0.000318088751859442
"IPNMAT",0.092,0.136375389591905,0.00804614798592242,1.84066990127361,0.704559647856293,0.00914131122731952
"IPMANSICS",0.087,0.528947998894631,0.040200047915992,1.31316101578696,0.736029815937919,0.0232007018877452
"IPB51222S",0.094,3.09458767072057e-16,1.42351032853146e-17,1.26267796701951,0.815142246546789,6.37071720479686e-18
"IPFUELS",0.086,0.0355238926625473,0.00149200349182699,1.08946140496138,0.81539643992962,0.000408905884814824
"CUMFNS",0.079,0.36575166749189,0.0215793483820215,1.3864024030888,0.84680321210982,0.0116441989287925
