"Var","Selected","mean_weight_nonzero","w_bar","Prediction","Hist_mean","Contribution"
"RPI",0.117,-0.540402117188552,-0.0632270477110606,0.744546344655683,0.76376277030933,0.00121499786163918
"W875RX1",0.131,0.32360931661174,0.042392820476138,0.993687203942462,0.750240611828186,0.0103203876750281
"DPCERA3M086SBEA",0.125,0.0459941772749508,0.00574927215936885,0.656269441876267,0.739884990980146,-0.000480728548553268
"CMRMTSPLx",0.144,0.256323863787178,0.0369106363853536,0.495036067378685,0.792273881511595,-0.0109712368774372
"RETAILx",0.148,-0.802847251382454,-0.118821393204603,0.612365026976147,0.761575278028562,0.0177293699104565
"IPFPNSS",0.113,2.18459890035526,0.246859675740144,0.169229128727411,0.67538249671393,-0.124948856295934
"IPFINAL",0.148,1.25340503479325,0.185503945149401,0.208342568460318,0.680235375245023,-0.087537977346187
"IPCONGD",0.142,0.38314092265079,0.0544060110164121,0.229283853899953,0.713408695358589,-0.0263393014577173
"IPDCONGD",0.126,0.203755481349786,0.025673190650073,0.310844543351174,0.789870253116632,-0.0122981183730951
"IPNCONGD",0.134,0.320205707627629,0.0429075648221022,0.476886498325579,0.732408118921898,-0.0109638104991851
"IPBUSEQ",0.122,0.80076154911632,0.097692908992191,0.559957894026386,0.734359269424409,-0.017037777694872
"IPMAT",0.119,2.57535455610536,0.306467192176538,0.274619666902387,0.798716003621612,-0.16061833274435
"IPDMAT",0.131,2.44974790516291,0.320916975576341,0.44754944409704,0.819874707238745,-0.119485497378101
"IPNMAT",0.119,0.453538970641056,0.0539711375062856,0.375615012136521,0.710842765627983,-0.018092623179611
"IPMANSICS",0.127,2.30429622345001,0.292645620378151,0.306328460460703,0.735378337386839,-0.125559567406218
"IPB51222S",0.13,-1.01161495446434,-0.131509944080364,0.803760648684371,0.815068426834132,0.00148708527214832
"IPFUELS",0.129,0.0589746996966763,0.00760773626087124,0.601001828971137,0.815987155729942,-0.00163555166593821
"CUMFNS",0.132,0.947970223888345,0.125132069553261,0.424057583437509,0.84583880797439,-0.0527783575250088
"HWI",0.137,-0.0517221547323809,-0.00708593519833618,-1.3637616349064,0.903470126832929,0.0160654573432945
"HWIURATIO",0.141,0.137168117782405,0.0193407046073191,-2.08155030609172,0.923805136672412,-0.0581256918584998
"CLF16OV",0.126,-1.03945885008983,-0.130971815111319,0.719696665713632,0.799804623215335,0.0104918845988584
"CE16OV",0.131,0.810049964258394,0.10611654531785,0.757035821445085,0.723649587805185,0.00354283177504073
"UNRATE",0.133,0.881250435321167,0.117206307897715,0.956190155085301,0.893329732543093,0.0073676380390626
"UEMPMEAN",0.132,-0.123158215894802,-0.0162568844981139,0.270082168567032,0.813879442644837,0.00884044947507206
"UEMPLT5",0.128,-0.0917034894365487,-0.0117380466478782,0.709144357998315,0.848866247120706,0.0016400620522483
"UEMP5TO14",0.133,0.757292926473819,0.100719959221018,0.631427960164643,0.864255163843523,-0.0234503464600804
"UEMP15OV",0.126,-0.51587332702635,-0.0650000392053201,1.00532737310026,0.850646772190341,-0.0100542451234473
"UEMP15T26",0.125,-0.0985605630624541,-0.0123200703828068,0.995843126130058,0.838403287697004,-0.00193966989055295
"UEMP27OV",0.129,-0.680006753528234,-0.0877208712051422,0.859592700806378,0.838836467113032,-0.00182075490251784
"CLAIMSx",0.123,-0.0482829732292511,-0.00593880570719788,0.640734533498244,0.808212222267315,0.000994617453890069
"PAYEMS",0.121,1.23545929071785,0.14949057417686,0.65615833197632,0.639799476423727,0.00244549470943341
"USGOOD",0.135,0.569551037532957,0.0768893900669492,0.793561107301621,0.799174883216282,-0.000431639806050776
"CES1021000001",0.126,1.48897680757493,0.187611077754442,0.77312836190131,0.816142257159283,-0.00806988324776497
"USCONS",0.14,-0.0606993596046988,-0.00849791034465783,0.782971699935442,0.845833641964641,0.000534195147455214
"MANEMP",0.125,1.10280728524435,0.137850910655544,0.734693064196223,0.747126435668215,-0.00171395157993263
"DMANEMP",0.127,0.825296667071945,0.104812676718137,0.778697289100738,0.77243214507115,0.000656666515765738
"NDMANEMP",0.123,0.0475765061822274,0.00585191026041397,0.607242383369555,0.705657910948589,-0.0005759188356238
"SRVPRD",0.126,0.551323417660732,0.0694667506252523,0.571295770268221,0.495743904521004,0.00524834261713442
"USTPU",0.117,0.905194709414461,0.105907781001492,0.10170095393176,0.637362356811062,-0.056730710547093
"USWTRADE",0.134,0.696896402186176,0.0933841178929475,0.875130452605566,0.663473022524832,0.0197654424035776
"USTRADE",0.115,0.936619031963284,0.107711188675778,-0.0585383076084467,0.558251402426065,-0.0664351528308054
"USFIRE",0.134,0.604032299083456,0.0809403280771832,0.29482196352133,0.635627169352406,-0.0275848851703793
"USGOVT",0.135,1.54753900552659,0.20891776574609,1.01239574285077,0.710755517305366,0.0630180019800923
"CES0600000007",0.132,-0.254581090067069,-0.0336047038888531,0.85694835563559,1.06495895027404,0.00699013443856937
"AWOTMAN",0.143,0.572009817746057,0.0817974039376861,-0.154414151471982,0.807436621464076,-0.0786768962016263
"AWHMAN",0.116,0.35022680141731,0.040626308964408,0.70038808828492,1.08104144692658,-0.0154645409565158
