"Var","Selected","mean_weight_nonzero","w_bar","Prediction","Hist_mean","Contribution"
"RPI",0.118,-0.144793471138175,-0.0170856295943047,0.810348421542662,0.766931206844643,-0.00074181044834675
"W875RX1",0.098,0.088295029982358,0.00865291293827108,0.837855364663986,0.77609488747972,0.000534408032101533
"DPCERA3M086SBEA",0.114,0.134509984110336,0.0153341381885783,0.556382142250667,0.768908789309375,-0.00325891297475344
"CMRMTSPLx",0.135,0.549909889789468,0.0742378351215782,0.466026271574194,0.837618929646157,-0.0275862344823354
"RETAILx",0.113,0.0693044302245498,0.00783140061537412,0.583839689144461,0.771835751751151,-0.00147227248038594
"IPFPNSS",0.111,2.15151954451195,0.238818669440827,0.22949814868598,0.735856842533735,-0.120927909524516
"IPFINAL",0.086,1.18146541606817,0.101606025781863,0.139658823587774,0.73834112330042,-0.0608297291797482
"IPCONGD",0.112,0.319338552290091,0.0357659178564902,0.255077475067944,0.753990828407076,-0.0178440940130334
"IPDCONGD",0.112,0.405822614559119,0.0454521328306213,0.798936962044428,0.827823738791814,-0.00131296561377073
"IPNCONGD",0.111,0.159632169422226,0.0177191708058671,0.308593731163276,0.766035183763643,-0.00810548323230986
"IPBUSEQ",0.114,0.888166770214686,0.101251011804474,0.488389524968191,0.808289460113607,-0.032390192109659
"IPMAT",0.105,2.01743006681434,0.211830157015506,0.225033858034474,0.849885075604355,-0.132362331529158
"IPDMAT",0.123,2.13060880927514,0.262064883540843,0.706145271529235,0.881822179002819,-0.0460387482978802
"IPNMAT",0.095,0.289565956084329,0.0275087658280113,0.826078110953277,0.736466410809294,0.00246510727471078
"IPMANSICS",0.108,2.30907180743666,0.24937975520316,0.713947632517553,0.802485280856178,-0.0220794970689497
"IPB51222S",0.112,-1.41454004833182,-0.158428485413163,0.786176627136093,0.83416695043139,0.00760303423416193
"IPFUELS",0.117,-0.142827804830909,-0.0167108531652163,0.72415091320448,0.830916380967122,0.00178414205489714
"NAPMPI",0.106,0.519675563413888,0.0550856097218721,0.394049658458551,0.835640165672983,-0.0243252823372978
"CUMFNS",0.105,0.976684808205143,0.10255190486154,0.822396408482096,0.862071034506661,-0.00406870847348839
"CLF16OV",0.105,-0.875309829593372,-0.0919075321073041,0.783504454641948,0.820793526586866,0.00342714657702913
"CE16OV",0.107,0.535202476159854,0.0572666649491043,0.90929137591802,0.72047235243896,0.0108130357535924
"UNRATE",0.096,0.420483634331042,0.04036642889578,0.992147840215973,0.920203420992467,0.00290413928303384
"UEMPMEAN",0.099,-0.576175567768675,-0.0570413812090988,0.429305220205034,0.81869029601072,0.022211062546166
"UEMPLT5",0.123,0.260108741649467,0.0319933752228844,0.662137950127861,0.877171828270254,-0.00687965954904156
"UEMP5TO14",0.11,0.384647470056948,0.0423112217062643,0.627439553525977,0.888865204557897,-0.011061238680516
"UEMP15OV",0.117,0.305668960937424,0.0357632684296786,0.780891487838531,0.889727495519944,-0.00389233135752495
"UEMP15T26",0.111,0.581173392848505,0.0645102466061841,0.513424318751032,0.885497162900217,-0.0240025109315282
"UEMP27OV",0.097,-0.169333321034677,-0.0164253321403637,0.876339724224562,0.861570267412079,-0.000242593233677781
"CLAIMSx",0.103,0.133176165388223,0.0137171450349869,0.778131775695723,0.881027679485746,-0.00141143803579381
"PAYEMS",0.1,0.945602028708018,0.0945602028708018,0.868210061679386,0.641471072056261,0.0214404848574833
"USGOOD",0.112,0.744448357295737,0.0833782160171225,0.995865484687042,0.754793364733809,0.0201001632931663
"CES1021000001",0.117,1.45047602013152,0.169705694355388,0.620619137428613,0.843212017741536,-0.0377752793120704
"USCONS",0.111,0.0301771612300249,0.00334966489653277,1.12829831511576,0.846933841279891,0.000942476701139427
"MANEMP",0.112,0.995716407471473,0.111520237636805,0.812037317022707,0.690816817381245,0.013518538926468
"DMANEMP",0.109,1.18196567687443,0.128834258779313,0.712489570311714,0.744208633206224,-0.00408650195718857
"NDMANEMP",0.118,0.192362442040817,0.0226987681608165,1.07612946864541,0.598834167505187,0.0108340153848291
"SRVPRD",0.104,0.407501563768543,0.0423801626319284,0.735234878161783,0.516389196975896,0.00927471555995308
"USTPU",0.104,0.124235828061967,0.0129205261184446,0.860650030408538,0.629809963093314,0.00298257511892986
