"Var","Selected","mean_weight_nonzero","w_bar","Prediction","Hist_mean","Shapley"
"RPI",0.052,0.175686859191806,0.00860865610039851,1.00646501106911,0.830314102315574,0.0015164225952319
"W875RX1",0.051,0.161579977224532,0.00824057883845112,0.807980512242845,0.808830214322246,-7.00203697449654e-06
"CMRMTSPLx",0.063,0.430009688436149,0.0270906103714774,1.424969975631,0.932709455641264,0.0133356379483027
"RETAILx",0.052,0.0870210609862954,0.00313275819550664,0.570753607872665,0.827758504256844,-0.00080513419543287
"INDPRO",0.054,0.924038611748438,0.0498980850344156,0.887854078849792,0.860193532541936,0.00138020829176781
"IPFPNSS",0.06,0.83553152869751,0.0501318917218506,0.634825170994691,0.792631355645326,-0.00791112256194402
"IPFINAL",0.057,0.803084715123065,0.0457758287620147,0.531717289696254,0.807017304317005,-0.0126020863274596
"IPCONGD",0.051,0.602344661394395,0.0283101990855366,0.68197434389079,0.804035585126471,-0.00345557804000985
"IPMAT",0.049,0.785006069026585,0.0376802913132761,1.08708959366786,0.909000846802742,0.0067104358614938
"IPMANSICS",0.06,0.910864095899073,0.0546518457539444,0.852240773592761,0.867602676509263,-0.000839556348679746
"CUMFNS",0.051,0.644835816094753,0.0290176117242639,1.01361449065129,0.803252387568297,0.00610420582876196
"CLF16OV",0.031,0.0860091151215056,0.00180619141755162,0.842564674538693,0.856345280725492,-2.48904126232553e-05
"CE16OV",0.051,0.33168180124014,0.0139306356520859,0.750326598287976,0.760382514221622,-0.000140085301019625
"UNRATE",0.041,0.272372438955547,0.00980540780239967,1.59189387853342,0.942915994722482,0.00636349280550464
"UEMPMEAN",0.053,0.0613429983060536,0.00184028994918161,0.744894026499465,0.868028491947364,-0.000226603119161619
"UEMPLT5",0.047,0.204081938634627,0.00897960529992359,1.3613775392417,0.89914459912039,0.00415066935891261
"UEMP5TO14",0.061,0.483351672295077,0.0294844520099997,1.5394016285309,0.887414250722885,0.019223490552106
"UEMP15OV",0.047,0.342052466929131,0.0160764659456692,0.457973007557988,0.928658943905407,-0.0075669664267947
"UEMP15T26",0.044,0.322754055203583,0.0142011784289577,0.472309696919404,0.899127760956948,-0.00606131948409943
"UEMP27OV",0.053,0.222608745800877,0.0095721760694377,0.656922226532419,0.907023390659502,-0.00239401237819577
"CLAIMSx",0.056,0.151872593650987,0.00728988449524736,1.43176522941753,0.868021999722347,0.00410962302945556
"PAYEMS",0.039,0.490903774324739,0.0181634396500153,0.206441948921166,0.806445784878028,-0.0108981334641802
"USGOOD",0.061,0.271265795511506,0.0141058213665983,0.132020109963227,0.860285840805753,-0.0102727863066798
"CES1021000001",0.051,0.0177418302722704,0.000390320265989949,0.753944525336969,0.848046357076791,-3.67298519948287e-05
"USCONS",0.042,0.0514307571693161,0.00133719968640222,0.580124599942544,1.00518542496875,-0.000568391201926906
"MANEMP",0.053,0.405743792595197,0.0178527268741887,0.13212251483663,0.738193692062902,-0.0108200231933386
