"Var","Selected","mean_weight_nonzero","w_bar","Prediction","Hist_mean","Contribution"
"RPI",0.134,-0.0839406803477786,-0.0112480511666023,0.651169344016189,0.757197396164975,0.00119260895566472
"W875RX1",0.116,0.0956770306913263,0.0110985355601939,0.630717293060834,0.767413866890734,-0.00151713178560781
"DPCERA3M086SBEA",0.12,0.128405633956896,0.0154086760748275,0.166739965220297,0.765642429422118,-0.00922829407130185
"CMRMTSPLx",0.11,0.474654952406,0.0522120447646599,-0.309113931051064,0.827547062300842,-0.0593473946671325
"RETAILx",0.141,0.0296768172432006,0.00418443123129128,0.447330661048628,0.765453271713727,-0.00133116218744696
"IPFPNSS",0.121,2.09352867359732,0.253316969505276,0.823647225302571,0.710060451752039,0.0287734572517026
"IPFINAL",0.113,1.22301054403959,0.138200191476473,0.956940556533703,0.710968159632397,0.0339934323496875
"IPCONGD",0.12,0.548504118132766,0.0658204941759319,0.832082116476607,0.73436371813282,0.00643187326906862
"IPDCONGD",0.103,0.471135815576429,0.0485269890043722,1.08896541176888,0.810300205898034,0.0135227833811958
"IPNCONGD",0.118,0.159260722363385,0.0187927652388795,0.666538588439303,0.750048053435718,-0.00156937377090206
"IPBUSEQ",0.13,1.05619653403164,0.137305549424113,0.819316062446451,0.779154171530099,0.00551445049818109
"IPMAT",0.127,2.20587231296774,0.280145783746903,0.913108777191929,0.828543458234662,0.0236906175570904
"IPDMAT",0.127,2.0785939819783,0.263981435711245,0.973227269461963,0.860521558680297,0.0297522153450003
"IPNMAT",0.123,0.44915163580909,0.055245651204518,0.718489132657063,0.728485752997999,-0.000552269800579326
"IPMANSICS",0.118,2.32718653060813,0.274608010611759,1.03876189241978,0.775660547394814,0.0722497369465844
"IPB51222S",0.096,-1.44010476356549,-0.138250057302287,0.773737063954449,0.828285408965934,0.00754131182358261
"IPFUELS",0.119,-0.210856099742651,-0.0250918758693755,0.700239013802029,0.823088298400257,0.00308251899978034
"CUMFNS",0.129,1.04565894632486,0.134890004075906,1.11921392357892,0.852491912391017,0.0359781331762704
"HWI",0.116,0.104892265885429,0.0121675028427098,4.14091327760739,0.883420678177027,0.0396355504636751
"HWIURATIO",0.129,0.194262066889616,0.0250598066287605,2.69885884104377,0.88898570482646,0.0453550708161941
"CLF16OV",0.113,-1.97393138606878,-0.223054246625772,0.830716689253719,0.814679330004877,-0.00357720108511728
"CE16OV",0.115,0.19001995190176,0.0218522944687023,1.32161760055833,0.724934639324657,0.0130388917733356
"UNRATE",0.122,0.517289676517592,0.0631093405351462,0.750841656236623,0.920622506879971,-0.0107147575195978
"UEMPMEAN",0.12,-0.311616546861279,-0.0373939856233535,0.903857614207237,0.818053573323068,-0.00320855507124827
"UEMPLT5",0.141,0.161977099930345,0.0228387710901786,0.0574950909512317,0.869817262747046,-0.0185524401331213
"UEMP5TO14",0.13,0.328826382584518,0.0427474297359873,1.12508351538321,0.884377707684084,0.0102895546016624
"UEMP15OV",0.128,0.322632322161623,0.0412969372366877,0.957272564007683,0.894064389084596,0.0026103040326443
"UEMP15T26",0.109,0.581185687536677,0.0633492399414977,0.43431760697199,0.888144043419935,-0.0287495598143358
"UEMP27OV",0.112,-0.0864368852942499,-0.00968093115295599,1.06708851692205,0.861694677287036,-0.0019884036207479
"CLAIMSx",0.133,0.156882246485684,0.020865338782596,1.2090487234627,0.877065786486037,0.00692693645005936
"PAYEMS",0.119,0.7536780591937,0.0896876890440503,0.88822508821933,0.64908768231329,0.0214476812997017
"USGOOD",0.128,0.601722976424103,0.0770205409822851,1.34609866133995,0.773856427310085,0.0440744064378912
"CES1021000001",0.109,1.58356343273236,0.172608414167827,0.906462853610668,0.829366380589654,0.0133074999460898
"USCONS",0.124,-0.429746944709503,-0.0532886211439783,1.17179831386796,0.855032856959028,-0.016879994424719
"MANEMP",0.106,0.664832708764045,0.0704722671289887,1.11447437727556,0.710406048000859,0.0284756112390113
"DMANEMP",0.117,1.25418034708946,0.146739100609466,1.16027922522404,0.749656483496523,0.0602544118108886
"NDMANEMP",0.116,-0.00928063772124792,-0.00107655397566476,0.868280373955077,0.647487481534694,-0.000237695466133685
"SRVPRD",0.12,0.520139433511418,0.0624167320213702,0.623437168557106,0.520015082137647,0.00645526865313434
"USTPU",0.117,0.275190586284622,0.0321972985953008,0.913518881215825,0.630947567247527,0.00909803297030378
"USWTRADE",0.121,0.612330130175476,0.0740919457512326,0.766551010816618,0.659585607516397,0.00792527485857869
"USTRADE",0.11,0.178806673922614,0.0196687341314875,0.873338405701629,0.595237914011476,0.00546988463288958
"USFIRE",0.099,0.122513610679054,0.0121288474572264,0.815809606563045,0.637390362817639,0.00216401979082172
"USGOVT",0.119,-0.0481696788010205,-0.00573219177732144,0.685001171552635,0.71838285543581,0.000191350213868281
"CES0600000007",0.119,-0.133570129394076,-0.015894845397895,1.10280412947701,1.09288910128276,-0.000157597840263296
"AWOTMAN",0.119,0.409968373370504,0.04878623643109,1.40213375045211,0.842850240652595,0.0272853375410888
"AWHMAN",0.125,0.340913893512966,0.0426142366891207,1.11292024977339,1.12186650874033,-0.00038123799709936
"HOUST",0.131,0.526346509263931,0.068951392713575,0.691256296364884,0.651878072704423,0.00271518336397545
"HOUSTNE",0.134,0.0300647515313576,0.00402867670520192,0.485991661352547,0.478390132150459,3.06241036203668e-05
"HOUSTMW",0.114,0.592682125988253,0.0675657623626609,0.326198085685792,0.590046667950823,-0.0178271306090441
"HOUSTS",0.117,-0.0834809300073857,-0.00976726881086412,0.839430227583549,0.801223312853215,-0.00037317720660493
"HOUSTW",0.138,-0.389742079808315,-0.0537844070135475,0.847076970965244,0.708167275210188,-0.00747117561461795
"PERMIT",0.118,0.174694151377305,0.020613909862522,0.798061019460938,0.794533157106852,7.27230365745199e-05
"PERMITNE",0.135,-0.368142194054854,-0.0496991961974053,0.575269620782115,0.512006991639787,-0.00314410181770826
