"Var","Selected","mean_weight_nonzero","w_bar","Prediction","Hist_mean","Contribution"
"RPI",0.139,-0.423503765574087,-0.0588670234147981,0.744318393302246,0.766540699799685,0.00130816103691556
"W875RX1",0.115,0.274420955240811,0.0315584098526932,0.684566674956888,0.752945658726763,-0.00215793199512037
"DPCERA3M086SBEA",0.127,0.0997955181605656,0.0126740308063918,0.720821321964604,0.742999037117684,-0.000281081045065513
"CMRMTSPLx",0.112,0.204426871467306,0.0228958096043382,0.848835170680218,0.797326846941091,0.00117932477336966
"RETAILx",0.138,-0.800516943144817,-0.110471338153985,0.708595181301597,0.765454399613473,0.00628131393330252
"IPFPNSS",0.125,2.35328213136986,0.294160266421232,0.505520710201313,0.692097362136024,-0.0548834376410963
"IPFINAL",0.14,0.909904606537458,0.127386644915244,0.642816835842197,0.697262385244379,-0.00693563586891109
"IPCONGD",0.123,0.184883219959127,0.0227406360549726,0.720339210790621,0.722507178240932,-4.93009587665393e-05
"IPDCONGD",0.144,0.172868419363341,0.0248930523883212,0.522408602031055,0.799010047335816,-0.00688545426865679
"IPNCONGD",0.142,0.313750220658268,0.0445525313334741,0.860077858985342,0.737686636404929,0.00545283877895607
"IPBUSEQ",0.154,0.871313835898079,0.134182330728304,0.40876624793964,0.747197406905117,-0.0454114817010688
"IPMAT",0.132,2.83820925565726,0.374643621746758,0.35508920130165,0.803899500838578,-0.168143916095762
"IPDMAT",0.136,2.46444002939105,0.335163843997183,0.590968757627541,0.826176238241776,-0.0788330433395598
"IPNMAT",0.135,0.782105338718779,0.105584220727035,0.377923835718685,0.716183668278622,-0.0357149008240983
"IPMANSICS",0.128,2.44575138373317,0.313056177117846,0.35287220539777,0.747690706987588,-0.123600370763105
"IPB51222S",0.128,-1.41748030727464,-0.181437479331154,0.590781381985672,0.817985513171548,0.0412233448559902
"IPFUELS",0.121,0.230533363800919,0.0278945370199112,0.412731928829624,0.818313173517063,-0.0113135010445154
"CUMFNS",0.118,1.31626380979553,0.155319129555873,0.497619633719482,0.854710206436648,-0.0554629969270384
"HWI",0.137,-0.101579847349774,-0.0139164390869191,-0.830176341362676,0.930428007985611,0.0245013431838703
"HWIURATIO",0.14,0.0763010422519081,0.0106821459152671,-2.92195176235367,0.956578286321147,-0.0414310239166925
"CLF16OV",0.128,-0.777358621558244,-0.0995019035594552,0.482894271031165,0.799616063970617,0.0315144212962391
"CE16OV",0.142,0.819188672580377,0.116324791506414,0.0256896033130172,0.720910612523331,-0.0808714389472682
"UNRATE",0.127,0.854061634479543,0.108465827578902,0.292873608791666,0.902463996587204,-0.0661197258963868
"UEMPMEAN",0.119,-0.206828341275203,-0.0246125726117492,1.02082310699323,0.814905254133344,-0.00506816810556941
"UEMPLT5",0.112,-0.128235676216899,-0.0143623957362927,0.558683015708694,0.85053087292615,0.00419163442014616
"UEMP5TO14",0.133,0.731646859876787,0.0973090323636127,0.522955744241638,0.876793947488545,-0.0344316531712359
"UEMP15OV",0.136,-0.42318245092128,-0.057552813325294,0.617852448975098,0.857091748216101,0.0137688947292916
"UEMP15T26",0.132,-0.179818719732628,-0.0237360710047069,1.1200686092435,0.843123193774078,-0.00657359604601018
"UEMP27OV",0.137,-0.698440330491663,-0.0956863252773579,0.460066575040963,0.843551163490529,0.0366942310692389
"CLAIMSx",0.124,-0.113816035785442,-0.0141131884373948,0.500025139346838,0.815981856904773,0.00445915669295588
"PAYEMS",0.123,1.22066161007667,0.15014137803943,0.866781142598594,0.630105361104166,0.0355348279821324
"USGOOD",0.121,0.462929616716683,0.0560144836227186,1.06427660602115,0.792481552962329,0.0152244595482994
"CES1021000001",0.118,1.47084580693508,0.173559805218339,0.849709083851202,0.816967743349814,0.00568258068000819
"USCONS",0.13,-0.0400718181460501,-0.00520933635898652,0.801624212320173,0.844010983705267,0.000220806949316415
"MANEMP",0.108,0.76882097211866,0.0830326649888153,1.12346198664333,0.741511063029565,0.03171440308259
"DMANEMP",0.163,0.941481668463755,0.153461511959592,1.08375384184096,0.766351984249846,0.0487089689647159
"NDMANEMP",0.14,0.0154636949365462,0.00216491729111647,1.10825040393618,0.704309475548234,0.000874498700456712
"SRVPRD",0.135,0.542460713816709,0.0732321963652558,0.736652286500816,0.484782206121306,0.018444999184885
"USTPU",0.116,0.851573062669935,0.0987824752697125,0.0642501846435994,0.644391613949426,-0.0573078063933385
"USWTRADE",0.135,0.825421163712398,0.111431857101174,0.590302635266227,0.648216041256916,-0.00645339838059678
"USTRADE",0.137,0.939703312061493,0.128739353752425,0.0389358438264154,0.580719423300909,-0.0697488678952216
"USFIRE",0.128,0.451579542265535,0.0578021814099884,0.690494759901594,0.631796544275844,0.00339288490804224
"USGOVT",0.134,1.57864414814051,0.211538315850828,0.842350003677694,0.704730586351501,0.0291117797695553
"CES0600000007",0.116,-0.596200725775425,-0.0691592841899493,0.855001143620449,1.07379279253206,0.015131473825466
"AWOTMAN",0.132,0.506742635122696,0.0668900278361958,0.300462688639525,0.816965384791505,-0.0345488797230762
"AWHMAN",0.123,0.653327986981107,0.0803593423986762,0.801178792205093,1.09313821130305,-0.0234616669258112
"HOUST",0.106,-0.0741601791694056,-0.00786097899195699,0.790242217931181,0.672992700671079,-0.000921695991998757
"HOUSTNE",0.126,-0.103318654695932,-0.0130181504916875,0.298762073753367,0.48633102788596,0.00244180087246651
"HOUSTMW",0.136,0.454692872342124,0.0618382306385289,0.626389351171763,0.57475627968989,0.0031928977828717
"HOUSTS",0.141,-0.102157637987602,-0.0144042269562518,0.982977981237565,0.823563927334262,-0.00229623621243933
"HOUSTW",0.123,-0.377326934548139,-0.0464112129494211,0.749885140154971,0.725686006401357,-0.00112311114983053
"PERMIT",0.13,0.270212349353379,0.0351276054159393,0.831695497766716,0.812289112474699,0.000681699845087638
"PERMITNE",0.152,-0.297100516881799,-0.0451592785660335,0.417774921361747,0.529990703931835,0.00506758378458807
"PERMITMW",0.122,0.71859525155462,0.0876686206896636,0.586594919081107,0.690107988238017,-0.00907484799634008
"PERMITS",0.143,-0.395315647137761,-0.0565301375406998,0.926379910153452,0.906964780588779,-0.00109753994466148
"PERMITW",0.106,-0.567005936525104,-0.060102629271661,0.678051321246742,0.751623699839088,0.00442189339517006
"ACOGNO",0.142,0.744816763755281,0.10576398045325,0.88599431097085,0.774475218320327,0.0117947031352541
"AMDMNOx",0.121,0.507829395226717,0.0614473568224328,0.498686888836608,0.788319133978063,-0.0177971359144893
"ANDENOx",0.128,0.638601681724912,0.0817410152607888,0.392811731760156,0.732141548008902,-0.0277371636884293
"AMDMUOx",0.13,0.187530255781938,0.0243789332516519,0.701346786189516,0.749497943853193,-0.00117387385867256
"BUSINVx",0.124,0.345114707541498,0.0427942237351457,0.651411035786498,0.786152848006553,-0.00576617125862405
"ISRATIOx",0.128,0.00537954379189076,0.000688581605362017,0.737994871972436,0.838678350406729,-6.93287912137175e-05
"M1SL",0.132,-1.33005810615509,-0.175567670012472,0.756513702728667,0.81940770596796,0.0110421536064795
"M2SL",0.141,-1.00119968897804,-0.141169156145904,0.720020558985168,0.815720057481159,0.0135098174462653
"M2REAL",0.128,-0.473825735536255,-0.0606496941486407,1.23973386231986,0.823741083608881,-0.0252298347968639
"BOGMBASE",0.126,-1.01525746625173,-0.127922440747719,1.32910458557289,0.82672445613772,-0.0642656923405022
"TOTRESNS",0.137,-0.0247168854520193,-0.00338621330692664,0.950922844520985,0.819721056466587,-0.000444277240602372
"NONBORRES",0.138,-0.00918094988717521,-0.00126697108443018,0.897327413815696,0.838102104194495,-7.50367547564866e-05
"BUSLOANS",0.119,-0.820498899761408,-0.0976393690716075,0.838993993198889,0.830732317965816,-0.00080666475723175
"REALLN",0.134,0.267002775843078,0.0357783719629724,0.763508229900856,0.815792469017006,-0.00187064495489862
"NONREVSL",0.135,-0.011615166695308,-0.00156804750386658,0.738354562884713,0.824233322588092,0.000134661974788041
"CONSPI",0.136,0.405395593618202,0.0551338007320755,0.678115889159936,0.838080599800655,-0.00881946248062951
"S&P 500",0.132,-1.06672805227071,-0.140808102899733,0.758066698591398,0.817711334969687,0.00839844809657136
"S&P PE ratio",0.118,-2.64293396293705,-0.311866207626572,0.753562193109136,0.812995062989482,0.0185351037379468
"FEDFUNDS",0.115,0.578312412321694,0.0665059274169948,1.11255724015002,0.813998259060102,0.0198559419260583
"CP3Mx",0.13,-1.05176421439217,-0.136729347870983,1.1378311690466,0.815947220178602,-0.044010982418858
"TB3MS",0.123,-0.307293827486569,-0.037797140780848,1.09898447686334,0.813806655596082,-0.0107789062580141
"TB6MS",0.119,-0.257631106433616,-0.0306581016656003,1.08499984862411,0.815291995578053,-0.00826873077869689
"GS1",0.134,-0.389330160434279,-0.0521702414981934,1.08526488323268,0.815060476029393,-0.0140966291776719
"GS5",0.14,-0.344986770972029,-0.0482981479360841,0.918905114200541,0.808693296340058,-0.00532302668333036
"GS10",0.114,-0.312187580257754,-0.035589384149384,0.940090665255733,0.804848122217732,-0.00481319881751899
"AAA",0.126,-0.552675153480368,-0.0696370693385264,0.904591876445027,0.802183691821017,-0.0071314058534948
"BAA",0.108,-1.11791789160109,-0.120735132292918,0.808807887370921,0.806639372188952,-0.000261815967374245
"COMPAPFFx",0.111,-0.0840895130380514,-0.00933393594722371,0.924825337520896,0.822111504216346,-0.000958724340958486
"TB3SMFFM",0.133,-0.316400710548735,-0.0420812945029818,1.05151881613728,0.975013915990758,-0.00321942523398684
"TB6SMFFM",0.131,-0.922155349305844,-0.120802350759066,1.10664644190264,0.938617007594415,-0.0202983506611491
"T1YFFM",0.121,0.356430824449954,0.0431281297584444,1.11395704919905,0.85535689249486,0.0111529411138926
"T5YFFM",0.132,0.124224117312933,0.0163975834853072,0.740833082093828,0.869657136425899,-0.00211240318582589
"T10YFFM",0.123,-0.0305184780681321,-0.00375377280238024,0.701138472403162,0.889792412537507,0.000708164029538173
"AAAFFM",0.143,0.68192697219691,0.0975155570241582,0.736673420282785,0.895454974010748,-0.0154836716569436
"BAAFFM",0.114,0.528457057034885,0.0602441045019769,0.750835762344182,0.843345560542992,-0.0055731699501459
"TWEXAFEGSMTHx",0.119,0.357257311148965,0.0425136200267268,0.697138484070114,0.716350117222083,-0.000816756071915647
"EXSZUSx",0.139,-0.567707353725404,-0.0789113221678312,0.740036546196077,0.81496029160633,0.00591233181208907
"EXJPUSx",0.119,0.409969823995031,0.0487864090554088,0.74860384000659,0.806547975735596,-0.00282688630803741
"EXUSUKx",0.137,-0.362529486589092,-0.0496665396627056,0.810661373996147,0.808593443572033,-0.000102706948428941
"EXCAUSx",0.137,-0.167521355532757,-0.0229504257079878,0.715280768271565,0.811650393789971,0.0022117239309668
"WPSFD49207",0.129,-0.683772424530893,-0.0882066427644852,0.750607777913381,0.819801684672735,0.00610336221500142
"WPSFD49502",0.126,-0.0857669122530793,-0.010806630943888,0.746592379591915,0.821209490751607,0.000806359582401856
"WPSID61",0.135,0.0811456329639536,0.0109546604501337,0.769657158184844,0.826700412980305,-0.00062488948725474
"WPSID62",0.139,0.0854812552618297,0.0118818944813943,0.746139985088456,0.81573838792206,-0.000826960878542455
"OILPRICEx",0.115,-0.0959653583455412,-0.0110360162097372,0.520143402894968,0.82365641647821,0.00334957453777086
"PPICMM",0.146,-0.479706067948442,-0.0700370859204726,0.645806298335216,0.81779358695959,0.0120454885106144
"CPIAUCSL",0.134,-0.833730340059177,-0.11171986556793,0.759757321291121,0.816890245067256,0.0063828825637726
"CPIAPPSL",0.141,-0.297801354925709,-0.041989991044525,0.588080616241449,0.814591331280492,0.00951118289597837
"CPITRNSL",0.128,-1.7461594619648,-0.223508411131494,0.772307969127661,0.821602099234795,0.0110176526983545
"CPIMEDSL",0.135,0.00591477715351217,0.000798494915724137,0.61088772988136,0.810842416178383,-0.000159662800383388
"CUSR0000SAC",0.122,-1.51548499421878,-0.184889169294691,0.749387870318019,0.819015311142414,0.0128733596941377
"CUSR0000SAD",0.127,-0.20060284462723,-0.0254765612676583,0.552074432304783,0.805509009918167,0.00645664154391048
"CUSR0000SAS",0.131,-0.11525530795017,-0.0150984453414723,0.649333161254328,0.81273940695506,0.00246718026916769
"CPIULFSL",0.133,-0.2021522318281,-0.0268862468331373,0.751051409865755,0.817084514380356,0.00177538234713791
"CUSR0000SA0L2",0.128,1.24592089664566,0.159477874770645,0.78174277764258,0.818124722052692,-0.0058021151745484
"CUSR0000SA0L5",0.113,-2.41850225490674,-0.273290754804461,0.770855584814822,0.816051796104138,0.0123517066975591
"PCEPI",0.13,-0.032107124379377,-0.004173926169319,0.738866938071947,0.8177867045542,0.00032940527859682
"DDURRG3M086SBEA",0.123,-0.977107911669344,-0.120184273135329,0.706869103424546,0.810565963215964,0.0124627317204478
"DNDGRG3M086SBEA",0.134,-0.115392245944155,-0.0154625609565168,0.72853787826912,0.819287678008212,0.0014032243102574
"DSERRG3M086SBEA",0.119,0.156748893189809,0.0186531182895872,0.71081538103166,0.814821757583464,-0.00194004324469216
"CES0600000008",0.132,0.185193064972423,0.0244454845763598,0.766236256209418,0.811108783441382,-0.00109693067235126
"CES2000000008",0.143,1.51225823369229,0.216252927417997,0.829782554453184,0.810777911275054,0.00410980972180516
"CES3000000008",0.129,-0.51938359685247,-0.0670004839939687,0.820404643618433,0.811501385912428,-0.000596522575425357
"UMCSENTx",0.117,0.194049534709823,0.0227037955610493,0.581302908008019,0.723044680922202,-0.0032180762347043
"DTCOLNVHFNM",0.14,-0.0564736646803924,-0.00790631305525494,0.736269155872349,0.814037449211749,0.000614860472914195
"DTCTHFNM",0.116,-0.0209443783306202,-0.00242954788635194,0.768954307391034,0.817349626033788,0.00011757874411783
