"sigma_type","T_len","z","rmsfe_base","rmsfe_rs","rel_rmsfe","Q_rs_bag","L_rs_bag"
"toeplitz",200,2,1.11355543700152,1.08367033158029,0.973162444878629,1.21144012917379,1.21792407125278
"toeplitz",200,6,1.11355543700152,1.01941370964597,0.915458427818335,1.02323225849666,1.05121409807393
"toeplitz",200,10,1.11355543700152,1.00275797918199,0.900501174761564,0.952803051248462,1.00075297903235
"toeplitz",200,14,1.11355543700152,1.00195355213436,0.899778779610952,0.913945944471259,0.981902182778902
"toeplitz",200,18,1.11355543700152,1.00667538742712,0.904019103115161,0.88568522436443,0.973819760571569
"toeplitz",200,22,1.11355543700152,1.01406879250908,0.910658561588701,0.862027244757537,0.970531688429876
"toeplitz",200,26,1.11355543700152,1.02403038919273,0.919604318892416,0.841057109588168,0.970182637210833
"toeplitz",200,30,1.11355543700152,1.03664011843549,0.93092816395999,0.82207895009186,0.972171252441051
"toeplitz",200,34,1.11355543700152,1.05211296662883,0.94482315982567,0.805047310298172,0.976624518038514
"toeplitz",200,38,1.11355543700152,1.07076271127056,0.961571086351854,0.790189330483672,0.984021663760884
"toeplitz",200,42,1.11355543700152,1.09474867467785,0.983111067757608,0.778002783329824,0.995240115806738
"toeplitz",200,46,1.11355543700152,1.12302638236257,1.0085051404235,0.769507342058939,1.01194394687096
"toeplitz",200,50,1.11355543700152,1.15989975679333,1.04161833192302,0.766067433119946,1.03645531881739
