"sigma_type","T_len","z","rmsfe_base","rmsfe_rs","rel_rmsfe","Q_rs_bag","L_rs_bag"
"factor",100,2,1.09525255913147,1.08492704318288,0.990572479504835,1.12504523017733,1.13802540136262
"factor",100,6,1.09525255913147,1.0518151461628,0.960340277129211,0.952124311613063,1.00969676140455
"factor",100,10,1.09525255913147,1.03935070289001,0.948959848780639,0.846815542980569,0.943670949936996
"factor",100,14,1.09525255913147,1.03892586682056,0.948571960100624,0.773870459604313,0.908571322634345
"factor",100,18,1.09525255913147,1.04818223323304,0.957023313475972,0.71574347523495,0.887881401525255
"factor",100,22,1.09525255913147,1.06480609738389,0.972201423777792,0.665317980913013,0.874823123872367
"factor",100,26,1.09525255913147,1.0914040550605,0.996486194860826,0.620020682667296,0.867267680976785
"factor",100,30,1.09525255913147,1.12682094408233,1.02882292735832,0.57885236304096,0.864829366319163
"factor",100,34,1.09525255913147,1.17621468449275,1.07392096433491,0.541753551616702,0.868565702025684
"factor",100,38,1.09525255913147,1.24108505813414,1.13314965373677,0.509491783854635,0.881281900930516
"factor",100,42,1.09525255913147,1.32931098241302,1.21370269471651,0.482777129621731,0.906661716657272
"factor",100,46,1.09525255913147,1.45477939946207,1.32825930177758,0.463527291637853,0.952339630887699
"factor",100,50,1.09525255913147,1.63299164288319,1.49097267956,0.455402046478773,1.03325385824021
