"sigma_type","T_len","z","rmsfe_base","rmsfe_rs","rel_rmsfe","Q_rs_bag","L_rs_bag"
"toeplitz",500,2,1.18768065210015,1.15413458450495,0.971754976781105,1.2355267436781,1.23806406338596
"toeplitz",500,6,1.18768065210015,1.07565488722813,0.90567686299012,1.06037028801583,1.07134851616091
"toeplitz",500,10,1.18768065210015,1.050256472655,0.884291977643866,0.999002146919666,1.01777480511488
"toeplitz",500,14,1.18768065210015,1.04092399407329,0.876434243693909,0.970701494706728,0.997271309205509
"toeplitz",500,18,1.18768065210015,1.03840589639092,0.874314062921482,0.95378259853806,0.988212073602494
"toeplitz",500,22,1.18768065210015,1.03884182352105,0.874681103614916,0.941399121538068,0.983737073005847
"toeplitz",500,26,1.18768065210015,1.04054137428134,0.876112086562473,0.931414867587107,0.981713510826721
"toeplitz",500,30,1.18768065210015,1.04360867231505,0.878694681495108,0.923133130307801,0.981464819329164
"toeplitz",500,34,1.18768065210015,1.0476868396198,0.882128405280661,0.916191637868798,0.982649217408311
"toeplitz",500,38,1.18768065210015,1.05215420738532,0.885889826970585,0.910532245994007,0.985241928352516
"toeplitz",500,42,1.18768065210015,1.0578360921655,0.890673844265251,0.906273464766565,0.98941016781747
"toeplitz",500,46,1.18768065210015,1.06481541633313,0.896550275909806,0.903482936224041,0.9952711523531
"toeplitz",500,50,1.18768065210015,1.07318649116837,0.903598529849483,0.902451844318256,1.00319483371105
