"sigma_type","T_len","z","rmsfe_base","rmsfe_rs","rel_rmsfe","Q_rs_bag","L_rs_bag"
"factor",300,2,1.07610997331296,1.06617327575848,0.990766094729251,1.17184925474105,1.17593389691472
"factor",300,6,1.07610997331296,1.04225612938738,0.968540535107802,1.08333722452933,1.10248453983251
"factor",300,10,1.07610997331296,1.0295394018608,0.956723222898133,1.01989564363117,1.05280732795997
"factor",300,14,1.07610997331296,1.0221935508019,0.949896921459545,0.973445242458755,1.01947942955088
"factor",300,18,1.07610997331296,1.01973790372983,0.947614954808398,0.938861415618515,0.997778394167875
"factor",300,22,1.07610997331296,1.0209519979612,0.948743179861112,0.912356780972385,0.984141987169192
"factor",300,26,1.07610997331296,1.0245475909606,0.952084467544128,0.891503718480244,0.976279607093054
"factor",300,30,1.07610997331296,1.03112399400959,0.958195741681606,0.874952069115502,0.97295748967969
"factor",300,34,1.07610997331296,1.04097365346345,0.967348764790892,0.861807812198929,0.973380051849322
"factor",300,38,1.07610997331296,1.05176178395685,0.977373883748007,0.851536547542145,0.977112820140552
"factor",300,42,1.07610997331296,1.06556001179487,0.990196205053645,0.844043361138699,0.984206056675325
"factor",300,46,1.07610997331296,1.08308814354488,1.00648462555406,0.839350869404422,0.994852900024748
"factor",300,50,1.07610997331296,1.1037238939477,1.02566087232676,0.837635571700934,1.00944459405412
