"scenario_id","sigma_type","m","T_len","R2_target","beta_design","phi_f","phi_eta","phi_u","rho","factor_r","factor_loading_scenario","factor_strength","factor_idio_var","beta_scale_using","z","rmsfe_base","rmsfe_rs","rel_rmsfe","rmse_pooled_base","rmse_pooled_rs","bias_base","var_base","bias_rs","var_rs","Q_ols","Q_rs_bag","Q_rs_subavg","L_ols","L_rs_bag","L_rs_subavg"
1,"toeplitz",50,200,0.3,"B2",0.3,0.7,0,0.8,NA,NA,NA,NA,"innovation",2,1.05713321608649,1.04947288126601,0.992753671246051,1.06675175322367,1.0590121874017,2.06982380619716e-06,1.13795723318196,2.25829504010191e-08,1.12150679048238,0.721991482009175,1.11131094337717,1.19300346364307,0.986769227025644,1.11742979333082,1.19957228654152
1,"toeplitz",50,200,0.3,"B2",0.3,0.7,0,0.8,NA,NA,NA,NA,"innovation",5,1.05713321608649,1.02964694122256,0.97399923259844,1.06675175322367,1.03905386097624,2.06982380619716e-06,1.13795723318196,1.24655336851255e-05,1.07962046047594,0.721991482009175,1.02855822799788,1.09876673529225,0.986769227025644,1.05159054692871,1.12337261859126
1,"toeplitz",50,200,0.3,"B2",0.3,0.7,0,0.8,NA,NA,NA,NA,"innovation",8,1.05713321608649,1.0214703850873,0.966264581931109,1.06675175322367,1.03073163521408,2.06982380619716e-06,1.13795723318196,2.88341199688089e-05,1.06237886971112,0.721991482009175,0.972649835773787,1.04350168500595,0.986769227025644,1.01141501093021,1.08509387558086
1,"toeplitz",50,200,0.3,"B2",0.3,0.7,0,0.8,NA,NA,NA,NA,"innovation",11,1.05713321608649,1.02027003094,0.965129101436282,1.06675175322367,1.02962267464754,2.06982380619716e-06,1.13795723318196,4.52672136089672e-05,1.06007758493475,0.721991482009175,0.93125048861056,1.00157355451343,0.986769227025644,0.985192194720124,1.05959376420747
1,"toeplitz",50,200,0.3,"B2",0.3,0.7,0,0.8,NA,NA,NA,NA,"innovation",14,1.05713321608649,1.02187326182381,0.966645685022352,1.06675175322367,1.03116873501136,2.06982380619716e-06,1.13795723318196,6.11474615201628e-05,1.06324781260342,0.721991482009175,0.898140073784921,0.96721295700747,0.986769227025644,0.966966088470869,1.04133928485513
1,"toeplitz",50,200,0.3,"B2",0.3,0.7,0,0.8,NA,NA,NA,NA,"innovation",17,1.05713321608649,1.02492708291081,0.969534461044647,1.06675175322367,1.03430765213638,2.06982380619716e-06,1.13795723318196,7.21397179235263e-05,1.06972017954995,0.721991482009175,0.870255934717062,0.93756891066682,0.986769227025644,0.953811967584526,1.02759702165295
1,"toeplitz",50,200,0.3,"B2",0.3,0.7,0,0.8,NA,NA,NA,NA,"innovation",20,1.05713321608649,1.03099915118048,0.975278361791753,1.06675175322367,1.04035059564543,2.06982380619716e-06,1.13795723318196,9.86890856143038e-05,1.08223067277418,0.721991482009175,0.846148418894944,0.911426296417933,0.986769227025644,0.944390748241997,1.01725898633601
1,"toeplitz",50,200,0.3,"B2",0.3,0.7,0,0.8,NA,NA,NA,NA,"innovation",23,1.05713321608649,1.03753677430922,0.981462656286772,1.06675175322367,1.04701434488932,2.06982380619716e-06,1.13795723318196,0.000122902923216378,1.0961161354808,0.721991482009175,0.824736995225853,0.887604048132774,0.986769227025644,0.937683384349434,1.00917374438776
1,"toeplitz",50,200,0.3,"B2",0.3,0.7,0,0.8,NA,NA,NA,NA,"innovation",26,1.05713321608649,1.04531043833449,0.988816189320234,1.06675175322367,1.05482216957614,2.06982380619716e-06,1.13795723318196,0.000152601301333339,1.11249720812799,0.721991482009175,0.805577038653278,0.86565699670357,0.986769227025644,0.93332962076297,1.00295361991731
1,"toeplitz",50,200,0.3,"B2",0.3,0.7,0,0.8,NA,NA,NA,NA,"innovation",29,1.05713321608649,1.05487733306815,0.997866037142708,1.06675175322367,1.06452436551877,2.06982380619716e-06,1.13795723318196,0.000191414419858035,1.13302071036328,0.721991482009175,0.788421656342897,0.84518674698015,0.986769227025644,0.931175189525978,0.998237271233068
