"scenario_id","sigma_type","m","T_len","R2_target","beta_design","phi_f","phi_eta","phi_u","rho","factor_r","factor_loading_scenario","factor_strength","factor_idio_var","beta_scale_using","z","rmsfe_base","rmsfe_rs","rel_rmsfe","rmse_pooled_base","rmse_pooled_rs","bias_base","var_base","bias_rs","var_rs","Q_ols","Q_rs_bag","Q_rs_subavg","L_ols","L_rs_bag","L_rs_subavg"
4,"factor",50,200,0.3,"B4",0.3,0.7,0,NA,2,"random",0.5,0.25,"innovation",2,1.08860990420702,1.07491098573664,0.987416136471437,1.09787000347704,1.08384098480458,6.38096788375402e-06,1.2053121635668,6.78319990216409e-07,1.17471060202217,0.727270063165763,1.15031100956641,1.22992892425147,0.993997816640051,1.15664454827117,1.23670102029179
4,"factor",50,200,0.3,"B4",0.3,0.7,0,NA,2,"random",0.5,0.25,"innovation",5,1.08860990420702,1.04504653307585,0.959982569547809,1.09787000347704,1.05371001680632,6.38096788375402e-06,1.2053121635668,2.97798107143232e-06,1.1103018215369,0.727270063165763,1.04235962736651,1.10682361405894,0.993997816640051,1.06570046498611,1.13160930836392
4,"factor",50,200,0.3,"B4",0.3,0.7,0,NA,2,"random",0.5,0.25,"innovation",8,1.08860990420702,1.03116593816451,0.947231817549594,1.09787000347704,1.04006410713042,6.38096788375402e-06,1.2053121635668,1.68087668880932e-06,1.08173166606431,0.727270063165763,0.977201958042752,1.04508922456204,0.993997816640051,1.01614797481191,1.08674365740254
4,"factor",50,200,0.3,"B4",0.3,0.7,0,NA,2,"random",0.5,0.25,"innovation",11,1.08860990420702,1.02407823532285,0.940721034564557,1.09787000347704,1.0332252459011,6.38096788375402e-06,1.2053121635668,5.54814259149781e-07,1.06755385395313,0.727270063165763,0.930764236647833,1.00289662630019,0.993997816640051,0.984677820751574,1.06099251368694
4,"factor",50,200,0.3,"B4",0.3,0.7,0,NA,2,"random",0.5,0.25,"innovation",14,1.08860990420702,1.02234689656164,0.939130622099519,1.09787000347704,1.03181101175585,6.38096788375402e-06,1.2053121635668,2.9868915127868e-07,1.06463366529149,0.727270063165763,0.895426230065411,0.969398513699726,0.993997816640051,0.964045313062817,1.04369197933973
4,"factor",50,200,0.3,"B4",0.3,0.7,0,NA,2,"random",0.5,0.25,"innovation",17,1.08860990420702,1.02274589431084,0.939497142510236,1.09787000347704,1.03245150242813,6.38096788375402e-06,1.2053121635668,1.13756697997503e-06,1.06595496729913,0.727270063165763,0.867054640941332,0.940918607393335,0.993997816640051,0.950305086408798,1.03126862780678
4,"factor",50,200,0.3,"B4",0.3,0.7,0,NA,2,"random",0.5,0.25,"innovation",20,1.08860990420702,1.02588175273961,0.942377750537643,1.09787000347704,1.03575634514527,6.38096788375402e-06,1.2053121635668,3.48706280215159e-06,1.07278771944589,0.727270063165763,0.843135182374939,0.915678506684783,0.993997816640051,0.941030543146218,1.02200651142723
4,"factor",50,200,0.3,"B4",0.3,0.7,0,NA,2,"random",0.5,0.25,"innovation",23,1.08860990420702,1.03163816352808,0.947665605044772,1.09787000347704,1.04176908362954,6.38096788375402e-06,1.2053121635668,5.12941578324083e-06,1.08527769419054,0.727270063165763,0.822457406880025,0.8926712946218,0.993997816640051,0.935094871526246,1.01493733015689
4,"factor",50,200,0.3,"B4",0.3,0.7,0,NA,2,"random",0.5,0.25,"innovation",26,1.08860990420702,1.03828441183922,0.953770866705041,1.09787000347704,1.04858786547871,6.38096788375402e-06,1.2053121635668,7.1910220842335e-06,1.0995293206071,0.727270063165763,0.804211333992669,0.871337925118833,0.993997816640051,0.931751346033527,1.00953937476055
4,"factor",50,200,0.3,"B4",0.3,0.7,0,NA,2,"random",0.5,0.25,"innovation",29,1.08860990420702,1.04687782847122,0.961664802447114,1.09787000347704,1.05736040780133,6.38096788375402e-06,1.2053121635668,7.53835199489014e-06,1.11800349363379,0.727270063165763,0.788023911639338,0.851265982317064,0.993997816640051,0.930709620151667,1.00542186366899
4,"factor",50,200,0.3,"B4",0.3,0.7,0,NA,2,"random",0.5,0.25,"innovation",32,1.08860990420702,1.05792704346705,0.971814641203062,1.09787000347704,1.06853146092519,6.38096788375402e-06,1.2053121635668,1.31593942008106e-05,1.14174632359272,0.727270063165763,0.773586076898431,0.832086407977842,0.993997816640051,0.931734812848417,1.00221702427764
4,"factor",50,200,0.3,"B4",0.3,0.7,0,NA,2,"random",0.5,0.25,"innovation",35,1.08860990420702,1.07130967525378,0.984107962929253,1.09787000347704,1.08210378298989,6.38096788375402e-06,1.2053121635668,1.4308861865154e-05,1.17093428829916,0.727270063165763,0.760848564350859,0.813590939878695,0.993997816640051,0.934891161717444,0.99972327395362
