"sigma_type","T_len","z","rmsfe_base","rmsfe_rs","rel_rmsfe","Q_rs_bag","L_rs_bag"
"toeplitz",800,2,1.14395631322546,1.1112687666292,0.971425878577398,1.23299443958049,1.2345612161029
"toeplitz",800,6,1.14395631322546,1.03060109589178,0.900909487518745,1.06753823376414,1.07435554920274
"toeplitz",800,10,1.14395631322546,1.00356432688067,0.877275045627448,1.01146863219331,1.02315498522558
"toeplitz",800,14,1.14395631322546,0.993067861523111,0.868099463276787,0.98661719169841,1.00316773562597
"toeplitz",800,18,1.14395631322546,0.988602312458725,0.864195862227727,0.972942137081338,0.994395905959466
"toeplitz",800,22,1.14395631322546,0.988074869166336,0.863734792791516,0.963645212984869,0.990030576492876
"toeplitz",800,26,1.14395631322546,0.988631227036753,0.864221138173752,0.956551850091846,0.987895252132733
"toeplitz",800,30,1.14395631322546,0.990724734858758,0.866051197414478,0.950887575590543,0.987221113160073
"toeplitz",800,34,1.14395631322546,0.992864289995326,0.867921509341457,0.946301967835663,0.987665645949614
"toeplitz",800,38,1.14395631322546,0.99611025490117,0.8707589996095,0.942667600513418,0.989113022706407
"toeplitz",800,42,1.14395631322546,0.999103217656739,0.873375325706019,0.939976387639941,0.991570833482774
"toeplitz",800,46,1.14395631322546,1.00317848948991,0.876937762300889,0.938266319191685,0.995095680581687
"toeplitz",800,50,1.14395631322546,1.00797840534919,0.881133653178703,0.937644462866284,0.99981906622631
