"","k2","k3","k4","k5","k6","k7","k8","k9","k10","k11","k12","k13","k14","k15","k16","k17","k18","k19","k20","k21","k22","k23","k24","k25","k26","k27","k28","k29","k30","k31","k32","k33","k34","k35","k36","k37","k38","k39","k40","k41","k42","k43","k44","k45","k46","k47","k48","k49","k50","k51","k52","k53","k54","k55"
"2008-03",0.634353291792888,0.591664029583672,0.510699671558681,0.470776058341586,0.395580261650857,0.368878803801901,0.253313864615742,0.225907609827839,0.164872195426727,0.111978713933184,0.0375407667245281,0.0352694015154902,-0.0260558562477621,0.0143111182751064,-0.0427343692574045,-0.1744046139404,-0.196143529897992,-0.253617506615758,-0.274530954757689,-0.349362711989331,-0.394822824455605,-0.376119013682991,-0.391095795339402,-0.436844057504823,-0.395125279746534,-0.46530472826667,-0.541328915009634,-0.561187273409816,-0.513761718512836,-0.519300711101776,-0.795806150953292,-0.643869996937061,-0.64009026743626,-0.71675169501229,-0.577975514511892,-0.770240698307828,-0.914773210136907,-0.855454694025096,-0.857268513011126,-0.870694443541856,-0.8851371710136,-1.03470958595701,-1.02908040807684,-1.08226498499767,-1.03111915216353,-1.34831112093427,-1.53459858905196,-1.02700151069585,-1.06664658750938,-1.26808924980043,-1.27527328670021,-1.61024786331077,-1.58138163742639,-1.55535215762759
"2008-06",0.677973857487432,0.670533492371886,0.615176079268153,0.627545222555155,0.554310120704643,0.551844284005841,0.513552703433492,0.503573222033437,0.463297731166525,0.464018716544553,0.451490450538204,0.443057533950423,0.467484348095343,0.305396052121879,0.362667783973352,0.42561803698854,0.412062765372878,0.39417293580059,0.457591469352118,0.345860451962852,0.356728650155036,0.375092025490556,0.29149050778208,0.396698414405819,0.317308884356692,0.346105782207237,0.295573016746266,0.333679213527025,0.391872192356291,0.346321433263742,0.356072090128274,0.212795456554429,0.202364416262128,0.247212068963225,0.307363143473428,0.286216625280361,0.296802949412932,0.278873052021299,0.278543355086537,0.282893457652487,0.332518576225724,0.307285218976238,0.209596455689138,0.394255080937093,0.425628859293581,0.347107003271473,0.361813322983732,0.431121416810691,0.117029824421981,0.597432511868601,0.487796657279984,0.33999030254235,0.413907888092976,0.169128800931561
"2008-09",0.564910329877522,0.470705818900292,0.385011322069785,0.298996749091587,0.194953410065234,0.126812501209954,-0.00496110491509068,-0.0565982386003054,-0.157647092450763,-0.22111146911514,-0.319237632296722,-0.384373851109132,-0.470588106355016,-0.598401987557306,-0.670466828279611,-0.657734050063655,-0.770889489972924,-0.83395526446472,-0.854174767068132,-0.907953563305353,-0.894040040143233,-1.01451631825876,-1.0627933136752,-1.18039605564327,-1.10043431717386,-1.24704886256391,-1.22230765439249,-1.35452637899972,-1.27082412133449,-1.34979149718371,-1.39754072115477,-1.49956058823713,-1.43576685088751,-1.48081547464661,-1.57099232839395,-1.60713568878428,-1.59795868557163,-1.64186059931742,-1.65718051302687,-1.66669936120628,-1.6021280667211,-1.6497066676171,-1.66163803790345,-1.78004980383771,-1.61206667497972,-1.74342525501481,-1.72828873502506,-1.81625153492308,-1.8019655518086,-1.68388812928193,-1.71537398367366,-1.86818951900896,-1.79925083163836,-1.77464957728215
"2008-12",0.407133325248151,0.315898541694088,0.18557736606294,0.00926006963829981,-0.0581382265319427,-0.135619484278831,-0.379810491405592,-0.438995472165887,-0.503524952164125,-0.566739655783958,-0.563977685783362,-0.7626572749058,-0.888543805255373,-0.956890909851342,-0.944003721814873,-0.963273498308155,-1.20240562265657,-1.18483222328743,-1.3634803739673,-1.41394063265558,-1.45715648026726,-1.56185495407817,-1.73424750801482,-1.74484866499916,-1.67492814459689,-1.71393444814264,-2.00085556708785,-1.81146563892727,-1.88476704986904,-1.80011548264428,-2.05942636634087,-2.02817728630046,-2.09906484423396,-2.27775927143214,-2.20948858597972,-2.3395091459911,-2.57318452068062,-2.61008563626208,-2.76616696511212,-2.34336964886854,-2.48297700162836,-2.89191922814224,-2.90700379876065,-2.79927518147556,-2.84543977658362,-2.94371833150516,-2.8986388183575,-2.77733324342753,-3.32797844473058,-3.17373037397622,-3.29437970145606,-3.69110250066944,-2.96129090242414,-3.47343853900746
"2009-03",0.365169693570024,0.225912337105995,0.115471634057356,-0.0277558509450051,-0.0888878988627409,-0.262317132807202,-0.277953651648675,-0.378481558044105,-0.340454113179376,-0.443085735274232,-0.362859434758051,-0.541819472703111,-0.467881233324353,-0.773808720783515,-0.597562503666181,-0.573029070791009,-0.241447082018964,-0.541575677440653,-0.3908323901745,-0.561745863497796,-0.784969430333937,-0.785789909561976,-0.858400582988073,-0.689634639710974,-0.933551235010131,-1.02916494861731,-0.927163930302155,-0.925082506166942,-0.772482989802018,-1.09223762688832,-1.10131732398838,-1.33507465475305,-1.121096322005,-1.32817139966433,-1.14815162312658,-1.0719989769335,-1.32677088762274,-1.4055605503138,-1.37061081928348,-1.38803227406116,-1.2058447097011,-1.51835902973324,-1.45211942141923,-1.04109472599554,-1.26366375790639,-0.929811546894718,-1.65355717103847,-1.61104113068346,-2.04477352978152,-1.58329310404964,-1.24749575134425,-0.769118236358821,-1.42175057001888,-1.49340267019718
"2009-06",0.37685822920991,0.171869709118257,0.125034427217011,-0.00466405691993252,-0.129338619881009,-0.328954555624279,-0.33416088497821,-0.256474839596526,-0.369591528982117,-0.532894832358101,-0.535164474336366,-0.455775810578911,-0.533095168436823,-0.632568432742817,-0.756698346934558,-0.709927197651113,-0.623779117007164,-0.791718669051563,-0.856149788510614,-0.668634309239009,-0.800043084006338,-0.752691149481473,-0.897562382583252,-0.915595239766556,-0.912688868669101,-0.778470332912614,-1.06757421922799,-0.993167578383033,-1.13799419800649,-1.04129664335724,-1.04901481855752,-0.911292728427581,-1.13002650347819,-1.17649322184625,-1.23768573219574,-1.16560461751358,-1.18042087987741,-1.06637127845361,-1.13187683928503,-1.35640099500841,-1.04170971458238,-1.08207536711471,-1.34917262152232,-1.44528903402914,-1.34952492968337,-1.55058068466438,-1.52215212678586,-1.204470550015,-1.30879624461525,-1.40661727948738,-1.3709465598651,-1.63561417502262,-1.42897993369133,-1.49076351464453
"2009-09",0.658389585659369,0.610096944928398,0.69337396079314,0.60644771345937,0.62786316503816,0.702558956844023,0.546949576147863,0.626903213247663,0.571466430488763,0.698124886786931,0.625868084191876,0.595149449881863,0.699914896487893,0.730893287108087,0.735371684224329,0.712869419742703,0.829071723587808,0.84100898298606,0.847361753144868,0.833155493761739,0.9647838134036,0.88345839045864,0.949402014559092,0.963712604333934,1.00446659871388,1.00499326301787,1.03265397686107,1.16748976266151,1.14452192304124,1.26912449682824,1.17097445287245,1.05445667865118,1.14237044460217,1.3054192049351,1.33079395853877,1.2741016933229,1.51384949082211,1.37820339832896,1.38734146211565,1.5054810554887,1.59772805741661,1.45335535473638,1.43007041128031,1.34620411433409,1.61606050779247,1.69905079653763,1.78516087965102,1.58559598752969,1.78837319813836,1.76019336511911,1.79635479646788,2.02301798930714,2.17010815143027,1.90232256322258
"2009-12",0.622968392926097,0.560193174142303,0.557031523889426,0.493822415446533,0.507872056731172,0.426896956089294,0.446451204900717,0.45886951370289,0.418721172946876,0.427753695237143,0.392218065265184,0.410769584444838,0.433024767138921,0.354382436874313,0.368868195681016,0.392579241924783,0.414448801284642,0.344499430128729,0.423139836237691,0.345988028028309,0.341671902015899,0.367710179504484,0.313755476008954,0.258205642264113,0.242438325721716,0.245364265983774,0.262763110064933,0.227180564480797,0.204268516659595,0.140858901451296,0.264831760168836,0.201492783655613,0.150432081340897,0.141607182117079,0.129774974025583,0.117962387872847,0.0629645080267454,0.187388021597335,0.115732126229806,0.115062265707027,0.0868735525787439,0.154714851137684,0.0136266378824339,-0.0144285595108683,0.0494045457454117,-0.00561451444264243,-0.136589117405834,0.197929880920839,-0.164225725409258,0.0433737149746458,0.103492925400099,-0.180627645041029,-0.152663785863797,-0.365694392043133
"2010-03",0.689469269866785,0.670418703757981,0.721275655082729,0.687348301184058,0.675976198381533,0.61203165737103,0.622422554148075,0.6223752058951,0.567799784038694,0.539134396520375,0.517450304333371,0.475372557895404,0.456577120404832,0.419390389711475,0.425341908788463,0.3925878290125,0.361054295404978,0.332448411656226,0.322928938296048,0.268505088152253,0.28332627455928,0.245936378007546,0.18715813922396,0.152869953765539,0.152092441271796,0.154320331672866,0.131569423264072,0.149471844212422,0.134775627394603,0.0122497756857278,0.0651988737856874,0.115991246904949,0.0367594312498567,0.0483994735364158,0.00547872706498393,0.0126708710368975,0.0155505510187006,-0.033685587628712,0.0139515946475274,-0.0697364876758648,-0.0994047339913696,-0.0944523917029754,-0.162059558434107,-0.0754749118294415,-0.138944572329533,-0.149474286249703,-0.289309052784463,0.0131789951003045,-0.186146948066219,-0.268536904413783,-0.271453645587829,-0.392524764898337,-0.264205060786885,-0.274737902558912
"2010-06",0.782895881912365,0.806910154192895,0.830755764897046,0.83201483455391,0.893333425696579,0.760552671737796,0.788589633845635,0.846992199763875,0.83811816887184,0.840909214596988,0.814434836514907,0.795136466741376,0.750040657931338,0.776122720009128,0.738419070047632,0.753959238150674,0.700180089611222,0.672196662425461,0.624785802036432,0.670127871418407,0.593227185196212,0.624365028127347,0.575466200673314,0.564073414582201,0.578478086179514,0.589446188544064,0.58652101010365,0.536918305911449,0.468461482969748,0.498676516159178,0.501207790120473,0.526183710646393,0.473758637696567,0.572169263113254,0.427138200922892,0.351943575368489,0.380815648517048,0.271514878854967,0.348316994916389,0.29392564360746,0.252584883294045,0.3452106058782,0.271394970740624,0.144900500366944,0.162427259382632,-0.0295276712334904,0.0429662352576499,0.148476833502683,-0.0501132251646667,0.17315079220712,-0.155878398411786,-0.301615766472867,0.0367836746952935,-0.27120996327452
"2010-09",0.661684723613418,0.617829136819137,0.619982641986243,0.565150832614858,0.568018324165486,0.559349818987992,0.571407472071161,0.551333343773,0.504797628083698,0.462914956286988,0.47950456759505,0.43724356604991,0.415528395163833,0.375414984831071,0.343762199621121,0.338340262249128,0.3029139145667,0.345738425499507,0.324346945688157,0.340901905800208,0.189765428381845,0.167485348133324,0.123855022822272,0.196882760674469,0.196689801158676,0.0879665177817001,0.0361108767681103,0.0724505386538069,0.000327273039074841,0.0105231154425015,-0.0345598858519239,0.020468549518219,-0.00170962142691225,-0.158562322728616,-0.142871134060008,-0.0912294706193085,-0.265982147647638,-0.188002959245425,-0.16978762884099,-0.215471859383453,-0.313431188659146,-0.195210720258507,-0.228289569846698,-0.174495272854422,-0.275805940589017,-0.286681297770812,-0.38588450238404,-0.246973402659698,-0.479746660094368,-0.250044962183718,-0.374421476556126,-0.463493643044454,-0.536763016148691,-0.478706016010475
"2010-12",0.673789527951706,0.657993917325922,0.627550153194471,0.594967500005849,0.607043342945937,0.569023923983631,0.57489288302994,0.582588472569455,0.548977921007318,0.564895700916775,0.55509091152573,0.567476968004456,0.587860107811082,0.530609657142672,0.543810055295449,0.582109376217556,0.569905024198548,0.519028692631576,0.557814485241459,0.538955872771274,0.586611664307639,0.57074045428298,0.583048187064131,0.573429283324977,0.570261547433682,0.558187530879379,0.550835343735474,0.580254208904017,0.577949152994547,0.616286548926976,0.655970799960468,0.605603387544428,0.630962775619667,0.604773303547645,0.579049302296506,0.684414883867789,0.698127592080714,0.680222548461782,0.682319199689043,0.76886785358661,0.646320140049315,0.791776417928812,0.704942346763446,0.707520628461415,0.830775307778154,0.830178424550359,0.73704512355703,0.818484609747067,0.873926657546005,0.842337279183459,0.858356341666535,0.944876524524858,0.782733883817334,0.878163255134426
"2011-03",0.751252004575893,0.775676574794401,0.78490161048995,0.84170862351253,0.832034950398775,0.776371626675779,0.852805087857855,0.83302536966157,0.828218090721747,0.804842140987635,0.802846195522478,0.847637156110194,0.85841485537277,0.86587863723371,0.844308631504293,0.84952608151623,0.817457126784134,0.796165162784141,0.781689972471583,0.875008299039762,0.792579909064438,0.807285304076926,0.789449145216422,0.871721408305532,0.803608738212862,0.839921891489231,0.881430526652329,0.875789890005813,0.861813407717189,0.86526590734374,0.888956366062237,0.911258749960046,0.94434664289304,0.898366530814784,0.910615490705739,0.912734904673783,0.968576012306768,0.972260224076649,0.953350005992782,1.00668661604869,0.981318632355266,0.967776612366837,1.05245683073046,1.02972032634195,1.04332470407021,1.04384080678887,0.954453120819301,1.05967227545511,1.06347310982272,0.996143572949874,1.19836675507927,1.06896865542492,1.17852559417229,1.23444182449041
"2011-06",0.639263988888458,0.589414103228617,0.604449099904592,0.545116805283599,0.486387443301125,0.438456611108863,0.416155391694101,0.401151152608956,0.375797233842887,0.356135212506392,0.292192640561995,0.247517376149672,0.273801392997228,0.210766625228365,0.167174912962748,0.170112756249668,0.155733625947692,0.123212990554417,0.118411631498923,0.0791095803498893,0.134265087862023,0.0975341356055734,0.0488991316024582,0.0625820731325769,0.10190929462299,0.0819152496694663,0.10259794238861,0.0799369645979814,0.0525748118558209,0.0793941344461223,0.123634336321867,0.102056277992316,0.126449771740266,0.0651493384131173,0.100027422471311,0.113608808523509,0.0563033166944934,0.142773443914013,0.209378003342935,0.0934357644973881,0.142088308145097,0.215438382882411,0.157350987322995,0.217000333594441,0.198286159250007,0.243227986819825,0.103249858183922,0.263961380495418,0.258522543188474,0.260861838378548,0.283003492816821,0.294122781350634,0.275692251019163,0.296088794125006
"2011-09",0.694686220203315,0.696344525720544,0.69315761153161,0.699828860018741,0.677814151348504,0.683523244567277,0.706139440804958,0.692514069726391,0.691388206528712,0.74511470809456,0.690473784843648,0.677698532735828,0.667535418516314,0.68457847306231,0.6726923151565,0.666642843904439,0.712375651255372,0.766196365346788,0.689438983486241,0.657143856006315,0.723709106485431,0.659717549475494,0.704702593549905,0.695897369460865,0.731145392904227,0.681587328906937,0.777175865932568,0.717580931059307,0.703847932614135,0.753111165587969,0.758288536547521,0.769505630046251,0.78181694164018,0.74017135530486,0.761855500863969,0.8790971089905,0.818438597140737,0.877020143107892,0.782134991592534,0.880942342148337,0.883480285792304,0.968977972071285,0.895500643217224,0.967979658495793,1.03533400782548,1.13031569668695,0.948847311705835,0.989031946083439,1.04697582458589,1.11100786301042,1.20890997547839,1.17928649719535,1.25365328129428,1.21947233420579
"2011-12",0.732680398237275,0.712165176447187,0.724143057106893,0.738279975716894,0.741483951285677,0.675827277383786,0.683343409204011,0.670160865076116,0.658138480469077,0.649101974192498,0.633320452656228,0.666509463799125,0.641191755903266,0.666325780595019,0.683914432593442,0.625133930261469,0.653839385785667,0.644544026207575,0.648620303775731,0.694343646349343,0.733898774584724,0.66128610613531,0.709760781821572,0.746237494002608,0.700174166786903,0.701311910257628,0.78293967482761,0.725776586916869,0.811681792633845,0.806299542456398,0.817114647945539,0.808792108571148,0.766131833588895,0.790984308575958,0.845276966437957,0.891361611920331,0.847836316642419,0.903506315281426,0.948782185233895,0.911930602061493,0.894676432847678,0.980451325922985,0.932994824892687,0.931461531699535,1.10654888369987,1.07321175911674,1.07679538152321,1.14751327342603,1.10575562137774,1.15875193053659,1.16181182416682,1.197588174241,1.16262071404845,1.06006596599656
"2012-03",0.794032192775716,0.782911956800048,0.782313008320754,0.782871469859195,0.79446162547972,0.772131544322131,0.794920764331116,0.816114595124001,0.769963332798005,0.783665483170335,0.717383416325519,0.783033107833661,0.75813758794022,0.724933063852151,0.76353708102814,0.75385827391348,0.770928210221288,0.725482611709518,0.710642790430627,0.647587970302769,0.710820678036391,0.681781182756455,0.647100970621922,0.618081394489107,0.671218556740378,0.631950994283944,0.623659147691352,0.518995799463912,0.562951324620636,0.521312073833548,0.542737551850307,0.51833207945618,0.481729145543186,0.505478569868506,0.418561548937252,0.468767407059706,0.481675070650325,0.452237634413323,0.461798152761255,0.419590389011434,0.320461012255823,0.393422793942362,0.320897282856062,0.368989574368282,0.270175928461607,0.331961396500127,0.177707875256343,0.195736231371202,0.396510082065475,0.232216953926325,0.286606839726018,0.221795122307204,0.260861547495906,0.18674941336589
"2012-06",0.717239326210572,0.721263058865763,0.728640669362749,0.720429178684227,0.70056228962711,0.665488717655036,0.648666097679974,0.634666311388469,0.617157359750181,0.598356671371982,0.552807742188351,0.56100672590122,0.523973334693269,0.513637828711251,0.513159726621669,0.494870297358237,0.463542377551488,0.422249514065263,0.431957880452672,0.411670620350196,0.394354063380274,0.380018456796357,0.369837757474235,0.3082702120338,0.324576830137074,0.334262519633137,0.302858279159788,0.318632859406078,0.300126156505292,0.274361988652358,0.276785197100797,0.268886890680227,0.248392381901259,0.207746193420436,0.203470800750504,0.215748268841101,0.184324549204055,0.172216887736529,0.16019820354204,0.155748423161828,0.121388590482307,0.118661608410533,0.0829288373296496,0.103522781728634,0.103545064917044,0.103920479622057,0.0389308258007018,0.0890129079950137,0.0556556692741299,0.102602160845051,0.0129030891206933,0.0597386658373776,0.021341471154624,0.0335059631965591
"2012-09",0.678852031188783,0.637144884920643,0.601785556048603,0.608328811415265,0.581528091945086,0.556761733264966,0.522059240595952,0.516024029474959,0.511280130282556,0.524115227302144,0.473524654575951,0.527129081898847,0.528239256490227,0.473210787728659,0.491704094030706,0.47426549412858,0.483222451477887,0.491653935772452,0.453525905748239,0.485888752260267,0.434727190734047,0.450128870533028,0.483256434621775,0.436928003264141,0.38956326731844,0.404991210734683,0.43938451869472,0.387998337841557,0.476718625840181,0.367837036966169,0.389805252109917,0.412864375047952,0.319765907106827,0.359650213960945,0.427079285523846,0.363071358289416,0.375938196710032,0.358376022963567,0.326083680014929,0.411658653704133,0.35763075244974,0.355594986634783,0.295160787287114,0.2832678641412,0.343844004810822,0.330561567283376,0.30785640982905,0.371978693486549,0.267517298730178,0.304341186938564,0.302010959828641,0.355650610037549,0.280021134811217,0.249682405447963
"2012-12",0.710873481291546,0.678167556158051,0.715085850853445,0.706457584209889,0.67913963492037,0.617770777567668,0.633699144558331,0.599509928876665,0.567476790783299,0.563993688439231,0.542872960556191,0.509179722674874,0.498039395642504,0.462471776344312,0.437022463016573,0.453099527459564,0.397640229174218,0.324435254675643,0.37823811126183,0.34061764365004,0.336579396459087,0.348191773525357,0.295977601563411,0.270827057956189,0.275555333096914,0.288986084845776,0.26463197665001,0.232872515008036,0.221871013631403,0.203909278760429,0.237084734862904,0.210732534161872,0.250778323154632,0.220195496423509,0.194874764607414,0.201719650126178,0.154153698379379,0.188588965028932,0.151048090011078,0.0835475958892813,0.100867455840252,0.121814152587351,0.0964660912820276,0.152273248330577,0.00706844706162494,0.148624631702063,0.0937906670196977,0.095677824699915,0.0333815953425857,0.0995941408784297,0.0315692378122605,0.0715424564664684,-0.03895507931831,0.0449686396053386
"2013-03",0.757131654751136,0.777172080070186,0.787883417174323,0.774089617729348,0.773377183311215,0.800089631163228,0.815503778718409,0.807639819133991,0.811730062646435,0.821046255350547,0.836273460376521,0.822685277748485,0.878174535430917,0.815060537365097,0.883235361160791,0.856648535839522,0.987128414996961,0.908013360659986,0.991146561581333,0.917987759523703,0.967791684538872,0.957177749845344,0.979674389271674,1.01115027244368,0.966267024512507,0.997994738518161,1.00429750936372,0.997668122286355,1.03801482055314,1.02220105817052,1.02480183829421,1.06548638317715,1.04102994444185,1.0236038458797,1.07201793005248,1.07913307688584,1.15514316338054,1.15291327440266,1.19556657422826,1.21732658617961,1.1362494517867,1.20394060634322,1.12512101490056,1.17561153266146,1.2596294107531,1.30235355270369,1.2453318289628,1.27350252101731,1.30245061767503,1.35675061026765,1.43073090605077,1.34848492918675,1.33572012026189,1.43934368879529
"2013-06",0.713425808859064,0.661284718152027,0.64881065083623,0.663185167069244,0.65638926869656,0.588358149030638,0.616708676907228,0.609828315623061,0.578123938261745,0.591666496542373,0.603320301656801,0.600110505855637,0.608990779932239,0.582386114350241,0.616432306051218,0.571910606464442,0.597940671867204,0.577478516779846,0.61945386902075,0.659275260672906,0.639639090003921,0.609289323290865,0.629997783042178,0.636871692968331,0.659964579542989,0.651918866037855,0.651939492442083,0.653147944865722,0.726281602603009,0.684710367250887,0.646943552436581,0.63434174385081,0.675856789898654,0.713441972203468,0.687439046200408,0.699626169956967,0.752412468010573,0.730580783135587,0.716625622393052,0.757413041916256,0.759188044317068,0.754082973142936,0.707956754766428,0.744708512542698,0.789138866358635,0.760556150599005,0.815205271447609,0.708690717471014,0.757837480255448,0.71241181170092,0.790305520543983,0.753042014759445,0.817023861473645,0.802624211051429
"2013-09",0.735317699335619,0.72415678691774,0.74065537163315,0.717890251341185,0.73077318911939,0.672973029984142,0.674263855191411,0.646344139112915,0.64185314827467,0.649183733390177,0.64145919128211,0.632126728040862,0.610262717381719,0.63043094665417,0.577024795502347,0.593911474636872,0.56441468388773,0.57165717492423,0.545330230504109,0.578217263227003,0.541975439861705,0.575644643463279,0.573840685598252,0.534842308371588,0.518199793154044,0.531774937357802,0.532798319060208,0.540408995749762,0.533583979543137,0.495704689453549,0.5327340922811,0.511749357721136,0.530945082672521,0.502554831609291,0.514254694681712,0.52312508893649,0.499313388958883,0.468437240478295,0.453193300740044,0.553294719916153,0.50526109974626,0.493360190275067,0.508912702218688,0.544989618253325,0.46901252895448,0.511520070403511,0.528679179270225,0.551637149112211,0.500215037691149,0.546806695348153,0.489976635526531,0.543160744834968,0.547149481706041,0.510546995732645
"2013-12",0.803616817254555,0.826425614113572,0.822904123015059,0.830387236587731,0.852973332542076,0.85622482812901,0.868586639665537,0.860812689198904,0.862399207928294,0.86980088154744,0.865283959985745,0.879720213472376,0.892255547680906,0.879569403178575,0.924503660607197,0.864365319744264,0.943004127371784,0.873549840725187,0.946678751824784,0.935798545553333,0.917981191689517,0.919593463402834,0.957760703072152,0.981343157397148,0.91146988882124,0.940431443934105,0.939321193854888,0.944428899900417,1.01473776409849,0.955154574262968,0.948730643998059,0.952313758072027,0.924378690757424,0.933093096247298,0.963521417804546,1.00961694287221,1.00242734832898,1.04748842130274,1.03920559420913,1.06658612370422,0.999622955457585,1.07222364414155,0.978849327014783,0.968815485395709,1.06762538809448,1.05761181495233,1.06398683423402,1.03499799722366,0.998514008729977,1.00843905935791,1.10993898095579,1.06822441025027,1.01690034771729,0.996203306074056
"2014-03",0.683673273591502,0.659294745011624,0.675846686904337,0.647206893217636,0.624545327098561,0.574407969422326,0.558704562882499,0.559072533165047,0.523312484238781,0.520871078824416,0.490209231035133,0.442783629599558,0.413912197739276,0.372527737265491,0.352073210919457,0.384438732273557,0.329977403483229,0.335678948907034,0.332050904249262,0.267239781229938,0.266280387649263,0.253105386765036,0.236884764335484,0.191836955523815,0.255677770648882,0.252213581245263,0.180905263680586,0.184562804597054,0.0971044734355182,0.137626304843348,0.154618042348445,0.18925257402673,0.223763369301953,0.201102006714513,0.15844813710738,0.141983740038042,0.170669298577088,0.176950677257237,0.137611615563196,0.150790373466414,0.17956948996407,0.157782884558532,0.277700326236516,0.238479945085957,0.188984901494543,0.255665382467621,0.279605966885941,0.217243295001192,0.282375893069996,0.257260926493137,0.24944958766618,0.265618398650111,0.372803729021789,0.403973273316401
"2014-06",0.762150860580028,0.719553969637113,0.737017534914619,0.726803003950578,0.754093639179768,0.686540726994898,0.690397741808738,0.666913077296205,0.689997443779719,0.685074183486952,0.673731304234962,0.682704291455104,0.689432015552289,0.71798403877722,0.697631813684653,0.664820178137411,0.681041135399436,0.729574504268972,0.710177473476371,0.747816736796815,0.723357356778492,0.738584176321242,0.769289611248134,0.752792471099655,0.705545004465588,0.723748802363896,0.792432005011393,0.795080681546689,0.780414777274831,0.802241723543907,0.80863705711052,0.815855694756714,0.850654754919218,0.80369712185358,0.843855058259734,0.7970834688579,0.801575810510842,0.819989300894968,0.884843143690746,0.889333407083775,0.832732963734066,0.904258873050678,0.876028320887703,0.914615380050899,0.914073843012014,0.893413823840939,0.920239979921251,0.938001652278698,0.824010689313718,0.938264465016536,0.894319141673067,0.926117370244518,0.853622082947277,0.895193230667357
"2014-09",0.741484190004912,0.724725545022479,0.714020928022451,0.722544963966681,0.69560416213654,0.666620063679051,0.647101206131317,0.619205214414792,0.607778008701508,0.593224913571969,0.563706699902774,0.568445447624369,0.544290820886577,0.515248467971699,0.516557750887725,0.49218477955329,0.485729447135569,0.46541620212592,0.452806542905147,0.454678357135501,0.418192713594615,0.419133942177263,0.405980353422201,0.418344740215661,0.372456068889829,0.376082803786789,0.37415831970752,0.331596104616094,0.369005910257192,0.334620805922885,0.326979008243169,0.311354725713654,0.286937841862794,0.331373320680882,0.333052050753342,0.291222053333232,0.293153667338062,0.287649255986902,0.275587107949622,0.287817065870822,0.290658745509681,0.302385078556329,0.219217422642372,0.257083993608647,0.266068799182882,0.267636315589336,0.243481816518991,0.248985102252419,0.203838021294613,0.268609374946982,0.242877435561639,0.272724507515929,0.223034065576514,0.210002268668001
"2014-12",0.825769351283437,0.85251837825425,0.867580309554298,0.878544456002501,0.882830594829115,0.897420389623535,0.900120922683591,0.900556934278705,0.894484627390609,0.914905934789243,0.879677211260854,0.862240541324092,0.827837788300116,0.847909949606525,0.858384967288325,0.827292521151726,0.852527389656612,0.81328191716401,0.792541186990498,0.813964994169783,0.759498891242186,0.788427287304567,0.7589930659811,0.744287071446735,0.735695398679883,0.746463380444287,0.782064374169366,0.686653232334995,0.746419778660014,0.70109409267815,0.676682523280068,0.699177820289494,0.681923024184115,0.696766533249324,0.705327595259927,0.668171622196758,0.680934046383,0.690293434231967,0.646611186042316,0.665724105177022,0.684349683134463,0.648879224176333,0.657060476570099,0.64435797535667,0.645853632842102,0.642818663228137,0.609751220116146,0.665461395844559,0.653909730085028,0.629346593691489,0.664065068719142,0.648483467789617,0.640483612097445,0.595062737794004
"2015-03",0.726285283629374,0.677126571571487,0.666130549225409,0.636668882436959,0.628304032942879,0.582478712455539,0.619374997262423,0.573446809241023,0.58087450865213,0.564433532884711,0.560316511810672,0.538210033154167,0.519128552801369,0.475283716491298,0.505277273383411,0.487726592960973,0.472426539165749,0.449203541162029,0.381891150644508,0.399851723829767,0.393282903440943,0.339396770204704,0.325982577313877,0.330414731882527,0.305723250234381,0.287020620300679,0.256085874503703,0.27757406822459,0.231146405290011,0.227391090662232,0.216827166750886,0.148984865816673,0.145212061577212,0.184161076263978,0.14176322607064,0.10679139523327,0.104003905902323,0.122275935074178,0.0477763528889622,0.0679124519513383,0.0418191773787261,0.00571515436711399,0.0616611343783698,-0.0205881264810557,-0.00238832485242412,-0.0355160513699021,-0.0781528752683133,-0.0733608957239593,-0.0298320063344782,-0.120988979107592,-0.140694209930354,-0.128806805976018,-0.0621243388057326,-0.0843610713164357
"2015-06",0.721896846168186,0.672161151337756,0.652081049013108,0.672541641601394,0.663568578816589,0.602789972170732,0.61629577739205,0.613414011953808,0.599096224477824,0.569793048217899,0.56106629887814,0.604967644049934,0.584728406446845,0.581950960560628,0.594518107768863,0.579917646400549,0.525954994223186,0.539928283272027,0.519381845362352,0.550823978022828,0.509762052191144,0.516118604544893,0.524600454158892,0.49272155623822,0.464609658939971,0.485234976820135,0.484372612601486,0.463503165020404,0.49045767745133,0.440284970372082,0.434736953385312,0.400410661279399,0.375871130004289,0.424750949569041,0.418420624967641,0.390678813580884,0.39587192788754,0.370970627771183,0.350034809778441,0.351676614301339,0.316596834985043,0.304126926819768,0.287438470316988,0.274567969119035,0.324882358973031,0.25080471276588,0.256499014202573,0.205420695462852,0.199556492976331,0.214213625294431,0.185218685964624,0.215006694324503,0.15812794481494,0.187530844707274
