"vintage","target_date","target_year","target_q","k_main","MEAN_bivariate","MEAN_fore_rs","RS_fore","LASSO_fore","RIDGE_fore","RF_fore","covid_excl","actual"
"2007-06",2007-06-01,2007,2,8,0.78092923927648,0.78092923927648,0.74115301548603,0.726811152540188,0.696962873254042,0.684935585606555,FALSE,0.611761957994639
"2007-09",2007-09-01,2007,3,8,0.756280919364036,0.756280919364036,0.587678414855629,0.177542682794653,0.630428594412774,0.577335163302735,FALSE,0.576025795961232
"2007-12",2007-12-01,2007,4,8,0.77812544785175,0.778125447851751,0.762384860951655,0.745023908020587,0.693187462250375,0.523055661515735,FALSE,0.628236731812626
"2008-03",2008-03-01,2008,1,8,0.690827951097501,0.690827951097501,0.277420483477791,-0.950063559941541,0.328138696534254,0.434353337135081,FALSE,-0.426764320899475
"2008-06",2008-06-01,2008,2,8,0.697116345917586,0.697116345917586,0.519908031871199,0.741665542533367,0.542730654801528,0.49790545027746,FALSE,0.595428261812936
"2008-09",2008-09-01,2008,3,8,0.554950789089892,0.554950789089892,0.0116069290619714,0.331569459187042,0.171593416899128,0.307050147335587,FALSE,-0.525258050516886
"2008-12",2008-12-01,2008,4,8,0.446814546555596,0.446814546555596,-0.335352908681177,-0.643790754497561,-0.212300290157451,0.258268489956752,FALSE,-2.18902659529812
"2009-03",2009-03-01,2009,1,8,0.42679593068148,0.42679593068148,-0.275084857527166,-0.359330329072925,-0.0739412050471174,0.281953984997798,FALSE,-1.1348742974823
"2009-06",2009-06-01,2009,2,8,0.473536868682162,0.473536868682162,-0.302745040104617,0.332066238593474,-0.0243725225323819,-0.0788145174359821,FALSE,-0.178650950635106
"2009-09",2009-09-01,2009,3,8,0.672420218928682,0.672420218928682,0.618893941593542,1.10717672081545,0.440085465137416,0.578248683403333,FALSE,0.351192395175048
"2009-12",2009-12-01,2009,4,8,0.693827224007342,0.693827224007342,0.445869944331455,0.666384184760494,0.378108371033445,0.520531387210568,FALSE,1.08091365081857
"2010-03",2010-03-01,2010,1,8,0.695829115524357,0.695829115524357,0.618114018491755,-0.059295990203242,0.524640730268064,0.601237718134223,FALSE,0.4845009505686
"2010-06",2010-06-01,2010,2,8,0.773891896477966,0.773891896477966,0.825988802864357,0.193519564164668,0.665635923084544,0.754412811646208,FALSE,0.967586118312402
"2010-09",2010-09-01,2010,3,8,0.707873542939764,0.707873542939764,0.536404615589,0.557108656682829,0.444106186266507,0.627517485027241,FALSE,0.771084936047317
"2010-12",2010-12-01,2010,4,8,0.703237822028593,0.703237822028593,0.59114233682659,0.678438715924862,0.541088350813909,0.509340706438395,FALSE,0.525110260826867
"2011-03",2011-03-01,2011,1,8,0.79910610056477,0.79910610056477,0.833126355805505,0.724483346747373,0.723200372633473,0.67975343090729,FALSE,-0.237204897109011
"2011-06",2011-06-01,2011,2,8,0.642115980773118,0.642115980773118,0.43637221796814,0.617918551692818,0.432137153711935,0.21102260209594,FALSE,0.676582293143668
"2011-09",2011-09-01,2011,3,8,0.739186109942515,0.739186109942515,0.700551976283559,0.748831116284666,0.594533236048778,0.712118117082325,FALSE,-0.0223127359171404
"2011-12",2011-12-01,2011,4,9,0.739661005452548,0.739661005452548,0.691836356059303,0.642706220699057,0.613320242437833,0.52985916922254,FALSE,1.123049056758
"2012-03",2012-03-01,2012,1,9,0.821739446869635,0.821739446869635,0.776114631993085,0.521273999630902,0.693924979505407,0.595012655897532,FALSE,0.838590819971663
"2012-06",2012-06-01,2012,2,9,0.710495756593246,0.710495756593246,0.638265155337788,0.684432365224767,0.583639414482226,0.595066919040141,FALSE,0.446334746165311
"2012-09",2012-09-01,2012,3,9,0.730622145314683,0.730622145314683,0.543127610300861,0.596956898873932,0.538123223838024,0.42398613930222,FALSE,0.144027997322937
"2012-12",2012-12-01,2012,4,9,0.684647671466523,0.684647671466523,0.586205971919173,0.569107859083075,0.546502491523722,0.543158846278603,FALSE,0.115640553760366
"2013-03",2013-03-01,2013,1,9,0.793968163017781,0.793968163017781,0.805309875668474,0.650824312084134,0.653579166781989,0.535338376811402,FALSE,0.986560663863845
"2013-06",2013-06-01,2013,2,9,0.734715300904524,0.734715300904524,0.598571675131078,0.51866490624458,0.554479064786176,0.374229571337743,FALSE,0.267636334812926
"2013-09",2013-09-01,2013,3,9,0.743037787803805,0.743037787803805,0.673790954705279,0.384080737498032,0.584412190227341,0.455948422310478,FALSE,0.851393569084391
"2013-12",2013-12-01,2013,4,9,0.805838762328312,0.805838762328312,0.86648064048837,0.860965077284384,0.706484999451364,0.814839259385103,FALSE,0.871741753427258
"2014-03",2014-03-01,2014,1,9,0.701946861201786,0.701946861201786,0.537340859628381,-0.0635223766093289,0.50590716446354,0.43925634175663,FALSE,-0.345095985284771
"2014-06",2014-06-01,2014,2,9,0.780080097599008,0.780080097599008,0.696788790007033,0.59202191612888,0.597015561495152,0.424359457087818,FALSE,1.29184212921329
"2014-09",2014-09-01,2014,3,9,0.74418976642853,0.74418976642853,0.633364958229891,0.598039100408928,0.580972320609327,0.424285726093104,FALSE,1.21539140931679
"2014-12",2014-12-01,2014,4,9,0.813205186021821,0.813205186021821,0.891389003388517,0.761308114586573,0.751360091435015,0.697562027912261,FALSE,0.50573313621205
"2015-03",2015-03-01,2015,1,9,0.742764855067192,0.742764855067192,0.586621025567056,0.380635962824436,0.53620164630702,0.419014206582125,FALSE,0.900484977565719
"2015-06",2015-06-01,2015,2,9,0.743493895243227,0.743493895243227,0.616663439033577,0.528030984468295,0.544495497526947,0.404530756618018,FALSE,0.619405086758862
"2015-09",2015-09-01,2015,3,9,0.751307911111587,0.751307911111587,0.739521568914865,0.669885868889569,0.651164418748223,0.626159482389758,FALSE,0.400245061252824
"2015-12",2015-12-01,2015,4,9,0.736393815324441,0.736393815324441,0.613445044378158,0.615678208737103,0.592006510425403,0.50150817224078,FALSE,0.184479126463644
"2016-03",2016-03-01,2016,1,9,0.765195575045898,0.765195575045898,0.688528712438131,0.694844647750566,0.620478083923184,0.411335203086436,FALSE,0.579519406045015
"2016-06",2016-06-01,2016,2,10,0.759099539877729,0.759099539877729,0.708299336732042,0.663236642458942,0.618195522532956,0.581841866458965,FALSE,0.321124068438117
"2016-09",2016-09-01,2016,3,10,0.729393194285214,0.729393194285214,0.629518955131581,0.496410575946558,0.557682610963347,0.507912349422772,FALSE,0.709390255078635
"2016-12",2016-12-01,2016,4,10,0.749564118259857,0.749564118259857,0.665662674191929,0.65831537214716,0.613081922485567,0.47781609313527,FALSE,0.554299112748469
"2017-03",2017-03-01,2017,1,10,0.759815867748598,0.759815867748598,0.614989675889633,0.294045962009943,0.596572425579455,0.40263112379565,FALSE,0.486890210041757
"2017-06",2017-06-01,2017,2,10,0.771952684375405,0.771952684375405,0.760224942851529,0.739582815569224,0.639058741747896,0.52070359314933,FALSE,0.559872562311114
"2017-09",2017-09-01,2017,3,10,0.722537827990253,0.722537827990253,0.51571031128686,0.554777364142954,0.46554452742361,0.433501198053581,FALSE,0.788524130554702
"2017-12",2017-12-01,2017,4,10,0.807391892687466,0.807391892687466,0.83112484632114,0.685516215214997,0.686796149476892,0.596655942117431,FALSE,1.12704662676928
"2018-03",2018-03-01,2018,1,10,0.84946879961482,0.84946879961482,0.861000847470604,0.469007600801604,0.753764421661236,0.672408549723043,FALSE,0.813409801818232
"2018-06",2018-06-01,2018,2,10,0.799585628806856,0.799585628806855,0.740432350581372,0.659876102351577,0.664082296784035,0.66818464642906,FALSE,0.530825141012969
"2018-09",2018-09-01,2018,3,10,0.797222144173321,0.797222144173322,0.819669900651167,0.639144450287388,0.694299636017497,0.688004032632947,FALSE,0.623697425311431
"2018-12",2018-12-01,2018,4,10,0.740712604069863,0.740712604069863,0.648884515807403,0.577848500293854,0.605354593545326,0.607421490389056,FALSE,0.141644219115711
"2019-03",2019-03-01,2019,1,10,0.71846987433479,0.71846987433479,0.573697604535552,0.570010664070412,0.516388093125097,0.50457637783108,FALSE,0.624318082446607
"2019-06",2019-06-01,2019,2,10,0.701950433002189,0.701950433002189,0.55735594997033,0.457327270219312,0.562293197795661,0.441697612118951,FALSE,0.83514584070854
"2019-09",2019-09-01,2019,3,10,0.727550265766346,0.727550265766346,0.599732970682596,0.498900110401977,0.580170049459186,0.561452150491457,FALSE,1.17000185659106
"2019-12",2019-12-01,2019,4,10,0.772257529896875,0.772257529896875,0.66321046315503,0.246178720096665,0.617450246010997,0.513539944807592,FALSE,0.681877869564174
"2020-03",2020-03-01,2020,1,10,0.751983956264582,0.751983956264582,0.638209294678803,0.497076695957992,0.591453983095204,0.632306740852127,FALSE,-1.39244108584196
"2020-06",2020-06-01,2020,2,10,-1.30468444362847,-1.30468444362847,-6.13001756899753,-11.1917662806054,-3.85214325168916,-0.526671034792189,FALSE,-7.90896523782312
"2020-09",2020-09-01,2020,3,10,1.20186377691147,1.20186377691147,2.52352472309818,4.60572974041842,0.582813598546319,-0.461780038314648,FALSE,7.83022506040816
"2020-12",2020-12-01,2020,4,10,0.903448659462079,0.90344865946208,1.45258001454452,1.03128982535875,0.81092598967328,0.498886815875615,FALSE,1.0847255116152
"2021-03",2021-03-01,2021,1,10,0.792434921617156,0.792434921617156,0.825116089746389,1.19567787679672,0.686638972374147,0.541364876530739,TRUE,1.38018613891377
"2021-06",2021-06-01,2021,2,10,0.819529802556052,0.819529802556052,0.781162077566483,0.592779646890155,0.657729534875438,0.745130138947681,TRUE,1.57004487382433
"2021-09",2021-09-01,2021,3,10,0.92363808124606,0.92363808124606,1.15412422607012,1.4295851922901,0.954740298528109,0.820189384625765,TRUE,0.852849396220146
"2021-12",2021-12-01,2021,4,11,0.950403403121785,0.950403403121785,1.28251851534059,1.12520669169808,1.06987922155538,1.04074162429573,TRUE,1.80315891104252
