"rep","design","m","sigma_f2","require_positive_weights","Q_ave","Q_opt","L_ave","L_opt_oracle","avg_corr","min_eigen","rejection_tries","fallback_used"
1,"el_random_posw",5,1.25,TRUE,0.656678823870607,0.633336437237247,1.65667882387061,1.63333643723725,0.406678823870607,0.0967091757391266,66,FALSE
2,"el_random_posw",5,1.25,TRUE,0.57741932249628,0.562880289170397,1.57741932249628,1.5628802891704,0.32741932249628,0.300903234035543,4,FALSE
3,"el_random_posw",5,1.25,TRUE,0.621234031999484,0.600033444429882,1.62123403199948,1.60003344442988,0.371234031999484,0.318371833473613,24,FALSE
4,"el_random_posw",5,1.25,TRUE,0.675030388892628,0.613513541131279,1.67503038889263,1.61351354113128,0.425030388892628,0.182220071286185,50,FALSE
5,"el_random_posw",5,1.25,TRUE,0.625195957324468,0.614316618803718,1.62519595732447,1.61431661880372,0.375195957324468,0.189920084371491,2,FALSE
6,"el_random_posw",5,1.25,TRUE,0.443237498449162,0.409884475789243,1.44323749844916,1.40988447578924,0.193237498449162,0.274367068597638,13,FALSE
7,"el_random_posw",5,1.25,TRUE,0.60862825808581,0.579292200514359,1.60862825808581,1.57929220051436,0.35862825808581,0.085520468564006,43,FALSE
8,"el_random_posw",5,1.25,TRUE,0.633794617000967,0.584955952324593,1.63379461700097,1.58495595232459,0.383794617000967,0.196521594140484,55,FALSE
