"rep","design","m","sigma_f2","require_positive_weights","Q_ave","Q_opt","L_ave","L_opt_oracle","avg_corr","min_eigen","rejection_tries","fallback_used"
1,"el_random_unrestricted",6,1,FALSE,0.465330017355478,0.43127450303988,1.46533001735548,1.43127450303988,0.358396020826573,0.0667999859237857,78,FALSE
2,"el_random_unrestricted",6,1,FALSE,0.561511622534858,0.160069015483033,1.56151162253486,1.16006901548303,0.473813947041829,0.0271968659831567,31,FALSE
3,"el_random_unrestricted",6,1,FALSE,0.531845346028503,0.346822869083725,1.5318453460285,1.34682286908373,0.438214415234203,0.0348500904599604,6,FALSE
4,"el_random_unrestricted",6,1,FALSE,0.381385622248571,0.283981105144264,1.38138562224857,1.28398110514426,0.257662746698285,0.0798658022975547,19,FALSE
5,"el_random_unrestricted",6,1,FALSE,0.477975071808841,0.397116731368105,1.47797507180884,1.39711673136811,0.373570086170609,0.0217184337222591,90,FALSE
6,"el_random_unrestricted",6,1,FALSE,0.532114835701779,0.472661704935521,1.53211483570178,1.47266170493552,0.438537802842135,0.015056199500652,39,FALSE
7,"el_random_unrestricted",6,1,FALSE,0.437487401986598,0.376405997301115,1.4374874019866,1.37640599730112,0.324984882383918,0.0924638580659319,106,FALSE
8,"el_random_unrestricted",6,1,FALSE,0.474365345034231,0.227144845019436,1.47436534503423,1.22714484501944,0.369238414041077,0.0414954367033971,26,FALSE
