"rep","design","m","sigma_f2","require_positive_weights","Q_ave","Q_opt","L_ave","L_opt_oracle","avg_corr","min_eigen","rejection_tries","fallback_used"
1,"el_random_unrestricted",6,1.25,FALSE,0.543292405022334,0.51189938634505,1.54329240502233,1.51189938634505,0.321560708821441,0.293211312825327,18,FALSE
2,"el_random_unrestricted",6,1.25,FALSE,0.631701498981177,0.556022388004766,1.63170149898118,1.55602238800477,0.40643343902193,0.101544062683823,55,FALSE
3,"el_random_unrestricted",6,1.25,FALSE,0.540462034178846,0.419637719313578,1.54046203417885,1.41963771931358,0.318843552811692,0.0796462555542499,80,FALSE
4,"el_random_unrestricted",6,1.25,FALSE,0.640742297578577,0.593459368599627,1.64074229757858,1.59345936859963,0.415112605675434,0.0901648949512172,12,FALSE
5,"el_random_unrestricted",6,1.25,FALSE,0.728375355570784,0.628961129956719,1.72837535557078,1.62896112995672,0.499240341347953,0.026127562350735,10,FALSE
6,"el_random_unrestricted",6,1.25,FALSE,0.593096569759331,0.536921489794725,1.59309656975933,1.53692148979472,0.369372706968958,0.107688928089819,3,FALSE
7,"el_random_unrestricted",6,1.25,FALSE,0.671235374498388,0.357453874800223,1.67123537449839,1.35745387480022,0.444385959518453,0.0631896044214301,2,FALSE
8,"el_random_unrestricted",6,1.25,FALSE,0.58108824082107,0.5500060111219,1.58108824082107,1.5500060111219,0.357844711188227,0.0255641562728448,21,FALSE
