"rep","design","m","sigma_f2","require_positive_weights","Q_ave","Q_opt","L_ave","L_opt_oracle","avg_corr","min_eigen","rejection_tries","fallback_used"
1,"el_random_unrestricted",5,1,FALSE,0.605611665602774,0.540064159046478,1.60561166560277,1.54006415904648,0.507014582003467,0.021752050797566,2,FALSE
2,"el_random_unrestricted",5,1,FALSE,0.473437262009829,0.215321960193298,1.47343726200983,1.2153219601933,0.341796577512287,0.0280773842322738,6,FALSE
3,"el_random_unrestricted",5,1,FALSE,0.646990478802473,0.559817558715793,1.64699047880247,1.55981755871579,0.55873809850309,0.0852882518692867,11,FALSE
4,"el_random_unrestricted",5,1,FALSE,0.388297125417739,0.368520170141166,1.38829712541774,1.36852017014117,0.235371406772174,0.408735712972193,1,FALSE
5,"el_random_unrestricted",5,1,FALSE,0.475504403281957,0.431155591111234,1.47550440328196,1.43115559111123,0.344380504102446,0.0475411898909865,7,FALSE
6,"el_random_unrestricted",5,1,FALSE,0.574847689084709,0.479136275659617,1.57484768908471,1.47913627565962,0.468559611355886,0.086477259582465,6,FALSE
7,"el_random_unrestricted",5,1,FALSE,0.537884735446423,0.500519072758782,1.53788473544642,1.50051907275878,0.422355919308029,0.0921314863642787,4,FALSE
8,"el_random_unrestricted",5,1,FALSE,0.577289144899696,0.414002836722567,1.5772891448997,1.41400283672257,0.47161143112462,0.0808098041010734,6,FALSE
