"rep","design","m","sigma_f2","require_positive_weights","Q_ave","Q_opt","L_ave","L_opt_oracle","avg_corr","min_eigen","rejection_tries","fallback_used"
1,"el_random_posw",6,1,TRUE,0.419078245163999,0.393522982882377,1.419078245164,1.39352298288238,0.302893894196798,0.326361942221727,2033,FALSE
2,"el_random_posw",6,1,TRUE,0.363306515617296,0.357276584128519,1.3633065156173,1.35727658412852,0.235967818740755,0.030103292701902,1864,FALSE
3,"el_random_posw",6,1,TRUE,0.435713180599527,0.411984277648093,1.43571318059953,1.41198427764809,0.322855816719433,0.111332796092914,568,FALSE
4,"el_random_posw",6,1,TRUE,0.347858437401656,0.332124611555312,1.34785843740166,1.33212461155531,0.217430124881988,0.329742526355769,333,FALSE
5,"el_random_posw",6,1,TRUE,0.404358365275483,0.388862475350762,1.40435836527548,1.38886247535076,0.28523003833058,0.18663189110943,561,FALSE
6,"el_random_posw",6,1,TRUE,0.457131164717591,0.449468219788417,1.45713116471759,1.44946821978842,0.34855739766111,0.040611042523577,386,FALSE
7,"el_random_posw",6,1,TRUE,0.402987007944224,0.385346048146613,1.40298700794422,1.38534604814661,0.283584409533069,0.0432447511694217,951,FALSE
8,"el_random_posw",6,1,TRUE,0.493480507672454,0.43930270273435,1.49348050767245,1.43930270273435,0.392176609206945,0.110426240511747,119,FALSE
