"rep","design","m","sigma_f2","require_positive_weights","Q_ave","Q_opt","L_ave","L_opt_oracle","avg_corr","min_eigen","rejection_tries","fallback_used"
1,"el_random_posw",4,1,TRUE,0.435030693130102,0.396910966274138,1.4350306931301,1.39691096627414,0.246707590840136,0.233442377746684,6,FALSE
2,"el_random_posw",4,1,TRUE,0.531780674966285,0.519666142234032,1.53178067496629,1.51966614223403,0.375707566621713,0.227603455910207,1,FALSE
3,"el_random_posw",4,1,TRUE,0.439106359204743,0.421768526643386,1.43910635920474,1.42176852664339,0.252141812272991,0.24496245356444,15,FALSE
4,"el_random_posw",4,1,TRUE,0.531754408439156,0.4794446035658,1.53175440843916,1.4794446035658,0.375672544585541,0.279968370761589,1,FALSE
5,"el_random_posw",4,1,TRUE,0.569728995644255,0.556600107046941,1.56972899564425,1.55660010704694,0.426305327525673,0.134179460441677,9,FALSE
6,"el_random_posw",4,1,TRUE,0.660719668725505,0.640555836020892,1.66071966872551,1.64055583602089,0.547626224967341,0.278299760418734,8,FALSE
7,"el_random_posw",4,1,TRUE,0.40199831299833,0.39794369625707,1.40199831299833,1.39794369625707,0.202664417331107,0.61232099984099,4,FALSE
8,"el_random_posw",4,1,TRUE,0.492006949265487,0.467023550703098,1.49200694926549,1.4670235507031,0.322675932353983,0.123948230383642,3,FALSE
