"rep","design","m","sigma_f2","require_positive_weights","Q_ave","Q_opt","L_ave","L_opt_oracle","avg_corr","min_eigen","rejection_tries","fallback_used"
1,"el_random_posw",4,1.25,TRUE,0.72454068926163,0.624146167393917,1.72454068926163,1.62414616739392,0.439510068545739,0.21383759710944,1,FALSE
2,"el_random_posw",4,1.25,TRUE,0.57673655643157,0.545933363435335,1.57673655643157,1.54593336343533,0.281852326860341,0.233017073656985,5,FALSE
3,"el_random_posw",4,1.25,TRUE,0.560065013996791,0.520586556113769,1.56006501399679,1.52058655611377,0.264069348263244,0.505438326015804,8,FALSE
4,"el_random_posw",4,1.25,TRUE,0.508992456489068,0.489295644852788,1.50899245648907,1.48929564485279,0.209591953588339,0.52648653284942,15,FALSE
5,"el_random_posw",4,1.25,TRUE,0.679007241669751,0.642553277040942,1.67900724166975,1.64255327704094,0.390941057781068,0.13248005646339,18,FALSE
6,"el_random_posw",4,1.25,TRUE,0.681223755309475,0.656222799582587,1.68122375530947,1.65622279958259,0.393305338996773,0.211084391897788,7,FALSE
7,"el_random_posw",4,1.25,TRUE,0.598779464198742,0.587103382251194,1.59877946419874,1.58710338225119,0.305364761811992,0.399597288767924,4,FALSE
8,"el_random_posw",4,1.25,TRUE,0.718971300120756,0.682535429446125,1.71897130012076,1.68253542944613,0.433569386795474,0.39726908142649,1,FALSE
