"rep","design","m","sigma_f2","require_positive_weights","Q_ave","Q_opt","L_ave","L_opt_oracle","avg_corr","min_eigen","rejection_tries","fallback_used"
1,"el_random_posw",5,0.75,TRUE,0.35303559252061,0.339578542410042,1.35303559252061,1.33957854241004,0.338392654201016,0.242239669153205,5,FALSE
2,"el_random_posw",5,0.75,TRUE,0.384224358173087,0.359594313624066,1.38422435817309,1.35959431362407,0.390373930288479,0.18535113997999,12,FALSE
3,"el_random_posw",5,0.75,TRUE,0.357472706409171,0.335886767591826,1.35747270640917,1.33588676759183,0.345787844015285,0.145754383639506,49,FALSE
4,"el_random_posw",5,0.75,TRUE,0.451056151539087,0.446068285779238,1.45105615153909,1.44606828577924,0.501760252565145,0.0746992675371307,111,FALSE
5,"el_random_posw",5,0.75,TRUE,0.394745902796276,0.355408678264608,1.39474590279628,1.35540867826461,0.407909837993793,0.115978085061884,15,FALSE
6,"el_random_posw",5,0.75,TRUE,0.383259954890236,0.359966871200186,1.38325995489024,1.35996687120019,0.388766591483727,0.154809206273618,104,FALSE
7,"el_random_posw",5,0.75,TRUE,0.322545494763181,0.318363360462224,1.32254549476318,1.31836336046222,0.287575824605301,0.188160504638405,83,FALSE
8,"el_random_posw",5,0.75,TRUE,0.455483451937325,0.433576193599613,1.45548345193733,1.43357619359961,0.509139086562209,0.190486794275084,165,FALSE
