"rep","design","m","sigma_f2","require_positive_weights","Q_ave","Q_opt","L_ave","L_opt_oracle","avg_corr","min_eigen","rejection_tries","fallback_used"
1,"el_random_unrestricted",4,0.75,FALSE,0.418008055377868,0.323075699041517,1.41800805537787,1.32307569904152,0.409792098449543,0.0711125810569627,1,FALSE
2,"el_random_unrestricted",4,0.75,FALSE,0.386046204272134,0.326404918497499,1.38604620427213,1.3264049184975,0.352971029817127,0.148808371932845,1,FALSE
3,"el_random_unrestricted",4,0.75,FALSE,0.474710135560599,0.434253170136194,1.4747101355606,1.43425317013619,0.510595796552176,0.115260297069551,2,FALSE
4,"el_random_unrestricted",4,0.75,FALSE,0.512933494057506,0.50993563030548,1.51293349405751,1.50993563030548,0.578548433880011,0.0559621590332898,1,FALSE
5,"el_random_unrestricted",4,0.75,FALSE,0.430374898343871,0.414872690995842,1.43037489834387,1.41487269099584,0.43177759705577,0.169662003053599,1,FALSE
6,"el_random_unrestricted",4,0.75,FALSE,0.390198064516881,0.37464061949321,1.39019806451688,1.37464061949321,0.360352114696676,0.231084217311894,3,FALSE
7,"el_random_unrestricted",4,0.75,FALSE,0.440279960763291,0.38048694085661,1.44027996076329,1.38048694085661,0.449386596912518,0.169668553354341,2,FALSE
8,"el_random_unrestricted",4,0.75,FALSE,0.385122012594366,0.367306808815781,1.38512201259437,1.36730680881578,0.351328022389983,0.248010606819425,1,FALSE
