"rep","design","m","sigma_f2","require_positive_weights","Q_ave","Q_opt","L_ave","L_opt_oracle","avg_corr","min_eigen","rejection_tries","fallback_used"
1,"el_random_posw",6,1.25,TRUE,0.543292405022334,0.51189938634505,1.54329240502233,1.51189938634505,0.321560708821441,0.293211312825327,18,FALSE
2,"el_random_posw",6,1.25,TRUE,0.521325131008376,0.504336107411644,1.52132513100838,1.50433610741164,0.300472125768041,0.15877535465669,128,FALSE
3,"el_random_posw",6,1.25,TRUE,0.547839440809589,0.530614577355517,1.54783944080959,1.53061457735552,0.325925863177205,0.0314178305017356,766,FALSE
4,"el_random_posw",6,1.25,TRUE,0.526438827412979,0.495216626868754,1.52643882741298,1.49521662686875,0.30538127431646,0.10516482176794,66,FALSE
5,"el_random_posw",6,1.25,TRUE,0.477162156037391,0.448535722757016,1.47716215603739,1.44853572275702,0.258075669795896,0.198940484962697,3315,FALSE
6,"el_random_posw",6,1.25,TRUE,0.596341242829415,0.538847157821255,1.59634124282942,1.53884715782125,0.372487593116239,0.138005581346373,21,FALSE
7,"el_random_posw",6,1.25,TRUE,0.701808825833723,0.682238248768787,1.70180882583372,1.68223824876879,0.473736472800374,0.117931075946471,317,FALSE
8,"el_random_posw",6,1.25,TRUE,0.539637071390947,0.494473086395603,1.53963707139095,1.4944730863956,0.318051588535309,0.112722799224954,545,FALSE
