"rep","design","m","sigma_f2","require_positive_weights","Q_ave","Q_opt","L_ave","L_opt_oracle","avg_corr","min_eigen","rejection_tries","fallback_used"
1,"el_random_unrestricted",4,1,FALSE,0.690897771070013,0.372351693579971,1.69089777107001,1.37235169357997,0.587863694760017,0.00592517132234884,3,FALSE
2,"el_random_unrestricted",4,1,FALSE,0.531780674966285,0.519666142234032,1.53178067496629,1.51966614223403,0.375707566621713,0.227603455910207,1,FALSE
3,"el_random_unrestricted",4,1,FALSE,0.6526796471735,0.450651614017019,1.6526796471735,1.45065161401702,0.536906196231333,0.0731672236988146,1,FALSE
4,"el_random_unrestricted",4,1,FALSE,0.531754408439156,0.4794446035658,1.53175440843916,1.4794446035658,0.375672544585541,0.279968370761589,1,FALSE
5,"el_random_unrestricted",4,1,FALSE,0.668179001833778,0.000136983094699143,1.66817900183378,1.0001369830947,0.557572002445037,1.71246733440787e-06,3,FALSE
6,"el_random_unrestricted",4,1,FALSE,0.620139877311885,0.560217335865878,1.62013987731189,1.56021733586588,0.493519836415847,0.107051240677066,5,FALSE
7,"el_random_unrestricted",4,1,FALSE,0.584666334441863,0.269940552187315,1.58466633444186,1.26994055218732,0.446221779255817,0.0126415868625855,1,FALSE
8,"el_random_unrestricted",4,1,FALSE,0.492006949265487,0.467023550703098,1.49200694926549,1.4670235507031,0.322675932353983,0.123948230383642,3,FALSE
