"rep","design","m","sigma_f2","require_positive_weights","Q_ave","Q_opt","L_ave","L_opt_oracle","avg_corr","min_eigen","rejection_tries","fallback_used"
1,"el_random_posw",4,0.75,TRUE,0.407863508255105,0.385178647213287,1.4078635082551,1.38517864721329,0.391757348009075,0.179072530833727,3,FALSE
2,"el_random_posw",4,0.75,TRUE,0.422316397809482,0.40617347290165,1.42231639780948,1.40617347290165,0.417451373883523,0.0130321578827107,4,FALSE
3,"el_random_posw",4,0.75,TRUE,0.376203779225762,0.348344898670585,1.37620377922576,1.34834489867058,0.335473385290243,0.117343781898934,5,FALSE
4,"el_random_posw",4,0.75,TRUE,0.512933494057506,0.50993563030548,1.51293349405751,1.50993563030548,0.578548433880011,0.0559621590332898,1,FALSE
5,"el_random_posw",4,0.75,TRUE,0.430374898343871,0.414872690995842,1.43037489834387,1.41487269099584,0.43177759705577,0.169662003053599,1,FALSE
6,"el_random_posw",4,0.75,TRUE,0.390198064516881,0.37464061949321,1.39019806451688,1.37464061949321,0.360352114696676,0.231084217311894,3,FALSE
7,"el_random_posw",4,0.75,TRUE,0.403444460593164,0.40252406921997,1.40344446059316,1.40252406921997,0.383901263276736,0.303174764602038,5,FALSE
8,"el_random_posw",4,0.75,TRUE,0.385122012594366,0.367306808815781,1.38512201259437,1.36730680881578,0.351328022389983,0.248010606819425,1,FALSE
