"series","Model","k","n_eval","MAFE","RMSFE","comparable_mean_MAFE","comparable_mean_RMSFE","rmsfe_gain_vs_comparable_mean_pct","coverage","success_rate"
"CPI_h1","Mean",NA,165,0.682129348133039,0.974058509819092,0.682129348133039,0.974058509819092,NA,1,NA
"CPI_h1","OLS-RSM(k*=4)",4,161,0.673192935087361,0.949593327428918,0.692791567148516,0.984885103248993,3.58333938686374,0.975757575757576,0.207490683229814
"CPI_h1","OLS-RSM(k=sqrtN=6)",6,141,0.712002024559173,1.00980332359814,0.697579036718072,0.993771204148746,-1.61326061597072,0.854545454545454,0.0833900709219858
"CPI_h1","OLS-RSM(k=sqrtT=13)",13,7,1.076678435856,1.22514941192278,1.42389076552206,1.93518451004511,36.6908216987425,0.0424242424242424,0.00257142857142857
"CPI_h4","Mean",NA,162,0.987548556098794,1.4710852993227,0.987548556098794,1.4710852993227,NA,1,NA
"CPI_h4","OLS-RSM(k*=4)",4,157,0.963340864935793,1.37714193026782,0.992580662800132,1.48641020670035,7.35115218800174,0.969135802469136,0.208471337579618
"CPI_h4","OLS-RSM(k=sqrtN=6)",6,131,1.07152324661761,1.48166646352525,1.0099401895901,1.53724826121531,3.61566827508531,0.808641975308642,0.0850992366412213
"CPI_h4","OLS-RSM(k=sqrtT=13)",13,3,5.27147327362538,5.8149645429453,4.21038699474876,4.92369706161897,-18.1015905359797,0.0185185185185185,0.002
