"k","Q_subset_mc","Q_bag_inf_mc","Q_bag_G_mc","R_bag_inf_mc","R_weight_exact_mc","R_weight_identity_gap","R_bag_inf_smallhet","R_bag_excess_smallhet.x","Q_bag_inf_smallhet_level","R_smallhet_abs_error","R_smallhet_rel_error","R_ratio_mc_to_smallhet","w_l2_mc","w_l2_smallhet","w_max_abs_mc","w_max_abs_smallhet","w_rmse_approx_error","w_max_approx_error","w_corr_with_approx","Q_bag_inf_smallhet","Q_bag_G_smallhet","R_bag_excess_smallhet.y","R_bag_G_excess_smallhet","Q_subset_leading","Q_subset_delta","L_bag_inf_smallhet","L_bag_G_smallhet","L_subset_leading","L_subset_delta","L_equal","L_oracle_optimal","L_full_estimated_theory"
11,1.72882523048198,1.16020833970082,1.1609191108143,0.00020833970081946,0.000208339700819419,4.04949511423336e-17,3.45428710956148e-05,3.45428710956148e-05,1.1600345428711,0.000173796829723845,0.834199286263022,6.03133712431646,0.0049887631173714,0.00207794583349804,0.00147645897133464,0.000824452062458429,0.000683907416974102,0.00128008937578023,0.280674104178484,1.1600345428711,1.1607435906016,3.45428710957218e-05,0.000743590601597788,1.72727272727273,1.72944272814925,2.25435919539822,2.25509920591171,2.84636760619293,2.84863236693306,2.16651456182473,2.16,2.71705263157895
12,1.66674122225507,1.16017848870678,1.16081169212372,0.000178488706780389,0.000178488706780288,1.0080369698684e-16,2.75561975368462e-05,2.75561975368462e-05,1.16002755619754,0.000150932509243542,0.845613775605696,6.47726184070665,0.00471144295159892,0.00185594307350893,0.00130441396330152,0.000736369577153042,0.000698486434193551,0.00135921832262681,0.0713649467691077,1.16002755619754,1.16066085508562,2.75561975369154e-05,0.00066085508562308,1.66666666666667,1.6684433162447,2.264239411979,2.26490326476081,2.7953216374269,2.79718400255475,2.16651456182473,2.16,2.71705263157895
13,1.61763344360027,1.16025755876889,1.16082927862493,0.000257558768889776,0.000257558768889654,1.22731685925359e-16,2.22603163370311e-05,2.22603163370311e-05,1.16002226031634,0.000235298452552745,0.91357189493883,11.5703103671225,0.00588778144610861,0.00166809458428738,0.00216047172045286,0.000661838243433098,0.000748911002996871,0.00172678995527122,0.478808929096435,1.16002226031634,1.16059146326017,2.22603163371193e-05,0.000591463260172453,1.61538461538462,1.61685860930423,2.27420845909958,2.27480775206688,2.75364283293799,2.75519474724102,2.16651456182473,2.16,2.71705263157895
14,1.57338239523944,1.16028277975582,1.16079915427518,0.000282779755824469,0.00028277975582445,1.92445885616177e-17,1.81703594363601e-05,1.81703594363601e-05,1.16001817035944,0.000264609396388109,0.935743775634211,15.562694662969,0.00627364752001048,0.00150708159352605,0.0035170916946076,0.000597954243101718,0.000820439414232651,0.00291913745150589,0.421681223942811,1.16001817035944,1.16053243336077,1.81703594364091e-05,0.000532433360772799,1.57142857142857,1.57266516533466,2.28426700316772,2.28481084766914,2.71934260429836,2.72065032971231,2.16651456182473,2.16,2.71705263157895
15,1.53451090676943,1.16014605047098,1.16061400654135,0.000146050470979153,0.000146050470979167,-1.3986208025063e-17,1.49612596044927e-05,1.49612596044927e-05,1.1600149612596,0.000131089211374661,0.89756103144215,9.7619100824436,0.00435967413953455,0.0013675370015329,0.00134237504864277,0.000542588109481189,0.000579219655324298,0.00132580958098246,0.344023381009001,1.1600149612596,1.1604816092247,1.49612596045401e-05,0.000481609224696644,1.53333333333333,1.53438062150565,2.29441589218242,2.2949115760209,2.69096296296296,2.69207541573267,2.16651456182473,2.16,2.71705263157895
16,1.50128391426401,1.16012879688333,1.16055524078005,0.000128796883326121,0.000128796883326064,5.74898201960439e-17,1.24088763492619e-05,1.24088763492619e-05,1.16001240887635,0.000116388006976859,0.903655460995574,10.3794154846085,0.00407998627928009,0.00124543548353889,0.00136592726523104,0.000494142742563225,0.000513150767511446,0.00105666449388148,0.495065532181543,1.16001240887635,1.16043739336525,1.24088763493457e-05,0.000437393365253724,1.5,1.50089416903105,2.30465609697075,2.30510954024239,2.66741071428571,2.66836476070724,2.16651456182473,2.16,2.71705263157895
17,1.47120614813477,1.16011986956141,1.16050872740962,0.000119869561405306,0.000119869561405141,1.64744520109172e-16,1.03548693865993e-05,1.03548693865993e-05,1.16001035486939,0.000109514692018706,0.91361552286333,11.576153877946,0.00395489711836888,0.00113769885001476,0.00125797487518435,0.000451396830576787,0.000546981540334386,0.00141305239323473,0.219595239992353,1.16001035486939,1.16039857721992,1.03548693866085e-05,0.00039857721991754,1.47058823529412,1.47135700590009,2.31498867629499,2.31540475316395,2.64785017145872,2.64867410049382,2.16651456182473,2.16,2.71705263157895
18,1.4450830403693,1.16012908474428,1.16048527718881,0.000129084744279195,0.000129084744279013,1.82552540792247e-16,8.68499423752863e-06,8.68499423752863e-06,1.16000868499424,0.000120399750041667,0.932718662565237,14.8629625707072,0.00408855725370504,0.00104193295354887,0.00131889783880593,0.00041340046436662,0.000562379566817155,0.00145350603232037,0.233378480582628,1.16000868499424,1.16036422969355,8.68499423756219e-06,0.000364229693550433,1.44444444444444,1.44510938931576,2.32541475546677,2.32579752656198,2.63163163163163,2.6323474957048,2.16651456182473,2.16,2.71705263157895
19,1.42144964184688,1.16011665102741,1.16044331726594,0.000116651027410875,0.000116651027410824,5.05644788192927e-17,7.31527696982628e-06,7.31527696982628e-06,1.16000731527697,0.000109335750441048,0.937289219544891,15.9462215705613,0.00386846722226153,0.000956247677763604,0.00125913652827128,0.00037940371565226,0.000543524654097595,0.00145671947480149,0.149828605562538,1.16000731527697,1.16033362192235,7.31527696973266e-06,0.000333621922347316,1.42105263157895,1.42163077443624,2.33593551290134,2.33628839655856,2.61824243867588,2.61886767009168,2.16651456182473,2.16,2.71705263157895
20,1.40081933970738,1.16009707788607,1.16039798071335,9.70778860722721e-05,9.70778860720891e-05,1.82959116606929e-16,6.1829695304281e-06,6.1829695304281e-06,1.16000618296953,9.0894916541844e-05,0.936309186565671,15.7008514427453,0.0036220652922284,0.000879130929556862,0.00136249827793893,0.000348806641809336,0.000472828369267676,0.00107081834216664,0.426140866026052,1.16000618296953,1.16030617524082,6.18296953036612e-06,0.00030617524081844,1.4,1.40050494251165,2.34655217149872,2.34687807219344,2.60727272727273,2.60782127845584,2.16651456182473,2.16,2.71705263157895
21,1.38175804224391,1.16008394329526,1.16036103591894,8.39432952572938e-05,8.39432952571862e-05,1.07661275727811e-16,5.24049118174858e-06,5.24049118174858e-06,1.16000524049118,7.87028040755452e-05,0.937571057156072,16.0182113366871,0.00335831898082218,0.000809358633560286,0.00113747618148025,0.000321123574999071,0.000434347561519253,0.0010625051438179,0.45997054181229,1.16000524049118,1.16028142441676,5.24049118166836e-06,0.00028142441675838,1.38095238095238,1.38139511210394,2.35726599304745,2.35756739924934,2.59839095455534,2.59887411777554,2.16651456182473,2.16,2.71705263157895
22,1.36350984516535,1.16008077881281,1.16033506514575,8.0778812807436e-05,8.07788128072688e-05,1.67211080051577e-16,4.45128384927055e-06,4.45128384927055e-06,1.16000445128385,7.63275289581655e-05,0.944895403948537,18.1473066069857,0.00334737712173204,0.000745929273563398,0.00116962287491829,0.000295957150626103,0.000498662890777723,0.00132500081283757,-0.134544451880541,1.16000445128385,1.16025899117429,4.45128384929383e-06,0.000258991174290069,1.36363636363636,1.36402585097317,2.36807827457266,2.3683573343608,2.59132610508757,2.59175311184674,2.16651456182473,2.16,2.71705263157895
23,1.34803496700359,1.16011823065334,1.16035312657378,0.00011823065334049,0.000118230653340395,9.43933516420192e-17,3.78692273697297e-06,3.78692273697297e-06,1.16000378692274,0.000114443730603517,0.967970043047406,31.2207725249224,0.00396390315197624,0.000688015510087979,0.00137544201561469,0.000272979110981219,0.000556490501631628,0.00143256209681972,0.128667261453354,1.16000378692274,1.16023856479778,3.78692273694803e-06,0.000238564797779173,1.34782608695652,1.3481697151308,2.37899034596559,2.37924892620585,2.5858545381687,2.5862330042224,2.16651456182473,2.16,2.71705263157895
24,1.33365783816102,1.16009567229886,1.16031262500619,9.56722988612047e-05,9.5672298861171e-05,3.37051350371431e-17,3.22506744025416e-06,3.22506744025416e-06,1.16000322506744,9.24472314209505e-05,0.966290478240385,29.6652087541043,0.00347168709062306,0.000634927893568845,0.0015668865033633,0.000251915907973409,0.000473918821375595,0.00155285156280393,0.278049350178254,1.16000322506744,1.16021988770277,3.22506744021567e-06,0.000219887702772814,1.33333333333333,1.33363723391905,2.3900035684774,2.39024330167112,2.58179012345679,2.5821263838271,2.16651456182473,2.16,2.71705263157895
25,1.32060294597089,1.16009739864338,1.16029803057754,9.73986433783214e-05,9.73986433783087e-05,1.27122704723925e-17,2.74798645796804e-06,2.74798645796804e-06,1.16000274798646,9.46506569203533e-05,0.971786193701958,35.4436402318887,0.00371328701759819,0.000586087286371241,0.00204706139849437,0.000232537761206224,0.0004963410538229,0.00181452363728815,0.41682399037631,1.16000274798646,1.16020274455147,2.7479864579405e-06,0.000202744551474954,1.32,1.32026930267288,2.4011193338082,2.40134165557117,2.57897674418605,2.57927610855264,2.16651456182473,2.16,2.71705263157895
26,1.30794482433849,1.16003920179368,1.16022408382186,3.92017936781119e-05,3.92017936779976e-05,1.14335895352174e-16,2.34147958548756e-06,2.34147958548756e-06,1.16000234147959,3.68603140926244e-05,0.940271110941668,16.742317089196,0.00220045794025679,0.000541003648958069,0.000746869736191919,0.000214650241113437,0.000303026100643449,0.000662807740394886,0.228256783180398,1.16000234147959,1.16018695393735,2.34147958555475e-06,0.000186953937351353,1.30769230769231,1.30793133373333,2.41233906361505,2.41254524294872,2.57728253055356,2.5775494801975,2.16651456182473,2.16,2.71705263157895
27,1.29636767104756,1.1600291535789,1.16019957672574,2.91535789036512e-05,2.91535789035064e-05,1.44866350903008e-16,1.99408070818257e-06,1.99408070818257e-06,1.16000199408071,2.71594981954687e-05,0.931600826273414,14.6200596515585,0.00192081306872816,0.000499259540242169,0.000576832888037622,0.000198087722509005,0.000272367017489672,0.00068594661597528,0.119706513849554,1.16000199408071,1.16017236195848,1.99408070811202e-06,0.000172361958477696,1.2962962962963,1.2965087092413,2.42366420932061,2.42385537327735,2.57659537471744,2.57683371600315,2.16651456182473,2.16,2.71705263157895
28,1.28575264544328,1.1600774879047,1.16023458185163,7.74879047029664e-05,7.74879047027495e-05,2.16921749660037e-16,1.69646102762313e-06,1.69646102762313e-06,1.16000169646103,7.57914436753433e-05,0.978106763447455,45.6762067865083,0.00326456451032544,0.000460497153577404,0.00134066846744002,0.000182708240947747,0.00046178777262237,0.00138309396121223,0.0688613722848394,1.16000169646103,1.16015883719759,1.69646102765597e-06,0.000158837197594242,1.28571428571429,1.28590320978327,2.43509625214238,2.43527340608597,2.57681940700809,2.57703239216133,2.16651456182473,2.16,2.71705263157895
29,1.27609533200277,1.160058951991,1.16020399746601,5.89519909990344e-05,5.89519909987129e-05,3.21493049196264e-16,1.44097744109858e-06,1.44097744109858e-06,1.16000144097744,5.75110135579358e-05,0.975556763788993,40.9111130526028,0.00273068536609682,0.000424408034958485,0.00137323911826082,0.000168389413287265,0.000375930283078125,0.00130556633346099,0.246170354156785,1.16000144097744,1.16014626676243,1.44097744114724e-06,0.000146266762426128,1.27586206896552,1.27603018300031,2.44663670328724,2.44680074765981,2.57787220134009,2.57806262434633,2.16651456182473,2.16,2.71705263157895
30,1.26695083016705,1.16004976812912,1.16018339445666,4.97681291158347e-05,4.97681291156922e-05,1.42545480627532e-16,1.22132731465246e-06,1.22132731465246e-06,1.16000122132731,4.85468018011823e-05,0.975459649853226,40.749214824526,0.00254710531579828,0.000390724857580828,0.000940464814711519,0.000155025174137482,0.000347330991848535,0.000931617288217058,0.305697294156836,1.16000122132731,1.16013455313399,1.22132731461555e-06,0.000134553133988913,1.26666666666667,1.26681627926271,2.45828710427251,2.45843884856678,2.57968253968254,2.57985281306566,2.16651456182473,2.16,2.71705263157895
31,1.25822739375729,1.16003378139947,1.16015652341492,3.37813994693015e-05,3.37813994692744e-05,2.71253831028717e-17,1.03228211376323e-06,1.03228211376323e-06,1.16000103228211,3.27491173555382e-05,0.969442292800767,32.7249683191254,0.00209029852477902,0.000359214788421083,0.000870671914814842,0.000142523143965105,0.000291689973516968,0.000959802750490449,0.162632951889493,1.16000103228211,1.16012361163692,1.0322821137887e-06,0.000123611636922316,1.25806451612903,1.25819762619107,2.47004902734653,2.47018920182404,2.5821886093533,2.5823408261228,2.16651456182473,2.16,2.71705263157895
32,1.2502206835468,1.16003870807439,1.16015143554373,3.87080743928792e-05,3.87080743926764e-05,2.02759358781945e-16,8.69480090216451e-07,8.69480090216451e-07,1.16000086948009,3.78385943026627e-05,0.977537500796568,44.5186437601384,0.00219101259950964,0.000329674098583823,0.000777309055563072,0.000130802490678501,0.000298472797234399,0.000778468466558657,0.314902413550499,1.16000086948009,1.16011336839324,8.69480090148755e-07,0.000113368393240165,1.25,1.25011834590117,2.48192407598914,2.48205334156723,2.58533653846154,2.58547252245375,2.16651456182473,2.16,2.71705263157895
33,1.24273740660693,1.16003292855542,1.16013630915298,3.29285554159231e-05,3.29285554156479e-05,2.75184063903977e-16,7.2926362383174e-07,7.2926362383174e-07,1.16000072926362,3.21992917920914e-05,0.977853154667116,45.1531577057251,0.00208343386498345,0.000301923753585185,0.00086270485517323,0.000119792180015327,0.000277610351983803,0.000796719082942156,0.459812513188239,1.16000072926362,1.16010375865507,7.29263623933107e-07,0.000103758655074504,1.24242424242424,1.24252934218179,2.49391388547829,2.49403284211866,2.58907919777485,2.58920054483792,2.16651456182473,2.16,2.71705263157895
34,1.23531802297261,1.16003181012864,1.16012591789469,3.18101286376216e-05,3.18101286374925e-05,1.29033611052931e-16,6.08550634290501e-07,6.08550634290501e-07,1.16000060855063,3.12015780033311e-05,0.98086928093806,52.2719505086187,0.00210973201500808,0.000275805781821761,0.000952754905866125,0.000109429534685282,0.000300036370548124,0.000884320084666279,0.022295823351409,1.16000060855063,1.160094725437,6.08550634328964e-07,9.47254370047279e-05,1.23529411764706,1.23538730196293,2.50602012351263,2.50612931737594,2.59337521416334,2.59348332606379,2.16651456182473,2.16,2.71705263157895
35,1.22862150941117,1.16002049519833,1.16010624646609,2.04951983262536e-05,2.04951983261948e-05,5.88010271983935e-17,5.04732206565559e-07,5.04732206565559e-07,1.16000050473221,1.9990466119688e-05,0.97537314845502,40.6060838988516,0.00165344232974875,0.000251180265587675,0.000783592503824825,9.9659040516953e-05,0.000232932957667493,0.000712590188860635,0.101218973123452,1.16000050473221,1.16008621838701,5.04732206474401e-07,8.6218387005621e-05,1.22857142857143,1.22865386816517,2.51824449088291,2.51834442046095,2.5981881533101,2.59828426581207,2.16651456182473,2.16,2.71705263157895
36,1.22235831992122,1.16003802098783,1.1601159213615,3.80209878321214e-05,3.80209878319425e-05,1.78906910987264e-16,4.15590544569241e-07,4.15590544569241e-07,1.16000041559054,3.76053972875521e-05,0.989069443792354,91.4866527378049,0.00224395751507807,0.000227922833588816,0.000856147875116519,9.04313515801981e-05,0.00031220966397362,0.000806335086275414,0.208769954365833,1.16000041559054,1.16007819284883,4.15590544644573e-07,7.81928488342576e-05,1.22222222222222,1.22229495056752,2.53058872218696,2.5306798435827,2.60348583877996,2.60357104502764,2.16651456182473,2.16,2.71705263157895
37,1.21630512400795,1.16002700329109,1.16009735094199,2.70032910942852e-05,2.70032910943203e-05,-3.5063775884539e-17,3.3923280598729e-07,3.3923280598729e-07,1.16000033923281,2.66640582882979e-05,0.987437353291389,79.601060444894,0.00185042390919318,0.000205922560076382,0.000741530463718273,8.17024566400245e-05,0.000259188383892092,0.000729871362514274,0.141114699560358,1.16000033923281,1.16007060907904,3.39232806068068e-07,7.06090790352221e-05,1.21621621621622,1.21628014855273,2.54305458658444,2.54313731807827,2.60923978165357,2.60931505174435,2.16651456182473,2.16,2.71705263157895
38,1.21047480711844,1.16001878463844,1.16008185466654,1.87846384409607e-05,1.8784638440811e-05,1.49663945516257e-16,2.74037430711494e-07,2.74037430711494e-07,1.16000027403743,1.85106010102492e-05,0.985411620693537,68.5477104065286,0.00154901444123238,0.000185080195696181,0.000538612181487205,7.3432977223018e-05,0.000222741323238327,0.000544077436156763,-0.0819423858528413,1.16000027403743,1.16006343158962,2.74037430747498e-07,6.34315896206328e-05,1.21052631578947,1.21058226509824,2.55564388858884,2.55571861460356,2.61542470036477,2.61549089781426,2.16651456182473,2.16,2.71705263157895
39,1.20517694426259,1.16002424461723,1.16008068549179,2.42446172291633e-05,2.42446172290199e-05,1.43338303466162e-16,2.18610362533947e-07,2.18610362533947e-07,1.16000021861036,2.40260068666293e-05,0.99098313821713,110.903330236225,0.00179765998854446,0.000165306670514965,0.00105979638278209,6.55875736735503e-05,0.00025261356764988,0.00102412105163501,0.114796423971742,1.16000021861036,1.16005662859351,2.18610362479055e-07,5.66285935097444e-05,1.2051282051282,1.20517689561804,2.56835846889491,2.56842554345198,2.62201811455543,2.6220760102125,2.16651456182473,2.16,2.71705263157895
40,1.20013723733325,1.16001883839936,1.16006898639803,1.88383993620089e-05,1.8838399361833e-05,1.75935519408296e-16,1.71749153623003e-07,1.71749153623003e-07,1.16000017174915,1.86666502083859e-05,0.990883028312407,109.68554408926,0.00160392023984874,0.00014652182159281,0.000872560125984755,5.81344403015559e-05,0.000220875680544062,0.000836204127222337,0.329190072862197,1.16000017174915,1.16005017153447,1.7174915356577e-07,5.01715344671805e-05,1.2,1.20004207854264,2.58120020524024,2.58125995498369,2.629,2.62905028385845,2.16651456182473,2.16,2.71705263157895
41,1.19520431957456,1.16001166665379,1.16005565746994,1.16666537917087e-05,1.16666537916944e-05,1.4286057688391e-17,1.32413386731357e-07,1.32413386731357e-07,1.16000013241339,1.15342404049774e-05,0.988650268612114,88.1078120551229,0.00119788929403581,0.000128653306764419,0.000477877316450884,5.10448744111223e-05,0.000165580906176172,0.000467835559814515,0.261622684987843,1.16000013241339,1.16004403468689,1.32413386699781e-07,4.40346868944008e-05,1.19512195121951,1.1951579970859,2.5941710133005,2.5942237401516,2.63635249417821,2.63639578544487,2.16651456182473,2.16,2.71705263157895
42,1.19052379990175,1.16001085973267,1.16004900090788,1.08597326677895e-05,1.08597326677218e-05,6.7666074024357e-17,9.97001889512214e-08,9.97001889512214e-08,1.16000009970019,1.07600324788383e-05,0.990819277785084,108.923892542497,0.00120028577962716,0.000111635673594522,0.000468524299946378,4.42929068964236e-05,0.000168635506895741,0.000512817206842802,0.116615673639855,1.16000009970019,1.16003819481366,9.97001889935234e-08,3.81948136589649e-05,1.19047619047619,1.19050672365906,2.6072728476179,2.60731883111346,2.64405964405964,2.64409649977028,2.16651456182473,2.16,2.71705263157895
43,1.18606820430376,1.16001233682258,1.16004490665693,1.23368225781739e-05,1.23368225781407e-05,3.32697601022544e-17,7.28238704383094e-08,7.28238704383094e-08,1.16000007282387,1.22639987077356e-05,0.994097031875359,169.40630186121,0.00127406171897618,9.54095582464811e-05,0.00050097897479574,3.78549843824085e-05,0.000179237112122137,0.000510590069746987,0.107106077196835,1.16000007282387,1.16003263087238,7.28238704894579e-08,3.26308723754831e-05,1.18604651162791,1.18607199998256,2.62050770256297,2.62054720192131,2.65210718923386,2.65213811165397,2.16651456182473,2.16,2.71705263157895
44,1.18181113057392,1.16000851100648,1.16003576428094,8.51100647736303e-06,8.51100647719745e-06,1.65579694595165e-16,5.10989217390752e-08,5.10989217390752e-08,1.16000005109892,8.45990755562395e-06,0.993996136429342,166.559414322332,0.00104854391940546,7.99209935960784e-05,0.000369770269490546,3.17096947099396e-05,0.000149422386969334,0.000362407167265616,-0.0627725888505074,1.16000005109892,1.16002732376232,5.1098921760584e-08,2.73237623209521e-05,1.18181818181818,1.18183904721123,2.63387761332981,2.63391086928161,2.66048237476809,2.66050781777287,2.16651456182473,2.16,2.71705263157895
45,1.17768877041637,1.1600089298319,1.16003102963263,8.92983189637597e-06,8.92983189620687e-06,1.69105045721638e-16,3.39257587403462e-08,3.39257587403462e-08,1.16000003392576,8.89590613763563e-06,0.996200851355991,263.216866119966,0.00105947692674935,6.51208095968046e-05,0.000349841795873641,2.58375290229137e-05,0.000152953612785754,0.000363445060148689,-0.311681508784722,1.16000003392576,1.16002225610557,3.39257586468023e-08,2.22561055736037e-05,1.17777777777778,1.17779440139956,2.64738465696542,2.64741189338068,2.66917378917379,2.66919416376664,2.16651456182473,2.16,2.71705263157895
46,1.17389009733297,1.16000558769037,1.16002294332743,5.58769037239948e-06,5.58769037244863e-06,-4.9146545665589e-17,2.07787255800986e-08,2.07787255800986e-08,1.16000002077873,5.56691164681938e-06,0.996281339123095,268.914007784541,0.000860899829907157,5.09641118583688e-05,0.000296692852956894,2.02206748874977e-05,0.000122501452986343,0.000302014588135371,-0.0750363768932756,1.16000002077873,1.1600174120571,2.07787256290004e-08,1.74120570999303e-05,1.17391304347826,1.17392577044768,2.66103095343358,2.66105237877138,2.67817122366652,2.67818690276802,2.16651456182473,2.16,2.71705263157895
47,1.17021036947001,1.16000405099802,1.16001680889611,4.05099802014419e-06,4.05099802022741e-06,-8.32192930018405e-17,1.11959611234551e-08,1.11959611234551e-08,1.16000001119596,4.03980205902074e-06,0.997236246211975,361.826731575327,0.000714057828150933,3.74098267896537e-05,0.000275730471715557,1.48428358216739e-05,0.000100992549578558,0.000277493457140316,0.024395131868293,1.16000001119596,1.16001277713941,1.11959610471501e-08,1.2777139412945e-05,1.17021276595745,1.1702219093257,2.67481866671417,2.67483447531772,2.68746554955352,2.68747687217016,2.16651456182473,2.16,2.71705263157895
