"k","Q_subset_mc","Q_bag_inf_mc","Q_bag_G_mc","R_bag_inf_mc","R_weight_exact_mc","R_weight_identity_gap","R_bag_inf_smallhet","R_bag_excess_smallhet.x","Q_bag_inf_smallhet_level","R_smallhet_abs_error","R_smallhet_rel_error","R_ratio_mc_to_smallhet","w_l2_mc","w_l2_smallhet","w_max_abs_mc","w_max_abs_smallhet","w_rmse_approx_error","w_max_approx_error","w_corr_with_approx","Q_bag_inf_smallhet","Q_bag_G_smallhet","R_bag_excess_smallhet.y","R_bag_G_excess_smallhet","Q_subset_leading","Q_subset_delta","L_bag_inf_smallhet","L_bag_G_smallhet","L_subset_leading","L_subset_delta","L_equal","L_oracle_optimal","L_full_estimated_theory"
11,1.90355673877953,1.17158154084238,1.1724965098398,0.0115815408423769,0.0115815408423769,3.29597460435593e-17,0.00262750094065319,0.00262750094065319,1.16262750094065,0.00895403990172375,0.773130278914257,4.40781605942938,0.0983034354424454,0.0181228479434566,0.0932739446026285,0.0149878640123593,0.0117065206406922,0.0782860805902692,0.881224926635366,1.16262750094065,1.16333330747357,0.00262750094065312,0.00333330747356841,1.72727272727273,1.89233368380094,2.2570653830778,2.25780201085669,2.84636760619293,3.01863646475295,2.61085751615205,2.16,2.71705263157895
12,1.81311169837802,1.17055547249944,1.17135866778179,0.010555472499437,0.0105554724994369,7.11236625150491e-17,0.00209606013201607,0.00209606013201607,1.16209606013202,0.00845941236742093,0.801424319742402,5.03586339829112,0.0950697511372762,0.0161866462400959,0.0910020214551944,0.0133865964896714,0.0114995162721541,0.077615424965523,0.873477971452674,1.16209606013202,1.16272677339018,0.00209606013201613,0.00272677339018434,1.66666666666667,1.80180738570454,2.26640771215593,2.26706885456252,2.7953216374269,2.9369823034359,2.61085751615205,2.16,2.71705263157895
13,1.74930026618638,1.17027814267137,1.17100192032577,0.0102781426713718,0.0102781426713718,5.3776427755281e-17,0.0016932293193837,0.0016932293193837,1.16169322931938,0.00858491335198814,0.83525921233805,6.07014215600334,0.0976541723873014,0.0145483217218675,0.0952690238410512,0.0120316778166277,0.0121041720604534,0.0832373460244235,0.852549667265629,1.16169322931938,1.16226034355197,0.00169322931938365,0.00226034355196525,1.61538461538462,1.72750385410056,2.27596776126578,2.27656485510537,2.75364283293799,2.87168907986799,2.61085751615205,2.16,2.71705263157895
14,1.66617041703772,1.16667158098827,1.16729595453333,0.00667158098827136,0.00667158098827136,3.46944695195361e-18,0.00138212704956953,0.00138212704956953,1.16138212704957,0.00528945393870183,0.792833654871415,4.82703886762743,0.0783252921994448,0.0131440435633861,0.0757236171637415,0.0108703189540189,0.00952931588535371,0.0648532982097227,0.858283265829043,1.16138212704957,1.16189468510504,0.00138212704956953,0.0018946851050432,1.57142857142857,1.66548999563539,2.28570941754357,2.28625145902701,2.71934260429836,2.81881464140202,2.61085751615205,2.16,2.71705263157895
15,1.62097542634234,1.16585226257359,1.1664211665283,0.00585226257359328,0.00585226257359317,1.15359111152458e-16,0.0011380271076874,0.0011380271076874,1.16113802710769,0.00471423546590588,0.805540661688279,5.14246324543688,0.0731800027023852,0.0119270024927022,0.0710874588940103,0.00986380793975785,0.00894604804743209,0.0612236509542524,0.856981222139769,1.16113802710769,1.16160327124047,0.00113802710768729,0.00160327124046944,1.53333333333333,1.61299523087145,2.29560883768328,2.29610303033988,2.69096296296296,2.77558160079234,2.61085751615205,2.16,2.71705263157895
16,1.56693261839486,1.1648084950054,1.16531115015963,0.00480849500539593,0.004808495005396,-7.19910242530375e-17,0.000943880263742003,0.000943880263742003,1.16094388026374,0.00386461474165393,0.803705678661866,5.09439087785638,0.0663948477117955,0.0108620915558538,0.0639380867664443,0.00898311080227947,0.00812131987549258,0.0549549759641649,0.851699458646979,1.16094388026374,1.16136770041341,0.000943880263742036,0.00136770041341228,1.5,1.56801490135788,2.30564994367426,2.30610214463752,2.66741071428571,2.73998018493095,2.61085751615205,2.16,2.71705263157895
17,1.54030876490248,1.16508186564055,1.16555089926463,0.00508186564054958,0.00508186564054955,3.03576608295941e-17,0.00078764237571105,0.00078764237571105,1.16078764237571,0.00429422326483853,0.845009208935742,6.45199623237879,0.0675258933145899,0.00992246425863461,0.0653902819720898,0.00820602509273972,0.00837079878235217,0.0571842568793501,0.861677508843607,1.16078764237571,1.16117489311686,0.00078764237571094,0.00117489311685892,1.47058823529412,1.52906471470297,2.3158217333085,2.31623676885618,2.64785017145872,2.71052227270856,2.61085751615205,2.16,2.71705263157895
18,1.49817510983962,1.16348376880386,1.16390213298016,0.0034837688038647,0.00348376880386469,6.50521303491303e-18,0.000660623445732367,0.000660623445732367,1.16066062344573,0.00282314535813233,0.810371042705386,5.27345619712693,0.0561852569364001,0.00908723999443978,0.0541333236359484,0.0075152822398155,0.00687506553953853,0.0466180413961329,0.857900564621791,1.16066062344573,1.16101535322198,0.000660623445732256,0.00101535322198076,1.44444444444444,1.49502342700833,2.32611661713302,2.32649851090114,2.63163163163163,2.68608377952699,2.61085751615205,2.16,2.71705263157895
19,1.47656618383205,1.16460180582137,1.16499176129389,0.00460180582137304,0.00460180582137301,3.12250225675825e-17,0.000556436002848567,0.000556436002848567,1.16055643600285,0.00404536981852447,0.879083119877808,8.27014391199524,0.068229875856599,0.0083399340738444,0.0670717939187831,0.00689724916088331,0.00870635423678393,0.0601745447578998,0.821429339617051,1.16055643600285,1.16088205624732,0.000556436002848493,0.00088205624731863,1.42105263157895,1.46502902535246,2.33652935839222,2.33688149974258,2.61824243867588,2.66580062017755,2.61085751615205,2.16,2.71705263157895
20,1.44953231250846,1.16437365357889,1.16473010190255,0.00437365357889008,0.00437365357889007,8.67361737988404e-18,0.000470307121034078,0.000470307121034078,1.16047030712103,0.003903346457856,0.892468136181597,9.29956911831061,0.0653481254591443,0.00766735874530856,0.063551862668239,0.00634101938984433,0.00835274714131502,0.0572108432783946,0.838988933379299,1.16047030712103,1.16076971923713,0.00047030712103413,0.00076971923713276,1.4,1.43840841488445,2.34705637909967,2.34738164953489,2.60727272727273,2.64899823253356,2.61085751615205,2.16,2.71705263157895
21,1.4148508696966,1.16194256356751,1.16225869895018,0.00194256356751499,0.00194256356751486,1.26634813746307e-16,0.000398617574995877,0.000398617574995877,1.160398617575,0.00154394599251911,0.794798182328825,4.87325117949222,0.0416888445621014,0.00705883820996661,0.0395511734138361,0.00583776388271383,0.00506525725247374,0.0337134095311223,0.857948745182093,1.160398617575,1.16067430977922,0.00039861757499593,0.000674309779217674,1.38095238095238,1.41462869332272,2.35769529497911,2.35799616455358,2.59839095455534,2.63514272924261,2.61085751615205,2.16,2.71705263157895
22,1.39797332133019,1.16265038275,1.16294453642323,0.00265038275000284,0.00265038275000268,1.64798730217797e-16,0.000338586577493771,0.000338586577493771,1.16033858657749,0.00231179617250907,0.87224993163972,7.82778446098207,0.0491344630278678,0.00650563772329211,0.0468894200175819,0.00538025887623155,0.00618185355251144,0.0415091611413503,0.853670228390699,1.16033858657749,1.16059270879882,0.00033858657749386,0.000592708798817343,1.36363636363636,1.39326268916707,2.36844459721111,2.36872319909595,2.59132610508757,2.62380634271069,2.61085751615205,2.16,2.71705263157895
23,1.38275398225996,1.16252623088673,1.16280151557595,0.00252623088673332,0.00252623088673336,-4.03323208164608e-17,0.000288051998516146,0.000288051998516146,1.16028805199852,0.00223817888821717,0.88597558519735,8.77005158702871,0.048891989590568,0.00600054162676322,0.0473383883232482,0.00496253691379122,0.0062149425944293,0.042375851409457,0.84388888494253,1.16028805199852,1.16052247454221,0.000288051998516226,0.000522474542213658,1.34782608695652,1.37396413867373,2.37930343054214,2.37956161942668,2.5858545381687,2.614642530613,2.61085751615205,2.16,2.71705263157895
24,1.36130469777622,1.16166738337219,1.1619169300152,0.00166738337219252,0.0016673833721923,2.25080371007991e-16,0.000245314516835676,0.000245314516835676,1.16024531451684,0.00142206885535685,0.852874557269274,6.79692092298564,0.0389342953579626,0.00553753687161174,0.0377685956833552,0.00457962511488757,0.0048566586417263,0.0331889705684677,0.851546493089298,1.16024531451684,1.16046167454036,0.000245314516835737,0.000461674540356283,1.33333333333333,1.35644950895823,2.39027143597002,2.39051083432938,2.58179012345679,2.60736774370842,2.61085751615205,2.16,2.71705263157895
25,1.34523434181107,1.16179280454584,1.16202210646742,0.00179280454583508,0.00179280454583488,2.00794242344315e-16,0.000209025387126257,0.000209025387126257,1.16020902538713,0.00158377915870882,0.88340871423388,8.57697034069924,0.0423534753224911,0.00511157249687237,0.0415606088923376,0.00422734625989622,0.00541087655036048,0.0373332626324414,0.822349969810982,1.16020902538713,1.16040876410539,0.000209025387126305,0.000408764105392256,1.32,1.34048448793837,2.40134863752336,2.40157067265669,2.57897674418605,2.60174787263847,2.61085751615205,2.16,2.71705263157895
26,1.32767424347942,1.16131599630684,1.16152394411581,0.00131599630683943,0.00131599630683932,1.12540185503995e-16,0.000178104471870893,0.000178104471870893,1.16017810447187,0.00113789183496854,0.8646618756107,7.38890098050646,0.0356269832599381,0.00471837461249758,0.0345237271674746,0.00390216577836574,0.00449929796384791,0.0306215613891089,0.830929421707997,1.16017810447187,1.1603624972259,0.000178104471870943,0.00036249722589643,1.30769230769231,1.32587380586246,2.41253535966718,2.41274129363079,2.57728253055356,2.59758803551929,2.61085751615205,2.16,2.71705263157895
27,1.31311903165711,1.16107365862146,1.16126371533775,0.00107365862145814,0.00107365862145811,2.68882138776405e-17,0.000151679601906433,0.000151679601906433,1.16015167960191,0.000921979019551707,0.858726415571053,7.07846413073031,0.0320754004159257,0.00435430249733573,0.0308510610886639,0.0036010727399116,0.00403664677844371,0.0272499883487523,0.834367017869103,1.16015167960191,1.16032186037277,0.00015167960190654,0.000321860372774374,1.2962962962963,1.31245347128198,2.42383216631388,2.42402312032438,2.57659537471744,2.59472478702532,2.61085751615205,2.16,2.71705263157895
28,1.30251694907598,1.16091404391553,1.16109104754698,0.000914043915529739,0.000914043915529611,1.27393755267047e-16,0.00012904118286876,0.00012904118286876,1.16012904118287,0.000785002732660978,0.858823869754689,7.08335040960803,0.0302077126095157,0.00401623553325687,0.0296782786590558,0.00332148634706132,0.00382131308366668,0.0263567923119944,0.81813491603711,1.16012904118287,1.16028602273853,0.000129041182868717,0.000286022738533065,1.28571428571429,1.30008478107922,2.43523981529578,2.43541678978542,2.57681940700809,2.59302010697138,2.61085751615205,2.16,2.71705263157895
29,1.29130913301719,1.16105066424607,1.16121348733203,0.00105066424607125,0.00105066424607122,3.83807569059869e-17,0.000109607842714244,0.000109607842714244,1.16010960784271,0.00094105640335701,0.89567757433062,9.58566668272466,0.0330598572902659,0.00370148353221793,0.0324380029911514,0.00306118177440761,0.00427548058385276,0.0293768212167438,0.787233875606305,1.16010960784271,1.16025429841912,0.000109607842714299,0.000254298419117616,1.27586206896552,1.28864965061551,2.44675922404933,2.44692311527094,2.57787220134009,2.59235671325643,2.61085751615205,2.16,2.71705263157895
30,1.28009341607638,1.16072438741818,1.160873598704,0.00072438741818126,0.000724387418181452,-1.9147010366094e-16,9.29001720561141e-05,9.29001720561141e-05,1.16009290017206,0.000631487246125146,0.871753470968117,7.79748198683326,0.0264910407617599,0.00340771499791492,0.0256546648636469,0.00281823083993081,0.00336111593291606,0.0228364340237161,0.822678086319553,1.16009290017206,1.16022611738017,9.29001720562095e-05,0.000226117380174307,1.26666666666667,1.27804693774354,2.45839144352915,2.45854305739934,2.57968253968254,2.59263437200336,2.61085751615205,2.16,2.71705263157895
31,1.26927154970084,1.16072557370741,1.1608612561774,0.000725573707408111,0.000725573707407956,1.55799852186167e-16,7.85204628018508e-05,7.85204628018508e-05,1.1600785204628,0.000647053244606261,0.891781548862429,9.24056840112013,0.0277007835639686,0.00313289927227662,0.0272042262955129,0.00259095415929123,0.00357984528229373,0.0246132721362217,0.785768260746315,1.1600785204628,1.16020100295738,7.85204628017677e-05,0.000201002957384677,1.25806451612903,1.26818952317453,2.47013763823258,2.47027770194648,2.5821886093533,2.59376696669241,2.61085751615205,2.16,2.71705263157895
32,1.26052877759034,1.16053810443991,1.16066309278135,0.000538104439911535,0.000538104439911386,1.49511479585751e-16,6.61369388954172e-05,6.61369388954172e-05,1.1600661369389,0.000471967501016118,0.87709274633324,8.13621629453465,0.0229802965090799,0.00287525952949071,0.022539647703111,0.00237788227119162,0.00292450813399964,0.0201617654319194,0.822738390862987,1.1600661369389,1.16017855426772,6.61369388954558e-05,0.000178554267721731,1.25,1.25900197223854,2.4819990708096,2.48212824264416,2.58533653846154,2.59568015079333,2.61085751615205,2.16,2.71705263157895
33,1.2509014618245,1.1603848434992,1.16049798927211,0.000384843499203091,0.000384843499202996,9.58434720477186e-17,5.5471383727721e-05,5.5471383727721e-05,1.16005547138373,0.00032937211547537,0.855859891507619,6.9376942369435,0.0192768103782502,0.00263323431657062,0.0187961703413173,0.00217772383085563,0.00242923727065223,0.0166184465104617,0.822193319427612,1.16005547138373,1.16015843234753,5.54713837277454e-05,0.000158432347528326,1.24242424242424,1.25041864772618,2.49397709014836,2.4940959677829,2.58907919777485,2.59830945317177,2.61085751615205,2.16,2.71705263157895
34,1.24428835522778,1.1604817433343,1.16058650159916,0.000481743334297402,0.000481743334297506,-1.0359551758099e-16,4.62893590867835e-05,4.62893590867835e-05,1.16004628935909,0.000435453975210619,0.903912818733041,10.4072154767628,0.0217674882577932,0.00240544588088112,0.0211915380195997,0.00198933941642175,0.0028062614675426,0.019202198603178,0.819840520883667,1.16004628935909,1.16014034914445,4.6289359086682e-05,0.000140349144446716,1.23529411764706,1.24238217575722,2.50607312212049,2.50618224973555,2.59337521416334,2.60159873789309,2.61085751615205,2.16,2.71705263157895
35,1.23531111386411,1.16025887286828,1.16035268816953,0.000258872868282634,0.000258872868282688,-5.44269490587723e-17,3.83924180435982e-05,3.83924180435982e-05,1.16003839241804,0.000220480450239035,0.851693928767839,6.74281229144409,0.0156866319097004,0.00219067392723102,0.0153301622950776,0.00181171982566981,0.00197025472834106,0.0135184424694078,0.826065067269108,1.16003839241804,1.16012405871324,3.83924180435979e-05,0.000124058713235398,1.22857142857143,1.23484219018522,2.51828866238006,2.51838853674372,2.5981881533101,2.60549894367935,2.61085751615205,2.16,2.71705263157895
36,1.22757069538223,1.16017593975627,1.1602601832008,0.000175939756269727,0.000175939756269647,8.03935910898002e-17,3.16118641024277e-05,3.16118641024277e-05,1.1600316118641,0.0001443278921673,0.820325634338355,5.56562421310092,0.0121682076548774,0.0019878337487837,0.0116326511894872,0.00164396798995964,0.00148766780268831,0.00998868319952758,0.854935231761876,1.1600316118641,1.16010935012705,3.16118641023877e-05,0.000109350127050156,1.22222222222222,1.22775429844015,2.53062527076236,2.53071634647238,2.60348583877996,2.60996704572155,2.61085751615205,2.16,2.71705263157895
37,1.22091587106692,1.16012420033733,1.16020018992574,0.000124200337329183,0.000124200337328941,2.42671551256568e-16,2.58037183523283e-05,2.58037183523283e-05,1.16002580371835,9.83966189768551e-05,0.792241157252758,4.81327286375286,0.010031535022846,0.00179595790430651,0.00955638786478441,0.00148528382104462,0.0012099923121162,0.00807110404373979,0.850708392187851,1.16002580371835,1.16009604173397,2.58037183522575e-05,9.60417339745945e-05,1.21621621621622,1.22107922467492,2.54308456693934,2.54316726095773,2.60923978165357,2.61496519555324,2.61085751615205,2.16,2.71705263157895
38,1.21489983757693,1.1601405186415,1.16020896779017,0.000140518641505105,0.000140518641504967,1.38154461828965e-16,2.08446369433386e-05,2.08446369433386e-05,1.16002084463694,0.000119674004561767,0.851659276519683,6.74123717707692,0.0110563518796744,0.00161418078848601,0.0102260351082075,0.00133495145049354,0.00137901350952052,0.00889108365771398,0.833884282954897,1.16002084463694,1.16008397647588,2.08446369434068e-05,8.39764758839845e-05,1.21052631578947,1.21478209583207,2.55566822707044,2.55574292266206,2.61542470036477,2.62046000447458,2.61085751615205,2.16,2.71705263157895
39,1.20856631031126,1.16011633999406,1.16017690245696,0.000116339994059356,0.000116339994059043,3.12426408528854e-16,1.66285810928843e-05,1.66285810928843e-05,1.16001662858109,9.97114129664714e-05,0.857069091095186,6.99638732911131,0.0109175533443156,0.00144172557604093,0.0105966935440224,0.00119232843227842,0.00139866548675075,0.00940436511174395,0.745175151302842,1.16001662858109,1.16007301805178,1.66285810929701e-05,7.30180517767298e-05,1.2051282051282,1.20883184364435,2.56837798124816,2.5684450314148,2.62201811455543,2.62642194343781,2.61085751615205,2.16,2.71705263157895
40,1.20438035510271,1.16017584676267,1.16023110239809,0.000175846762667353,0.000175846762667263,9.0015885370609e-17,1.3064086695391e-05,1.3064086695391e-05,1.1600130640867,0.000162782675971962,0.9257075507264,13.4603181047008,0.0133012445676789,0.00127789312421809,0.0130498858394602,0.00105683656497406,0.00173911896345199,0.0119930492744862,0.803920239178679,1.1600130640867,1.16006304775659,1.30640866953247e-05,6.30477565870535e-05,1.2,1.20320070124037,2.5812156115836,2.58127534206912,2.629,2.63282483798224,2.61085751615205,2.16,2.71705263157895
41,1.19770370895844,1.16006115795275,1.1601082111415,6.11579527451944e-05,6.11579527452773e-05,-8.28330459778925e-17,1.00720144897244e-05,1.00720144897244e-05,1.16001007201449,5.108593825547e-05,0.835311451125776,6.07206758961559,0.00682272264010007,0.00112205249931345,0.00613005352659174,0.00092795405705039,0.000834164258188206,0.00520209946954135,0.850181274005576,1.16001007201449,1.1600539618635,1.00720144897704e-05,5.39618634960437e-05,1.19512195121951,1.19786377738616,2.59418295081137,2.59423566274058,2.63635249417821,2.63964544118237,2.61085751615205,2.16,2.71705263157895
42,1.19331203307967,1.16008280096446,1.1601243375046,8.28009644577854e-05,8.2800964457699e-05,8.63838080927826e-17,7.58368751478482e-06,7.58368751478482e-06,1.16000758368751,7.52172769430006e-05,0.908410637914112,10.9182985581039,0.00909620051979175,0.000973632856547119,0.00886145410041314,0.000805208811408804,0.00118147293892414,0.00805624528900434,0.78445941912675,1.16000758368751,1.160045669446,7.58368751485605e-06,4.56694460004847e-05,1.19047619047619,1.19279869477759,2.60728188131978,2.6073278535232,2.64405964405964,2.64686307096891,2.61085751615205,2.16,2.71705263157895
43,1.18829612476596,1.1600442218573,1.16007953673593,4.42218572958009e-05,4.42218572957335e-05,6.73899412835521e-17,5.5393423305498e-06,5.5393423305498e-06,1.16000553934233,3.86825149652511e-05,0.87473745633303,7.98323242308292,0.00595495832664894,0.000832116452979224,0.00553576293331193,0.00068817264695985,0.000746058949739058,0.00484759028635208,0.839897184607454,1.16000553934233,1.16003809055769,5.53934233060716e-06,3.80905576875534e-05,1.18604651162791,1.1879852814436,2.62051433453207,2.62055382560044,2.65210718923386,2.65445930083767,2.61085751615205,2.16,2.71705263157895
44,1.18305971778595,1.16002114790398,1.16004994611633,2.11479039771145e-05,2.11479039768302e-05,2.84315079075378e-16,3.88683571102543e-06,3.88683571102543e-06,1.16000388683571,1.72610682660891e-05,0.816207047505435,5.44090503159837,0.00427220342907082,0.00069703261320987,0.00405029111067623,0.000576456308167666,0.0005287484903994,0.00347383480250856,0.799033553563715,1.16000388683571,1.16003115470444,3.88683571106441e-06,3.11547044391514e-05,1.18181818181818,1.18340530640018,2.63388229058028,2.63391554068552,2.66048237476809,2.6624176950492,2.61085751615205,2.16,2.71705263157895
45,1.17927402010778,1.16004198731462,1.16006602735561,4.19873146175753e-05,4.198731461741e-05,1.65340831304039e-16,2.58056033489206e-06,2.58056033489206e-06,1.16000258056033,3.94067542826833e-05,0.938539524177813,16.2706192332959,0.00634653038996643,0.000567952499652486,0.00612585115096387,0.000469705139988469,0.00083675124974919,0.0056561460109754,0.775883228890773,1.16000258056033,1.16002479955686,2.58056033497489e-06,2.47995568565251e-05,1.17777777777778,1.17904225234187,2.64738777822523,2.64741501073892,2.66917378917379,2.67072358107543,2.61085751615205,2.16,2.71705263157895
46,1.17498099961963,1.1600106862651,1.16002939915679,1.0686265099924e-05,1.06862650995976e-05,3.26365182708871e-16,1.58053222779778e-06,1.58053222779778e-06,1.16000158053223,9.10573287212621e-06,0.852096853950496,6.7611813995173,0.00295898642831367,0.000444484564945424,0.0028633496021393,0.000367595326947497,0.000368718996453031,0.0024957542751918,0.819435559905149,1.16000158053223,1.16001896986091,1.58053222776289e-06,1.89698609103228e-05,1.17391304347826,1.17488111946779,2.66103287498558,2.66105429792143,2.67817122366652,2.67936385336495,2.61085751615205,2.16,2.71705263157895
47,1.17064078835757,1.16000573115153,1.16001902497304,5.73115152868731e-06,5.73115152883226e-06,-1.44954442329523e-16,8.51619956603127e-07,8.51619956603127e-07,1.16000085161996,4.87953157208418e-06,0.851405088080408,6.72970552680243,0.00194203018046971,0.000326270584906747,0.00180448495034727,0.000269830612333801,0.000244866474932471,0.00153465433801347,0.694378349347822,1.16000085161996,1.16001361651288,8.51619956554472e-07,1.3616512878345e-05,1.17021276595745,1.17090825558867,2.67481970744647,2.67483551474911,2.68746554955352,2.68832680355281,2.61085751615205,2.16,2.71705263157895
48,1.16740442944068,1.16000780734054,1.16001705311816,7.80734053673626e-06,7.80734053657139e-06,1.6487496318305e-16,3.62891297094194e-07,3.62891297094194e-07,1.1600003628913,7.44444923964207e-06,0.953519217538077,21.5142677690332,0.00206408040525311,0.000212982187369682,0.00145402864340088,0.000176139427495676,0.000269668966604836,0.00137606617405523,0.761718522408033,1.1600003628913,1.16000869577102,3.62891297012169e-07,8.69577101636487e-06,1.16666666666667,1.16711120850561,2.68875045172406,2.6887608244233,2.69704861111111,2.69760197308771,2.61085751615205,2.16,2.71705263157895
