"k","rsm_bagged","rsm_subset_avg","equal_weight","oracle_optimal","full_estimated","Q_bag_inf_smallhet","Q_bag_G_smallhet","R_bag_excess_smallhet","R_bag_G_excess_smallhet","Q_subset_leading","Q_subset_delta","L_bag_inf_smallhet","L_bag_G_smallhet","L_subset_leading","L_subset_delta","L_equal","L_oracle_optimal","L_full_estimated_theory"
12,2.19986924304524,2.95450492175957,2.61763842460737,2.16443842808118,2.71741093400946,1.16209606013202,1.16272677339018,0.00209606013201613,0.00272677339018434,1.66666666666667,1.80180738570454,2.26640771215593,2.26706885456252,2.7953216374269,2.9369823034359,2.61085751615205,2.16,2.71705263157895
13,2.20242847236904,2.88841444631185,2.61763842460737,2.16443842808118,2.71741093400946,1.16169322931938,1.16226034355197,0.00169322931938365,0.00226034355196525,1.61538461538462,1.72750385410056,2.27596776126578,2.27656485510537,2.75364283293799,2.87168907986799,2.61085751615205,2.16,2.71705263157895
14,2.20497830805517,2.83291535745337,2.61763842460737,2.16443842808118,2.71741093400946,1.16138212704957,1.16189468510504,0.00138212704956953,0.0018946851050432,1.57142857142857,1.66548999563539,2.28570941754357,2.28625145902701,2.71934260429836,2.81881464140202,2.61085751615205,2.16,2.71705263157895
15,2.20987283285279,2.79026807132919,2.61763842460737,2.16443842808118,2.71741093400946,1.16113802710769,1.16160327124047,0.00113802710768729,0.00160327124046944,1.53333333333333,1.61299523087145,2.29560883768328,2.29610303033988,2.69096296296296,2.77558160079234,2.61085751615205,2.16,2.71705263157895
16,2.21484414229191,2.75401574449773,2.61763842460737,2.16443842808118,2.71741093400946,1.16094388026374,1.16136770041341,0.000943880263742036,0.00136770041341228,1.5,1.56801490135788,2.30564994367426,2.30610214463752,2.66741071428571,2.73998018493095,2.61085751615205,2.16,2.71705263157895
17,2.21920404328325,2.72324592999132,2.61763842460737,2.16443842808118,2.71741093400946,1.16078764237571,1.16117489311686,0.00078764237571094,0.00117489311685892,1.47058823529412,1.52906471470297,2.3158217333085,2.31623676885618,2.64785017145872,2.71052227270856,2.61085751615205,2.16,2.71705263157895
18,2.2251724791832,2.69825345758922,2.61763842460737,2.16443842808118,2.71741093400946,1.16066062344573,1.16101535322198,0.000660623445732256,0.00101535322198076,1.44444444444444,1.49502342700833,2.32611661713302,2.32649851090114,2.63163163163163,2.68608377952699,2.61085751615205,2.16,2.71705263157895
19,2.23079706069792,2.67640398269017,2.61763842460737,2.16443842808118,2.71741093400946,1.16055643600285,1.16088205624732,0.000556436002848493,0.00088205624731863,1.42105263157895,1.46502902535246,2.33652935839222,2.33688149974258,2.61824243867588,2.66580062017755,2.61085751615205,2.16,2.71705263157895
20,2.2377376057706,2.65925721340568,2.61763842460737,2.16443842808118,2.71741093400946,1.16047030712103,1.16076971923713,0.00047030712103413,0.00076971923713276,1.4,1.43840841488445,2.34705637909967,2.34738164953489,2.60727272727273,2.64899823253356,2.61085751615205,2.16,2.71705263157895
21,2.2451761562015,2.6455676757146,2.61763842460737,2.16443842808118,2.71741093400946,1.160398617575,1.16067430977922,0.00039861757499593,0.000674309779217674,1.38095238095238,1.41462869332272,2.35769529497911,2.35799616455358,2.59839095455534,2.63514272924261,2.61085751615205,2.16,2.71705263157895
22,2.25231240676325,2.63280297670089,2.61763842460737,2.16443842808118,2.71741093400946,1.16033858657749,1.16059270879882,0.00033858657749386,0.000592708798817343,1.36363636363636,1.39326268916707,2.36844459721111,2.36872319909595,2.59132610508757,2.62380634271069,2.61085751615205,2.16,2.71705263157895
23,2.26045295731658,2.62315286252919,2.61763842460737,2.16443842808118,2.71741093400946,1.16028805199852,1.16052247454221,0.000288051998516226,0.000522474542213658,1.34782608695652,1.37396413867373,2.37930343054214,2.37956161942668,2.5858545381687,2.614642530613,2.61085751615205,2.16,2.71705263157895
24,2.26914926825469,2.61558258080995,2.61763842460737,2.16443842808118,2.71741093400946,1.16024531451684,1.16046167454036,0.000245314516835737,0.000461674540356283,1.33333333333333,1.35644950895823,2.39027143597002,2.39051083432938,2.58179012345679,2.60736774370842,2.61085751615205,2.16,2.71705263157895
25,2.2780826422433,2.60896685676917,2.61763842460737,2.16443842808118,2.71741093400946,1.16020902538713,1.16040876410539,0.000209025387126305,0.000408764105392256,1.32,1.34048448793837,2.40134863752336,2.40157067265669,2.57897674418605,2.60174787263847,2.61085751615205,2.16,2.71705263157895
26,2.28773405589689,2.60470477107562,2.61763842460737,2.16443842808118,2.71741093400946,1.16017810447187,1.1603624972259,0.000178104471870943,0.00036249722589643,1.30769230769231,1.32587380586246,2.41253535966718,2.41274129363079,2.57728253055356,2.59758803551929,2.61085751615205,2.16,2.71705263157895
27,2.29833690599902,2.60130305140372,2.61763842460737,2.16443842808118,2.71741093400946,1.16015167960191,1.16032186037277,0.00015167960190654,0.000321860372774374,1.2962962962963,1.31245347128198,2.42383216631388,2.42402312032438,2.57659537471744,2.59472478702532,2.61085751615205,2.16,2.71705263157895
28,2.30892855793012,2.59931269986108,2.61763842460737,2.16443842808118,2.71741093400946,1.16012904118287,1.16028602273853,0.000129041182868717,0.000286022738533065,1.28571428571429,1.30008478107922,2.43523981529578,2.43541678978542,2.57681940700809,2.59302010697138,2.61085751615205,2.16,2.71705263157895
29,2.32002082212102,2.59797477726677,2.61763842460737,2.16443842808118,2.71741093400946,1.16010960784271,1.16025429841912,0.000109607842714299,0.000254298419117616,1.27586206896552,1.28864965061551,2.44675922404933,2.44692311527094,2.57787220134009,2.59235671325643,2.61085751615205,2.16,2.71705263157895
30,2.33143605372768,2.59755107335371,2.61763842460737,2.16443842808118,2.71741093400946,1.16009290017206,1.16022611738017,9.29001720562095e-05,0.000226117380174307,1.26666666666667,1.27804693774354,2.45839144352915,2.45854305739934,2.57968253968254,2.59263437200336,2.61085751615205,2.16,2.71705263157895
31,2.34409982791976,2.59866185927098,2.61763842460737,2.16443842808118,2.71741093400946,1.1600785204628,1.16020100295738,7.85204628017677e-05,0.000201002957384677,1.25806451612903,1.26818952317453,2.47013763823258,2.47027770194648,2.5821886093533,2.59376696669241,2.61085751615205,2.16,2.71705263157895
32,2.35747722636593,2.60042896126615,2.61763842460737,2.16443842808118,2.71741093400946,1.1600661369389,1.16017855426772,6.61369388954558e-05,0.000178554267721731,1.25,1.25900197223854,2.4819990708096,2.48212824264416,2.58533653846154,2.59568015079333,2.61085751615205,2.16,2.71705263157895
33,2.37078522906104,2.6023595701078,2.61763842460737,2.16443842808118,2.71741093400946,1.16005547138373,1.16015843234753,5.54713837277454e-05,0.000158432347528326,1.24242424242424,1.25041864772618,2.49397709014836,2.4940959677829,2.58907919777485,2.59830945317177,2.61085751615205,2.16,2.71705263157895
34,2.38502095336263,2.60537595952103,2.61763842460737,2.16443842808118,2.71741093400946,1.16004628935909,1.16014034914445,4.6289359086682e-05,0.000140349144446716,1.23529411764706,1.24238217575722,2.50607312212049,2.50618224973555,2.59337521416334,2.60159873789309,2.61085751615205,2.16,2.71705263157895
35,2.40013702586363,2.60931662859628,2.61763842460737,2.16443842808118,2.71741093400946,1.16003839241804,1.16012405871324,3.83924180435979e-05,0.000124058713235398,1.22857142857143,1.23484219018522,2.51828866238006,2.51838853674372,2.5981881533101,2.60549894367935,2.61085751615205,2.16,2.71705263157895
36,2.41581076497097,2.61361857699351,2.61763842460737,2.16443842808118,2.71741093400946,1.1600316118641,1.16010935012705,3.16118641023877e-05,0.000109350127050156,1.22222222222222,1.22775429844015,2.53062527076236,2.53071634647238,2.60348583877996,2.60996704572155,2.61085751615205,2.16,2.71705263157895
37,2.43192214435654,2.61824758754194,2.61763842460737,2.16443842808118,2.71741093400946,1.16002580371835,1.16009604173397,2.58037183522575e-05,9.60417339745945e-05,1.21621621621622,1.22107922467492,2.54308456693934,2.54316726095773,2.60923978165357,2.61496519555324,2.61085751615205,2.16,2.71705263157895
38,2.44869103466965,2.62353877104953,2.61763842460737,2.16443842808118,2.71741093400946,1.16002084463694,1.16008397647588,2.08446369434068e-05,8.39764758839845e-05,1.21052631578947,1.21478209583207,2.55566822707044,2.55574292266206,2.61542470036477,2.62046000447458,2.61085751615205,2.16,2.71705263157895
39,2.46641600071859,2.62926760737377,2.61763842460737,2.16443842808118,2.71741093400946,1.16001662858109,1.16007301805178,1.66285810929701e-05,7.30180517767298e-05,1.2051282051282,1.20883184364435,2.56837798124816,2.5684450314148,2.62201811455543,2.62642194343781,2.61085751615205,2.16,2.71705263157895
40,2.48476137113508,2.6354152572914,2.61763842460737,2.16443842808118,2.71741093400946,1.1600130640867,1.16006304775659,1.30640866953247e-05,6.30477565870535e-05,1.2,1.20320070124037,2.5812156115836,2.58127534206912,2.629,2.63282483798224,2.61085751615205,2.16,2.71705263157895
41,2.5036114103342,2.64150358306797,2.61763842460737,2.16443842808118,2.71741093400946,1.16001007201449,1.1600539618635,1.00720144897704e-05,5.39618634960437e-05,1.19512195121951,1.19786377738616,2.59418295081137,2.59423566274058,2.63635249417821,2.63964544118237,2.61085751615205,2.16,2.71705263157895
42,2.52387869882336,2.64883117982283,2.61763842460737,2.16443842808118,2.71741093400946,1.16000758368751,1.160045669446,7.58368751485605e-06,4.56694460004847e-05,1.19047619047619,1.19279869477759,2.60728188131978,2.6073278535232,2.64405964405964,2.64686307096891,2.61085751615205,2.16,2.71705263157895
43,2.54472956044997,2.65606383393353,2.61763842460737,2.16443842808118,2.71741093400946,1.16000553934233,1.16003809055769,5.53934233060716e-06,3.80905576875534e-05,1.18604651162791,1.1879852814436,2.62051433453207,2.62055382560044,2.65210718923386,2.65445930083767,2.61085751615205,2.16,2.71705263157895
44,2.56625528468657,2.66372889354714,2.61763842460737,2.16443842808118,2.71741093400946,1.16000388683571,1.16003115470444,3.88683571106441e-06,3.11547044391514e-05,1.18181818181818,1.18340530640018,2.63388229058028,2.63391554068552,2.66048237476809,2.6624176950492,2.61085751615205,2.16,2.71705263157895
45,2.58875953076073,2.67176341258646,2.61763842460737,2.16443842808118,2.71741093400946,1.16000258056033,1.16002479955686,2.58056033497489e-06,2.47995568565251e-05,1.17777777777778,1.17904225234187,2.64738777822523,2.64741501073892,2.66917378917379,2.67072358107543,2.61085751615205,2.16,2.71705263157895
46,2.61255078632581,2.6804755590139,2.61763842460737,2.16443842808118,2.71741093400946,1.16000158053223,1.16001896986091,1.58053222776289e-06,1.89698609103228e-05,1.17391304347826,1.17488111946779,2.66103287498558,2.66105429792143,2.67817122366652,2.67936385336495,2.61085751615205,2.16,2.71705263157895
47,2.63740010507078,2.68935007238102,2.61763842460737,2.16443842808118,2.71741093400946,1.16000085161996,1.16001361651288,8.51619956554472e-07,1.3616512878345e-05,1.17021276595745,1.17090825558867,2.67481970744647,2.67483551474911,2.68746554955352,2.68832680355281,2.61085751615205,2.16,2.71705263157895
48,2.66281086121254,2.69832928506056,2.61763842460737,2.16443842808118,2.71741093400946,1.1600003628913,1.16000869577102,3.62891297012169e-07,8.69577101636487e-06,1.16666666666667,1.16711120850561,2.68875045172406,2.6887608244233,2.69704861111111,2.69760197308771,2.61085751615205,2.16,2.71705263157895
49,2.68957865778795,2.70770134936726,2.61763842460737,2.16443842808118,2.71741093400946,1.16000008705764,1.16000416858147,8.70576373213083e-08,4.16858146823351e-06,1.16326530612245,1.1634785973338,2.70282733406689,2.70283244131398,2.70691313174484,2.70718002493601,2.61085751615205,2.16,2.71705263157895
50,2.71741093400926,2.71741093400926,2.61763842460737,2.16443842808118,2.71741093400946,1.16,1.16,0,0,1.16,1.16,2.71705263157895,2.71705263157895,2.71705263157895,2.71705263157895,2.61085751615205,2.16,2.71705263157895
