"k","rsm_bagged","rsm_subset_avg","equal_weight","oracle_optimal","full_estimated"
1,2.18779679723753,10.3347169664552,2.1747598458296,2.16894523859122,2.72647106365613
2,2.17398746874786,6.1127735287329,2.1747598458296,2.16894523859122,2.72647106365613
3,2.17342048332615,4.74957751737619,2.1747598458296,2.16894523859122,2.72647106365613
4,2.17412130203743,4.07992562217828,2.1747598458296,2.16894523859122,2.72647106365613
5,2.17471454150945,3.68232372311301,2.1747598458296,2.16894523859122,2.72647106365613
6,2.17679904037178,3.42192151858557,2.1747598458296,2.16894523859122,2.72647106365613
7,2.1781387840777,3.23871093454091,2.1747598458296,2.16894523859122,2.72647106365613
8,2.18050371804752,3.10330596846663,2.1747598458296,2.16894523859122,2.72647106365613
9,2.18295879483824,3.00049884775968,2.1747598458296,2.16894523859122,2.72647106365613
10,2.18572026870917,2.92064349489544,2.1747598458296,2.16894523859122,2.72647106365613
11,2.19003538569633,2.85715664903588,2.1747598458296,2.16894523859122,2.72647106365613
12,2.19352345023616,2.80553373173852,2.1747598458296,2.16894523859122,2.72647106365613
13,2.19760650849976,2.76323557521677,2.1747598458296,2.16894523859122,2.72647106365613
14,2.20256093705091,2.72887863065162,2.1747598458296,2.16894523859122,2.72647106365613
15,2.20732222929562,2.70024923777903,2.1747598458296,2.16894523859122,2.72647106365613
16,2.21303088529103,2.67649046371811,2.1747598458296,2.16894523859122,2.72647106365613
17,2.2188706517087,2.65650954239758,2.1747598458296,2.16894523859122,2.72647106365613
18,2.22552745378586,2.64064817539105,2.1747598458296,2.16894523859122,2.72647106365613
19,2.23269338533514,2.62765512737156,2.1747598458296,2.16894523859122,2.72647106365613
20,2.23952878588428,2.61629145003342,2.1747598458296,2.16894523859122,2.72647106365613
21,2.24691337321557,2.60685504544538,2.1747598458296,2.16894523859122,2.72647106365613
22,2.25541377491334,2.60012416778772,2.1747598458296,2.16894523859122,2.72647106365613
23,2.26333608415906,2.59400277422575,2.1747598458296,2.16894523859122,2.72647106365613
24,2.27291098366655,2.59034024723267,2.1747598458296,2.16894523859122,2.72647106365613
25,2.28215322167445,2.58707508995849,2.1747598458296,2.16894523859122,2.72647106365613
26,2.29207683824122,2.58535350729356,2.1747598458296,2.16894523859122,2.72647106365613
27,2.30282380943239,2.58506754305661,2.1747598458296,2.16894523859122,2.72647106365613
28,2.31383161289779,2.58530285022187,2.1747598458296,2.16894523859122,2.72647106365613
29,2.32551272734664,2.58624177434807,2.1747598458296,2.16894523859122,2.72647106365613
30,2.33769044682777,2.58815824273006,2.1747598458296,2.16894523859122,2.72647106365613
31,2.35074022425792,2.59101940600515,2.1747598458296,2.16894523859122,2.72647106365613
32,2.36347243236653,2.59353186880461,2.1747598458296,2.16894523859122,2.72647106365613
33,2.3780035303357,2.59812069445189,2.1747598458296,2.16894523859122,2.72647106365613
34,2.39208311788047,2.6019651175023,2.1747598458296,2.16894523859122,2.72647106365613
35,2.40703529329605,2.6067677308762,2.1747598458296,2.16894523859122,2.72647106365613
36,2.42271884690814,2.61211066495469,2.1747598458296,2.16894523859122,2.72647106365613
37,2.43963708689169,2.61828913798287,2.1747598458296,2.16894523859122,2.72647106365613
38,2.45625306034853,2.62405649490789,2.1747598458296,2.16894523859122,2.72647106365613
39,2.47417303537396,2.63077859115523,2.1747598458296,2.16894523859122,2.72647106365613
40,2.49330269467119,2.63826660034216,2.1747598458296,2.16894523859122,2.72647106365613
41,2.51215130267703,2.6452612595903,2.1747598458296,2.16894523859122,2.72647106365613
42,2.53264331011343,2.65343509656275,2.1747598458296,2.16894523859122,2.72647106365613
43,2.55335620302803,2.66119597245609,2.1747598458296,2.16894523859122,2.72647106365613
44,2.57476314850883,2.66933993695819,2.1747598458296,2.16894523859122,2.72647106365613
45,2.59780191601193,2.67833413147216,2.1747598458296,2.16894523859122,2.72647106365613
46,2.62149612258996,2.68736163209831,2.1747598458296,2.16894523859122,2.72647106365613
47,2.64604217019853,2.6966380752022,2.1747598458296,2.16894523859122,2.72647106365613
48,2.67169972000203,2.70619836641444,2.1747598458296,2.16894523859122,2.72647106365613
49,2.6986175041926,2.71628230564786,2.1747598458296,2.16894523859122,2.72647106365613
50,2.72647106365614,2.72647106365614,2.1747598458296,2.16894523859122,2.72647106365613
