"k","i","tau","sigma2","delta","w_opt","w_bag_mc","w_bag_smallhet_approx","diff_mc","diff_smallhet_approx","diff_approx_error"
1,1,0.0360582221370451,27.7329258275502,-0.711534222903639,0.00576931554192722,0.0188,0.02,0.0130306844580728,0.0142306844580728,-0.0012
1,2,0.0128736634316101,77.6779667506757,-0.897010692547119,0.00205978614905762,0.02,0.02,0.0179402138509424,0.0179402138509424,0
1,3,0.0103307781960861,96.7981289520723,-0.917353774431311,0.00165292451137378,0.0156,0.02,0.0139470754886262,0.0183470754886262,-0.0044
1,4,0.0412633368483211,24.2345887749184,-0.669893305213431,0.00660213389573138,0.0184,0.02,0.0117978661042686,0.0133978661042686,-0.0016
1,5,0.0441113517937389,22.6699014955588,-0.647109185650089,0.00705781628699822,0.02,0.02,0.0129421837130018,0.0129421837130018,3.46944695195361e-18
1,6,0.133702822436264,7.47927367409689,0.0696225794901115,0.0213924515898022,0.016,0.02,-0.00539245158980222,-0.00139245158980223,-0.00399999999999999
1,7,0.236547006535761,4.22748955755152,0.892376052286085,0.0378475210457217,0.0252,0.02,-0.0126475210457217,-0.0178475210457217,0.00520000000000001
1,8,0.0269922768069171,37.0476342975165,-0.784061785544663,0.00431876428910673,0.0192,0.02,0.0148812357108933,0.0156812357108933,-0.000799999999999999
1,9,0.388875441522374,2.57151749178397,2.11100353217899,0.0622200706435798,0.0232,0.02,-0.0390200706435798,-0.0422200706435799,0.00320000000000002
1,10,0.045395165280858,22.0287775980777,-0.636838677753136,0.00726322644493727,0.0204,0.02,0.0131367735550627,0.0127367735550627,0.000400000000000001
1,11,0.234694241613229,4.26086295567481,0.877553932905831,0.0375510786581166,0.0188,0.02,-0.0187510786581166,-0.0175510786581166,-0.00119999999999999
1,12,0.1432700406755,6.97982631459534,0.146160325404001,0.02292320650808,0.0208,0.02,-0.00212320650808001,-0.00292320650808002,0.000800000000000003
1,13,0.190196361809235,5.2577241251491,0.521570894473878,0.0304314178894776,0.0216,0.02,-0.00883141788947756,-0.0104314178894776,0.00160000000000001
1,14,0.0415926668174462,24.0426997477485,-0.66725866546043,0.00665482669079139,0.0168,0.02,0.0101451733092086,0.0133451733092086,-0.0032
1,15,0.698024149690548,1.43261519023851,4.58419319752438,0.111683863950488,0.0216,0.02,-0.0900838639504876,-0.0916838639504877,0.00160000000000002
1,16,0.0550863396162792,18.1533208952675,-0.559309283069767,0.00881381433860466,0.0184,0.02,0.00958618566139534,0.0111861856613953,-0.0016
1,17,0.0726239581731374,13.7695606953283,-0.4190083346149,0.011619833307702,0.0192,0.02,0.00758016669229801,0.00838016669229801,-0.000799999999999999
1,18,0.036704701316109,27.2444663529007,-0.706362389471128,0.00587275221057744,0.0216,0.02,0.0157272477894226,0.0141272477894226,0.0016
1,19,0.114330365049259,8.74658276101153,-0.0853570796059316,0.0182928584078814,0.0192,0.02,0.000907141592118636,0.00170714159211863,-0.000799999999999997
1,20,0.0311479260061113,32.1048663016536,-0.75081659195111,0.0049836681609778,0.022,0.02,0.0170163318390222,0.0150163318390222,0.002
1,21,0.0235856332309685,42.3986920430432,-0.811314934152252,0.00377370131695496,0.016,0.02,0.012226298683045,0.016226298683045,-0.004
1,22,0.167185515849697,5.98137939711845,0.33748412679758,0.0267496825359516,0.0212,0.02,-0.00554968253595159,-0.0067496825359516,0.00120000000000001
1,23,0.0127891711920628,78.1911497611836,-0.897686630463497,0.00204626739073005,0.018,0.02,0.0159537326092699,0.0179537326092699,-0.002
1,24,0.0136486513706151,73.2673121208847,-0.890810789035079,0.00218378421929842,0.0168,0.02,0.0146162157807016,0.0178162157807016,-0.0032
1,25,0.306466797654789,3.26299621248505,1.45173438123831,0.0490346876247662,0.0228,0.02,-0.0262346876247662,-0.0290346876247662,0.00280000000000002
1,26,0.15645159535298,6.39175329432621,0.251612762823838,0.0250322552564767,0.02,0.02,-0.00503225525647675,-0.00503225525647676,7.80625564189563e-18
1,27,0.0772600965386743,12.9432921365744,-0.381919227690605,0.0123616154461879,0.0176,0.02,0.00523838455381211,0.0076383845538121,-0.0024
1,28,1.41962479209322,0.704411479406128,10.3569983367457,0.227139966734915,0.0172,0.0199999999999999,-0.209939966734915,-0.207139966734915,-0.00279999999999994
1,29,0.0225582358937027,44.329707549479,-0.819534112850379,0.00360931774299243,0.0268,0.02,0.0231906822570076,0.0163906822570076,0.0068
1,30,0.0105560714619965,94.7322120355246,-0.915551428304028,0.00168897143391944,0.0216,0.02,0.0199110285660806,0.0183110285660806,0.0016
1,31,0.044810029190486,22.3164326840546,-0.641519766476112,0.00716960467047775,0.0224,0.02,0.0152303953295222,0.0128303953295222,0.0024
1,32,0.030879325403323,32.3841271445777,-0.752965396773416,0.00494069206453167,0.0232,0.02,0.0182593079354683,0.0150593079354683,0.0032
1,33,0.0962211426356113,10.392726303272,-0.23023085891511,0.0153953828216978,0.0228,0.02,0.0074046171783022,0.0046046171783022,0.0028
1,34,0.0703503316596475,14.2145740667999,-0.43719734672282,0.0112560530655436,0.018,0.02,0.0067439469344564,0.0087439469344564,-0.002
1,35,0.0310321938325446,32.2245989244648,-0.751742449339643,0.00496515101320713,0.0212,0.02,0.0162348489867929,0.0150348489867929,0.0012
1,36,0.0138244486683172,72.3356152561656,-0.889404410653463,0.00221191178693074,0.0176,0.02,0.0153880882130693,0.0177880882130693,-0.0024
1,37,0.203776052956239,4.90734797093529,0.630208423649908,0.0326041684729982,0.0156,0.02,-0.0170041684729982,-0.0126041684729982,-0.00439999999999999
1,38,0.0441427716416209,22.6537655614069,-0.646857826867033,0.00706284346265934,0.0204,0.02,0.0133371565373407,0.0129371565373407,0.000400000000000003
1,39,0.102833288625842,9.72447748548132,-0.177333690993266,0.0164533261801347,0.0156,0.02,-0.000853326180134673,0.00354667381986533,-0.0044
1,40,0.0315213603735866,31.7245191244333,-0.747829117011308,0.00504341765977385,0.02,0.02,0.0149565823402262,0.0149565823402262,0
1,41,0.0678027508852947,14.7486641315151,-0.457577992917642,0.0108484401416472,0.0212,0.02,0.0103515598583528,0.00915155985835284,0.0012
1,42,0.0313366276882921,31.9115384701595,-0.749306978493663,0.00501386043012674,0.0192,0.02,0.0141861395698733,0.0149861395698733,-8e-04
1,43,0.052722042744646,18.9673986048568,-0.578223658042832,0.00843552683914335,0.0224,0.02,0.0139644731608566,0.0115644731608566,0.0024
1,44,0.019829120944391,50.4308790492735,-0.841367032444872,0.00317265935110256,0.02,0.02,0.0168273406488974,0.0168273406488974,3.46944695195361e-18
1,45,0.123844274182073,8.07465671388107,-0.00924580654341911,0.0198150838691316,0.02,0.02,0.000184916130868389,0.000184916130868382,7.07441917546792e-18
1,46,0.0213123864483666,46.9210711068277,-0.829500908413067,0.00340998183173865,0.018,0.02,0.0145900181682613,0.0165900181682613,-0.002
1,47,0.157428926659767,6.35207278114258,0.259431413278139,0.0251886282655628,0.0244,0.02,-0.000788628265562762,-0.00518862826556277,0.00440000000000001
1,48,0.00923508217231436,108.282739811225,-0.926119342621485,0.0014776131475703,0.0196,0.02,0.0181223868524297,0.0185223868524297,-0.000399999999999998
1,49,0.00631206870934977,158.426665812232,-0.949503450325202,0.00100993099349596,0.02,0.02,0.018990069006504,0.018990069006504,0
1,50,0.286838398183756,3.48628358801311,1.29470718547005,0.045894143709401,0.0236,0.02,-0.022294143709401,-0.025894143709401,0.00360000000000002
3,1,0.0360582221370451,27.7329258275502,-0.711534222903639,0.00576931554192722,0.0130345662417104,0.0103192622734199,0.00726525069978321,0.00454994673149266,0.00271530396829055
3,2,0.0128736634316101,77.6779667506757,-0.897010692547119,0.00205978614905762,0.00682151223389007,0.00779577289051539,0.00476172608483245,0.00573598674145777,-0.000974260656625316
3,3,0.0103307781960861,96.7981289520723,-0.917353774431311,0.00165292451137378,0.00418647793870272,0.00751899626624066,0.00253355342732895,0.00586607175486689,-0.00333251832753794
3,4,0.0412633368483211,24.2345887749184,-0.669893305213431,0.00660213389573138,0.013982722415022,0.0108858053712458,0.00738058851929066,0.00428367147551446,0.0030969170437762
3,5,0.0441113517937389,22.6699014955588,-0.647109185650089,0.00705781628699822,0.0152480902911887,0.0111957933925158,0.00819027400419053,0.00413797710551758,0.00405229689867296
3,6,0.133702822436264,7.47927367409689,0.0696225794901115,0.0213924515898022,0.0277878280743472,0.0209472459794573,0.00639537648454495,-0.000445205610344931,0.00684058209488988
3,7,0.236547006535761,4.22748955755152,0.892376052286085,0.0378475210457217,0.0338845798164478,0.0321411707794025,-0.00396294122927392,-0.00570635026631918,0.00174340903704526
3,8,0.0269922768069171,37.0476342975165,-0.784061785544663,0.00431876428910673,0.0104888355907803,0.00933249271367805,0.00617007130167356,0.00501372842457132,0.00115634287710225
3,9,0.388875441522374,2.57151749178397,2.11100353217899,0.0622200706435798,0.0468017883409892,0.0487211364922312,-0.0154182823025906,-0.0134989341513487,-0.00191934815124194
3,10,0.045395165280858,22.0287775980777,-0.636838677753136,0.00726322644493727,0.0165169625079535,0.0113355281938349,0.00925373606301622,0.00407230174889761,0.00518143431411861
3,11,0.234694241613229,4.26086295567481,0.877553932905831,0.0375510786581166,0.0312179476069073,0.0319395092912358,-0.00633313105120929,-0.00561156936688083,-0.000721561684328467
3,12,0.1432700406755,6.97982631459534,0.146160325404001,0.02292320650808,0.0292091403669891,0.0219885758558367,0.00628593385890912,-0.000934630652243271,0.00722056451115239
3,13,0.190196361809235,5.2577241251491,0.521570894473878,0.0304314178894776,0.0318897761155385,0.0270962026459031,0.00145835822606098,-0.00333521524357446,0.00479357346963544
3,14,0.0415926668174462,24.0426997477485,-0.66725866546043,0.00665482669079139,0.0144199466215167,0.0109216508100622,0.00776511993072529,0.00426682411927078,0.00349829581145451
3,15,0.698024149690548,1.43261519023851,4.58419319752438,0.111683863950488,0.0456531595729224,0.0823699754765222,-0.0660307043775652,-0.0293138884739654,-0.0367168159035998
3,16,0.0550863396162792,18.1533208952675,-0.559309283069767,0.00881381433860466,0.0198563928543983,0.0123903498902073,0.0110425785157936,0.00357653555160259,0.00746604296419102
3,17,0.0726239581731374,13.7695606953283,-0.4190083346149,0.011619833307702,0.0214748031724042,0.0142992063317701,0.00985496986470222,0.00267937302406807,0.00717559684063415
3,18,0.036704701316109,27.2444663529007,-0.706362389471128,0.00587275221057744,0.0133480472753061,0.0103896273541343,0.00747529506472867,0.00451687514355687,0.00295841992117179
3,19,0.114330365049259,8.74658276101153,-0.0853570796059316,0.0182928584078814,0.0291619536092412,0.0188386791890349,0.0108690952013599,0.000545820781153577,0.0103232744202063
3,20,0.0311479260061113,32.1048663016536,-0.75081659195111,0.0049836681609778,0.0125924318919964,0.00978480827277401,0.00760876373101862,0.00480114011179621,0.00280762361922241
