"k","i","tau","sigma2","delta","w_opt","w_bag_mc","w_bag_smallhet_approx","diff_mc","diff_smallhet_approx","diff_approx_error"
5,33,0.140086164850945,7.13846368100678,-0.579741505447165,0.0084051698910567,0.0111137311166436,0.0105348325641279,0.00270856122558693,0.00212966267307122,0.000578898552515716
5,34,0.13588332477271,7.35925472586636,-0.59235002568187,0.00815299948636261,0.0109615830200748,0.0103289791725409,0.00280858353371219,0.0021759796861783,0.000632603847533892
5,35,0.526103214984605,1.90076770397471,0.578309644953814,0.0315661928990763,0.0307926563906014,0.0294417901216949,-0.000773536508474872,-0.00212440277738136,0.00135086626890649
5,36,0.0767012739911237,13.0375930928569,-0.769896178026629,0.00460207643946742,0.00749781060605677,0.0074302664811979,0.00289573416658935,0.00282819004173047,6.75441248588781e-05
5,37,0.0985426890862776,10.1478862538901,-0.704371932741167,0.00591256134517666,0.0092521054177882,0.00850005007769523,0.00333954407261154,0.00258748873251857,0.000752055340092967
5,38,0.431152685312775,2.31936396099345,0.293458055938326,0.0258691611187665,0.0295176916057075,0.024791151933687,0.00364853048694096,-0.00107800918507957,0.00472653967202053
5,39,0.195364529458472,5.11863644220312,-0.413906411624584,0.0117218717675083,0.0173419571544376,0.0132423443000068,0.00562008538692928,0.00152047253249847,0.0040996128544308
5,40,0.0425254332852986,23.515339474406,-0.872423700144104,0.00255152599711792,0.00406355588065617,0.00575634775274932,0.00151202988353825,0.0032048217556314,-0.00169279187209315
5,41,0.436615156909942,2.29034650807201,0.309845470729825,0.0261969094145965,0.031227716191091,0.0250587015629359,0.00503080677649448,-0.00113820785166058,0.00616901462815506
5,42,0.513252909514694,1.94835719673864,0.539758728544081,0.0307951745708816,0.0307396391633356,0.0288123874048013,-5.55354075460583e-05,-0.0019827871660803,0.00192725175853424
5,43,0.134367991457633,7.44224862745906,-0.596896025627101,0.00806207948745798,0.0115855127914497,0.0102547587652718,0.00352343330399168,0.00219267927781384,0.00133075402617784
5,44,0.0882594389265317,11.330232915172,-0.735221683220405,0.0052955663355919,0.00873261638951051,0.00799638068211584,0.00343705005391861,0.00270081434652394,0.000736235707394678
5,45,0.124880864915958,8.00763191921337,-0.625357405252126,0.00749285189495749,0.0112811848612667,0.00979008317955713,0.00378833296630916,0.00229723128459965,0.00149110168170952
5,46,0.79652653962665,1.25545094890212,1.38957961887995,0.047791592377599,0.0447826905069025,0.0426870141857951,-0.00300890187069652,-0.0051045781918039,0.00209567632110738
5,47,0.440275359315394,2.27130585176275,0.320826077946181,0.0264165215589236,0.0272937050477435,0.0252379767827948,0.00087718348881986,-0.00117854477612883,0.00205572826494869
5,48,0.0374971899583593,26.6686650682492,-0.887508430124922,0.00224983139750156,0.00372479207850513,0.00551006644694005,0.00147496068100357,0.00326023504943849,-0.00178527436843492
5,49,0.194188908926083,5.1496246903609,-0.417433273221751,0.011651334535565,0.0170026406049156,0.0131847628861755,0.0053513060693506,0.00153342835061052,0.00381787771874008
5,50,0.400246878703735,2.49845795984384,0.200740636111205,0.0240148127222241,0.025940864984578,0.0232773981405911,0.00192605226235391,-0.000737414581632996,0.00266346684398691
9,1,0.109161917731504,9.16070384966683,-0.672514246805489,0.00654971506389022,0.00835281226349141,0.00780019506928818,0.00180309719960119,0.00125048000539796,0.000552617194203226
9,2,0.0589098529756786,16.9750890468672,-0.823270441072964,0.00353459117854071,0.00466263926076003,0.00506538882407321,0.00112804808221932,0.0015307976455325,-0.000402749563313178
9,3,0.0541802523005605,18.456909252703,-0.837459243098319,0.00325081513803363,0.00437484314867267,0.00480799559005318,0.00112402801063904,0.00155718045201955,-0.000433152441380506
9,4,0.495351585896203,2.01876814059407,0.486054757688609,0.0297210951537722,0.0342184260332657,0.028817319867367,0.00449733087949351,-0.000903775286405123,0.00540110616589863
9,5,0.204677957860141,4.88572394631431,-0.385966126419578,0.0122806774716084,0.0149208164240091,0.0129983469130235,0.00264013895240071,0.000717669441415088,0.00192246951098562
9,6,0.348418300559033,2.87011330459827,0.0452549016770998,0.020905098033542,0.0242487130835794,0.020820950597317,0.00334361505003738,-8.41474362249928e-05,0.00342776248626237
9,7,0.0534139018554059,18.7217178536601,-0.839758294433782,0.00320483411132435,0.00374980783616527,0.0047662894433781,0.000544973724840917,0.00156145533205374,-0.00101648160721283
9,8,0.0708973039771502,14.1049087046003,-0.787308088068549,0.00425383823862901,0.00561399813514803,0.00571776710986759,0.00136015989651902,0.00146392887123857,-0.000103768974719555
9,9,0.180361809528147,5.54441099596498,-0.458914571415558,0.0108217085716888,0.0132947639726278,0.0116750191126429,0.00247305540093898,0.0008533105409541,0.00161974485998488
9,10,0.208325823130734,4.80017304130585,-0.375022530607799,0.012499549387844,0.014971277091051,0.0131968701930558,0.00247172770320701,0.00069732080521178,0.00177440689799523
9,11,0.239788271418713,4.17034575579313,-0.280635185743862,0.0143872962851227,0.0178783357029698,0.0149091122767553,0.00349103941784704,0.000521815991632578,0.00296922342621446
9,12,0.0795730230314019,12.5670731348911,-0.761280930905794,0.00477438138188411,0.00605026999370928,0.00618991508560917,0.00127588861182516,0.00141553370372506,-0.000139645091899897
9,13,0.163362785323468,6.12134518899112,-0.509911644029596,0.00980176711940807,0.0120844367548329,0.010749902149123,0.00228266963542478,0.000948135029714896,0.00133453460570989
9,14,0.337062031873261,2.96681294669229,0.0111860956197833,0.0202237219123957,0.0230266423136181,0.0202029223695199,0.0028029204012224,-2.07995428757876e-05,0.00282371994409819
9,15,0.507744948425387,1.96949276029469,0.523234845276161,0.0304646969055232,0.0314330398849073,0.0294917885764383,0.00096834297938405,-0.000972908329084926,0.00194125130846898
9,16,0.052759681202007,18.9538673702592,-0.841720956393979,0.00316558087212042,0.00397202383472489,0.00473068559829516,0.000806442962604472,0.00156510472617475,-0.000758661763570273
9,17,0.0707255866945078,14.13915453709,-0.787823239916476,0.00424353520167047,0.00538593210529753,0.00570842195162854,0.00114239690362706,0.00146488674995807,-0.000322489846331012
9,18,2.35889735001491,0.423926882614744,6.07669205004473,0.141533841000895,0.0905797423652353,0.130234776418045,-0.0509540986356592,-0.0112990645828496,-0.0396550340528096
9,19,1.21251155404424,0.824734409057442,2.63753466213273,0.0727506932426546,0.0600142094066039,0.0678464337801856,-0.0127364838360507,-0.00490425946246902,-0.00783222437358169
9,20,0.21141386455796,4.73005875036092,-0.365758406326119,0.0126848318734776,0.0156271550360796,0.0133649268693675,0.002942323162602,0.000680094995889835,0.00226222816671217
