"k","Q_subset_mc","Q_bag_inf_mc","Q_bag_G_mc","R_bag_inf_mc","R_weight_exact_mc","R_weight_identity_gap","R_bag_inf_smallhet","R_bag_excess_smallhet","Q_bag_inf_smallhet_level","R_smallhet_abs_error","R_smallhet_rel_error","R_ratio_mc_to_smallhet","w_l2_mc","w_l2_smallhet","w_max_abs_mc","w_max_abs_smallhet","w_rmse_approx_error","w_max_approx_error","w_corr_with_approx"
40,1.07589043276514,1.06002079339684,1.06004063044605,2.07933968392471e-05,2.07933968393273e-05,-8.02445132910834e-17,2.51590099586249e-06,2.51590099586249e-06,1.060002515901,1.82774958433846e-05,0.879004810261987,8.26479137034515,0.00505373297093737,0.000915769438935094,0.00459250728875958,0.000508214198407957,0.000633908710228617,0.00408429309035162,0.67920962892933
41,1.07384608374529,1.0600098595604,1.06002715484063,9.8595603958973e-06,9.85956039601846e-06,-1.21156204643466e-16,1.93968333767864e-06,1.93968333767864e-06,1.06000193968334,7.91987705821867e-06,0.803268780777917,5.08307732730074,0.00265122884727716,0.00080409023906496,0.00138733364173818,0.000446236857138694,0.000308163311432738,0.00111342059259734,0.686581008036691
42,1.07200670262795,1.06001111372586,1.06002610821199,1.11137258622662e-05,1.11137258624039e-05,-1.37675041180819e-16,1.46047767560271e-06,1.46047767560271e-06,1.06000146047768,9.65324818666351e-06,0.86858793408236,7.60965131334841,0.0034207073131078,0.0006977290963315,0.00251964211587935,0.000387210817834634,0.000420289795002853,0.00213243129804472,0.703031556009351
43,1.07031588556192,1.06000596134552,1.06001884875079,5.9613455221097e-06,5.96134552214748e-06,-3.77869868099616e-17,1.06677467861341e-06,1.06677467861341e-06,1.06000106677468,4.89457084349629e-06,0.821051359184448,5.58819555958925,0.00224175000153811,0.000596314983492619,0.00146182675735565,0.000330930175707507,0.000268960776813618,0.00113089658164814,0.659804764909087
44,1.06847493368588,1.0600030680645,1.06001365789652,3.06806449756891e-06,3.0680644977199e-06,-1.50991669661078e-16,7.48532527694625e-07,7.48532527694625e-07,1.06000074853253,2.31953196987429e-06,0.756024513732436,4.09877244348769,0.00156748954065489,0.000499510603055506,0.000881191910666504,0.000277207744586158,0.000182824054015168,0.000716603979019947,0.661131624854684
45,1.06686089444209,1.06000473354345,1.06001330374458,4.73354345409405e-06,4.73354345421449e-06,-1.20439614770089e-16,4.96968097948146e-07,4.96968097948146e-07,1.0600004969681,4.2365753561459e-06,0.895011400493574,9.52484369446979,0.00216268752664766,0.000407008639526708,0.00177967374122785,0.000225872977070203,0.000285265370186328,0.00155380076415765,0.439688827784359
46,1.06530914964734,1.0600022904824,1.06000892405636,2.29048239885898e-06,2.29048239884453e-06,1.44491115307375e-17,3.04381216890736e-07,3.04381216890736e-07,1.06000030438122,1.98610118196825e-06,0.867110431827651,7.52504514653151,0.00142876343108081,0.000318528500499163,0.000657606574353167,0.000176770155967985,0.0001953225863268,0.000680956685111121,0.258491257642943
47,1.06400991088657,1.06000243879063,1.06000744813075,2.43879063410724e-06,2.43879063423457e-06,-1.27334039444265e-16,1.64006221550112e-07,1.64006221550112e-07,1.06000016400622,2.27478441255712e-06,0.932751004019601,14.8701104815226,0.00163952854268444,0.000233813473770662,0.00125958659177729,0.000129756816614797,0.000211541345787192,0.00112982977516249,0.658984767313104
48,1.06259523190823,1.0600007100143,1.06000395316667,7.10014299798445e-07,7.10014299784761e-07,1.36838172628932e-17,6.98861387739578e-08,6.98861387739578e-08,1.06000006988614,6.40128161024487e-07,0.901570801047533,10.1595868974095,0.000703703665074386,0.000152628239822516,0.000391375778013681,8.47023664013261e-05,8.97744411078533e-05,0.000327719928135708,0.537785290958578
49,1.06130760385419,1.06000087721537,1.06000251062366,8.77215365902018e-07,8.77215365918397e-07,-1.63796054966484e-17,1.6765687602582e-08,1.6765687602582e-08,1.06000001676569,8.60449678299436e-07,0.980887603826522,52.3220631742489,0.00100603341829428,7.47566888926607e-05,0.000762625587216889,4.1486873339425e-05,0.000136367096657825,0.000721138713877464,0.584331902510226
50,1.06,1.06,1.06,2.22044604925031e-16,5.41560167040956e-29,2.22044604924977e-16,0,0,1.06,2.22044604925031e-16,NA,NA,6.43810651897333e-15,0,4.56579218877096e-15,0,9.10485755513471e-16,4.56579218877096e-15,NA
