"sigma_type","T_len","z","rmsfe_base","rmsfe_rs","rel_rmsfe","Q_rs_bag","L_rs_bag"
"toeplitz",800,2,1.14066074910074,1.1107317296595,0.973761682020851,1.23023421540369,1.23179748540505
"toeplitz",800,3,1.14066074910074,1.08445698810848,0.95072701411303,1.17015588156968,1.17313352076912
"toeplitz",800,4,1.14066074910074,1.06458606576471,0.933306477499112,1.12530425975515,1.12960499250612
"toeplitz",800,5,1.14066074910074,1.04923220528785,0.919845980599433,1.09168014535994,1.09725021259415
"toeplitz",800,6,1.14066074910074,1.03812169192136,0.910105561833158,1.06616916595569,1.0729777275665
"toeplitz",800,7,1.14066074910074,1.02945978103972,0.902511795773912,1.04671794517259,1.05474942051502
"toeplitz",800,8,1.14066074910074,1.02306840190237,0.896908570500843,1.03154494013214,1.04079099209868
"toeplitz",800,9,1.14066074910074,1.01843713256299,0.892848406825514,1.01939948256366,1.02985536988993
"toeplitz",800,10,1.14066074910074,1.01452058880676,0.889414832242258,1.00970684622712,1.02137283028082
"toeplitz",800,11,1.14066074910074,1.0117768721671,0.887009457426101,1.00180824438301,1.01468557959216
"toeplitz",800,12,1.14066074910074,1.00973632365091,0.885220539452201,0.995211205095306,1.00930110857996
"toeplitz",800,13,1.14066074910074,1.00816512564033,0.883843093956849,0.989689189626882,1.00499440628778
"toeplitz",800,14,1.14066074910074,1.00698588597442,0.88280927240487,0.984973746343863,1.00149669163614
"toeplitz",800,15,1.14066074910074,1.00622854030313,0.882145318927126,0.980856280642033,0.998598734770895
"toeplitz",800,16,1.14066074910074,1.00554902968955,0.881549602265434,0.977239899108927,0.996204082692959
"toeplitz",800,17,1.14066074910074,1.00527014435884,0.881305107720557,0.974028204049528,0.994216303359958
"toeplitz",800,18,1.14066074910074,1.00500818086325,0.881075448292203,0.971151762689804,0.992566013475589
"toeplitz",800,19,1.14066074910074,1.00497107756835,0.881042920395605,0.968521388216112,0.991163256038669
"toeplitz",800,20,1.14066074910074,1.00505087473051,0.881112877358897,0.96609026640989,0.989961026167642
"toeplitz",800,21,1.14066074910074,1.00513305460902,0.881184923213529,0.963863171165233,0.988965006794962
"toeplitz",800,22,1.14066074910074,1.00544014150652,0.881454141644812,0.961777573650735,0.988111759436374
"toeplitz",800,23,1.14066074910074,1.00562316954192,0.88161459955094,0.959834257739016,0.987402654927279
"toeplitz",800,24,1.14066074910074,1.00600698788047,0.881951087274257,0.958000058000198,0.98680409256262
"toeplitz",800,25,1.14066074910074,1.00645927919048,0.882347604214431,0.956276844544725,0.986318437539757
"toeplitz",800,26,1.14066074910074,1.00670318608416,0.882561433693417,0.954644512289122,0.985925365795263
"toeplitz",800,27,1.14066074910074,1.0072772513481,0.883064708014373,0.953093385219684,0.98561523977669
"toeplitz",800,28,1.14066074910074,1.00810755366215,0.883792621475671,0.951623714137945,0.985388645489087
"toeplitz",800,29,1.14066074910074,1.008438321067,0.884082600249042,0.950226694442638,0.985236783671459
"toeplitz",800,30,1.14066074910074,1.00908407179993,0.884648720134761,0.94889994638527,0.985157477857743
"toeplitz",800,31,1.14066074910074,1.00975124839657,0.885233623750644,0.94763814978662,0.985145483310394
"toeplitz",800,32,1.14066074910074,1.0104558921308,0.885851374238491,0.94644447377557,0.985204368880134
"toeplitz",800,33,1.14066074910074,1.01115949056111,0.886468208324233,0.94530038260565,0.985315092953005
"toeplitz",800,34,1.14066074910074,1.01194996792479,0.887161207854818,0.944234407912864,0.985507645038511
"toeplitz",800,35,1.14066074910074,1.01264055341006,0.887766633688753,0.9432209693597,0.985755610617325
"toeplitz",800,36,1.14066074910074,1.01346698989634,0.888491158037414,0.942265812513848,0.986065226036792
"toeplitz",800,37,1.14066074910074,1.01434125387194,0.889257612021466,0.941367063444349,0.986434773556457
"toeplitz",800,38,1.14066074910074,1.01514669834387,0.889963732989127,0.94053094217924,0.986871019110592
"toeplitz",800,39,1.14066074910074,1.01615635779946,0.890848886139514,0.939753395528635,0.987369970836834
"toeplitz",800,40,1.14066074910074,1.01688531762192,0.891487954173576,0.939037661683709,0.987935286543203
"toeplitz",800,41,1.14066074910074,1.01795437687281,0.892425182224715,0.938381568075528,0.988564944195825
"toeplitz",800,42,1.14066074910074,1.01893135817934,0.893281686936829,0.937787505379484,0.989261723645723
"toeplitz",800,43,1.14066074910074,1.02003171216078,0.894246350604189,0.93725478691398,0.990025168859911
"toeplitz",800,44,1.14066074910074,1.02103384575988,0.895124905950193,0.9367887233491,0.990861167136262
"toeplitz",800,45,1.14066074910074,1.02222389500554,0.896168204096993,0.93638539005171,0.991765853236488
"toeplitz",800,46,1.14066074910074,1.02330909201646,0.897119579877898,0.936053297701363,0.992748530328636
"toeplitz",800,47,1.14066074910074,1.0244745011536,0.898141276414802,0.935787777702852,0.993804557084135
"toeplitz",800,48,1.14066074910074,1.02573920363724,0.899250021924488,0.935595033816743,0.994940826684899
"toeplitz",800,49,1.14066074910074,1.0270216716582,0.900374342211628,0.935475964822164,0.996158622103625
"toeplitz",800,50,1.14066074910074,1.0283768856791,0.901562437814956,0.935433794854419,0.997461711903952
