"sigma_type","T_len","z","rmsfe_base","rmsfe_rs","rel_rmsfe","Q_rs_bag","L_rs_bag"
"factor",800,2,1.09738680592492,1.08958079755159,0.992886730247537,1.18870106634783,1.19021155985956
"factor",800,3,1.09738680592492,1.08302344741115,0.986911307447638,1.17161440081463,1.17459575171823
"factor",800,4,1.09738680592492,1.0783797571746,0.982679718174391,1.15833801378493,1.16276499722631
"factor",800,5,1.09738680592492,1.07498256474426,0.97958400715254,1.14720888741858,1.15306227539497
"factor",800,6,1.09738680592492,1.07204254491457,0.976904897276406,1.1371379314288,1.14439969766215
"factor",800,7,1.09738680592492,1.06953761044367,0.974622261420591,1.12762340619271,1.13627566152232
"factor",800,8,1.09738680592492,1.06696800236376,0.972280691368866,1.11856409781035,1.12859011740423
"factor",800,9,1.09738680592492,1.06511879491254,0.970595590508133,1.10992740359252,1.12131181491719
"factor",800,10,1.09738680592492,1.06280974534893,0.968491455893851,1.10168033389635,1.11440895132619
"factor",800,11,1.09738680592492,1.06092060858309,0.966769969216914,1.09386722235315,1.1079278750119
"factor",800,12,1.09738680592492,1.0591280149266,0.965136458000257,1.08639615329101,1.10177700288173
"factor",800,13,1.09738680592492,1.05741020611221,0.963571094898464,1.07932174166127,1.09601307022659
"factor",800,14,1.09738680592492,1.05604653211439,0.962328439172644,1.07261520797976,1.09060830721606
"factor",800,15,1.09738680592492,1.05459714297798,0.961007675036806,1.06624206824188,1.08552900816516
"factor",800,16,1.09738680592492,1.05334184791915,0.959863780238681,1.06021307267491,1.08078738164573
"factor",800,17,1.09738680592492,1.05241823648605,0.959022134040534,1.05450178978287,1.0763577758131
"factor",800,18,1.09738680592492,1.05136195884333,0.958059595000506,1.0491023506261,1.07223539528932
"factor",800,19,1.09738680592492,1.05043077513208,0.957211048520612,1.04397972321599,1.06838558896598
"factor",800,20,1.09738680592492,1.0498771280863,0.956706534485275,1.03913284031694,1.06480832971479
"factor",800,21,1.09738680592492,1.04921532804859,0.9561034654178,1.03457071978505,1.06151393410005
"factor",800,22,1.09738680592492,1.04851476184982,0.955465070464456,1.03021229949515,1.05842022294123
"factor",800,23,1.09738680592492,1.0482353505911,0.955210455357721,1.02612051072474,1.05559272026796
"factor",800,24,1.09738680592492,1.04783119559255,0.954842166804981,1.02227776873316,1.05301436578038
"factor",800,25,1.09738680592492,1.0475686162232,0.95460288985365,1.01863060278789,1.05063098177333
"factor",800,26,1.09738680592492,1.04744199243817,0.954487503205707,1.01517858613935,1.04844288751818
"factor",800,27,1.09738680592492,1.04729363937789,0.954352315631483,1.01195023378388,1.04648035094329
"factor",800,28,1.09738680592492,1.04753876833911,0.954575690798654,1.00890307825362,1.04470028136396
"factor",800,29,1.09738680592492,1.04752139313906,0.954559857548287,1.00603940983959,1.04310577828246
"factor",800,30,1.09738680592492,1.04779589307294,0.954809997182179,1.00335524879634,1.04169343936296
"factor",800,31,1.09738680592492,1.04813071211717,0.955115102950199,1.00082399525527,1.04043632754912
"factor",800,32,1.09738680592492,1.04852880002203,0.955477862829132,0.998477809145164,1.03936854607588
"factor",800,33,1.09738680592492,1.04907511529164,0.955975695741521,0.996266546967648,1.03843857035322
"factor",800,34,1.09738680592492,1.04950308757246,0.95636568792887,0.994227556285292,1.03768593554337
"factor",800,35,1.09738680592492,1.05004090307203,0.956855775377225,0.992325151141227,1.03707405223182
"factor",800,36,1.09738680592492,1.05073241688485,0.957485921292125,0.990567708969359,1.03661224343059
"factor",800,37,1.09738680592492,1.05152044396787,0.958204015476206,0.988939573128883,1.03628470156386
"factor",800,38,1.09738680592492,1.05235644792651,0.958965828862446,0.987449786244158,1.03610145511025
"factor",800,39,1.09738680592492,1.05339835603812,0.959915273585119,0.986098235833047,1.03606295719357
"factor",800,40,1.09738680592492,1.05411137977216,0.960565020538688,0.98486358911766,1.03614735195608
"factor",800,41,1.09738680592492,1.05526538381426,0.961616613318799,0.983762770743316,1.03637295684104
"factor",800,42,1.09738680592492,1.05633826506533,0.962594282491854,0.98278325393522,1.03672712468763
"factor",800,43,1.09738680592492,1.05750074700391,0.963653600803595,0.981919010055509,1.0372040060447
"factor",800,44,1.09738680592492,1.05866923509628,0.964718392257313,0.981179687711175,1.03781430078251
"factor",800,45,1.09738680592492,1.05998912659986,0.965921150934972,0.980550798275284,1.03854320035292
"factor",800,46,1.09738680592492,1.06148427119004,0.967283609989625,0.980042104456052,1.03940153725064
"factor",800,47,1.09738680592492,1.06276511280157,0.968450784229932,0.979643969348105,1.04037960241637
"factor",800,48,1.09738680592492,1.06429270226799,0.969842808863513,0.979358869116801,1.04148051209056
"factor",800,49,1.09738680592492,1.06582750807099,0.97124140942506,0.979186118975293,1.04270403607107
"factor",800,50,1.09738680592492,1.06754481009599,0.972806310712131,0.979124800034353,1.04404969190081
