"sigma_type","T_len","z","rmsfe_base","rmsfe_rs","rel_rmsfe","Q_rs_bag","L_rs_bag"
"toeplitz",300,2,1.13498441401998,1.10458668726977,0.973217494112935,1.22370756198481,1.22797291356486
"toeplitz",300,3,1.13498441401998,1.07716665156167,0.94905854058953,1.15865809181791,1.16676357823852
"toeplitz",300,4,1.13498441401998,1.05680102799476,0.931115013510797,1.10972510559732,1.12141072423442
"toeplitz",300,5,1.13498441401998,1.04184506726613,0.917937774648406,1.0730599297746,1.08817900993981
"toeplitz",300,6,1.13498441401998,1.0313972009027,0.908732479637854,1.04502111333027,1.06349120136624
"toeplitz",300,7,1.13498441401998,1.02365409059725,0.901910262337068,1.02318137051027,1.04495922258792
"toeplitz",300,8,1.13498441401998,1.01787162029496,0.896815504884142,1.00594232757715,1.0310107272012
"toeplitz",300,9,1.13498441401998,1.01388269843887,0.893300988026619,0.991777230788411,1.02012429275992
"toeplitz",300,10,1.13498441401998,1.01098165811893,0.890744970266283,0.9800623796784,1.01168914346326
"toeplitz",300,11,1.13498441401998,1.00892104001892,0.888929422779858,0.970179329930995,1.00509103567419
"toeplitz",300,12,1.13498441401998,1.0077203764249,0.887871554866262,0.96162036407213,0.999821900884451
"toeplitz",300,13,1.13498441401998,1.00700244766882,0.887239009831097,0.954093730367709,0.995591798147728
"toeplitz",300,14,1.13498441401998,1.00701299124319,0.887248299451498,0.947356260317894,0.99215746435363
"toeplitz",300,15,1.13498441401998,1.00714473533308,0.887364375133474,0.941310071265705,0.989424599454214
"toeplitz",300,16,1.13498441401998,1.00752775604786,0.887701842952463,0.935720788634448,0.987153764065386
"toeplitz",300,17,1.13498441401998,1.0080242852227,0.88813931959858,0.93058308192325,0.985344401235214
"toeplitz",300,18,1.13498441401998,1.00879614089493,0.888819377987656,0.925757609592782,0.983853442895015
"toeplitz",300,19,1.13498441401998,1.00968868662163,0.889605772686722,0.921220575994211,0.982659158974402
"toeplitz",300,20,1.13498441401998,1.01116048108586,0.890902525704686,0.916920044143012,0.981709215960943
"toeplitz",300,21,1.13498441401998,1.01209531969389,0.891726183365962,0.912825896319249,0.980973958801032
"toeplitz",300,22,1.13498441401998,1.01342867782931,0.892900964375237,0.908874139323288,0.980386769897789
"toeplitz",300,23,1.13498441401998,1.0150576650568,0.894336215121741,0.905114830521632,0.980003554263401
"toeplitz",300,24,1.13498441401998,1.0164514568325,0.895564242360246,0.901492206193451,0.979765995235885
"toeplitz",300,25,1.13498441401998,1.01817213955219,0.897080283196086,0.898002144756561,0.979671255042932
"toeplitz",300,26,1.13498441401998,1.01985217619358,0.898560512017415,0.894639910951012,0.979715761990664
"toeplitz",300,27,1.13498441401998,1.02171991357429,0.900206118210444,0.89139995356292,0.979895066030094
"toeplitz",300,28,1.13498441401998,1.0235551967103,0.90182312996263,0.888236010577753,0.980159560992987
"toeplitz",300,29,1.13498441401998,1.02577413022682,0.903778164312974,0.885208106675165,0.980576863396533
"toeplitz",300,30,1.13498441401998,1.02780129057723,0.90556423320112,0.882282856407306,0.98111153034647
"toeplitz",300,31,1.13498441401998,1.03005161466754,0.907546924824468,0.879439959878532,0.981742283541966
"toeplitz",300,32,1.13498441401998,1.03230785988536,0.909534833371893,0.876710874656386,0.982505493116548
"toeplitz",300,33,1.13498441401998,1.0345590375979,0.911518277095635,0.874088620764583,0.983394855442364
"toeplitz",300,34,1.13498441401998,1.03744109887054,0.914057572998773,0.871569694914997,0.984407909627898
"toeplitz",300,35,1.13498441401998,1.03996132111012,0.916278063613844,0.86916321764755,0.985556464629313
"toeplitz",300,36,1.13498441401998,1.04275329339676,0.918737984871042,0.866853066882939,0.986823774317703
"toeplitz",300,37,1.13498441401998,1.04561164683918,0.92125639253119,0.864655567139147,0.988229876532741
"toeplitz",300,38,1.13498441401998,1.04856944988091,0.923862422186926,0.862564716930056,0.989769598286941
"toeplitz",300,39,1.13498441401998,1.05173230557556,0.926649117453906,0.86061120884581,0.991479891957419
"toeplitz",300,40,1.13498441401998,1.05503854418679,0.929562143016539,0.858771862130508,0.993335984800179
"toeplitz",300,41,1.13498441401998,1.05845565610446,0.932572855653174,0.857066323583364,0.995362472103036
"toeplitz",300,42,1.13498441401998,1.06222887641049,0.935897324482366,0.855492272704248,0.99755869098664
"toeplitz",300,43,1.13498441401998,1.06604324938719,0.939258051669083,0.854066516151553,0.999946444100755
"toeplitz",300,44,1.13498441401998,1.0699124492513,0.942667085146826,0.852796075527125,1.00253631683016
"toeplitz",300,45,1.13498441401998,1.07413149646706,0.946384358409476,0.851688046922524,1.00533914855847
"toeplitz",300,46,1.13498441401998,1.07836642551198,0.950115624665301,0.850749773017791,1.00836629377104
"toeplitz",300,47,1.13498441401998,1.08302357963021,0.954218900499494,0.84999536665709,1.0116373425456
"toeplitz",300,48,1.13498441401998,1.08789758184911,0.958513234552624,0.849435044797629,1.01516753551772
"toeplitz",300,49,1.13498441401998,1.09288848999219,0.962910570834452,0.849085298960372,1.01897991740804
"toeplitz",300,50,1.13498441401998,1.09824774346738,0.967632444905131,0.848960593624741,1.02309546696268
