"sigma_type","T_len","z","rmsfe_base","rmsfe_rs","rel_rmsfe","Q_rs_bag","L_rs_bag"
"toeplitz",200,2,1.14205604976693,1.1114852461221,0.973231783456626,1.21010107879046,1.21657760365772
"toeplitz",200,3,1.14205604976693,1.08445674832347,0.949565258679545,1.14146263664764,1.15374667973611
"toeplitz",200,4,1.14205604976693,1.06453813324566,0.932124245095426,1.08971175605114,1.1073975528847
"toeplitz",200,5,1.14205604976693,1.05071996721184,0.920024868679846,1.05114503027368,1.07401528368636
"toeplitz",200,6,1.14205604976693,1.04022787997315,0.91083785264781,1.02154085412411,1.0494755097144
"toeplitz",200,7,1.14205604976693,1.03306272974926,0.90456394846828,0.998381453850187,1.03132320466848
"toeplitz",200,8,1.14205604976693,1.02800384753421,0.900134321554534,0.979506516585481,1.01742060726386
"toeplitz",200,9,1.14205604976693,1.0243159328199,0.896905132658715,0.964066082872629,1.00695054454493
"toeplitz",200,10,1.14205604976693,1.02195210880088,0.894835335804612,0.950808830159163,0.998656443769651
"toeplitz",200,11,1.14205604976693,1.02018297372517,0.893286256776425,0.939362898860778,0.992182267697047
"toeplitz",200,12,1.14205604976693,1.01933324594521,0.892542223433989,0.929173161575854,0.986969281084955
"toeplitz",200,13,1.14205604976693,1.01897553183864,0.89222900403758,0.920016000125592,0.982800028473942
"toeplitz",200,14,1.14205604976693,1.01877261799299,0.89205132988079,0.911628152880732,0.979409490224724
"toeplitz",200,15,1.14205604976693,1.0195504601296,0.892732419164255,0.90386894261859,0.976659173782482
"toeplitz",200,16,1.14205604976693,1.01993421076816,0.893068436506516,0.89655717106307,0.97436343441422
"toeplitz",200,17,1.14205604976693,1.02112827313514,0.894113973953845,0.889678596627487,0.97251437700142
"toeplitz",200,18,1.14205604976693,1.02221745451836,0.895067676167884,0.883105980513977,0.970980140900138
"toeplitz",200,19,1.14205604976693,1.02377620534251,0.896432539849026,0.876824684497173,0.969750010257854
"toeplitz",200,20,1.14205604976693,1.02551594979114,0.897955884039514,0.870733403663083,0.96871676198636
"toeplitz",200,21,1.14205604976693,1.02717313298513,0.899406936458814,0.864880514017157,0.967937864138029
"toeplitz",200,22,1.14205604976693,1.0292666513429,0.901240049954601,0.859179587567729,0.967320785175837
"toeplitz",200,23,1.14205604976693,1.03133104812344,0.903047664196444,0.853654557728783,0.966895388451819
"toeplitz",200,24,1.14205604976693,1.03391027445484,0.905306070280738,0.848295964124115,0.966654748837704
"toeplitz",200,25,1.14205604976693,1.03618488516919,0.907297750737066,0.843085242749327,0.966580627674506
"toeplitz",200,26,1.14205604976693,1.03857385390742,0.909389564653481,0.837990817124506,0.96663944599021
"toeplitz",200,27,1.14205604976693,1.04177108153597,0.912189101181654,0.833005812383789,0.966826362935938
"toeplitz",200,28,1.14205604976693,1.04433528494867,0.914434352991518,0.828180997003855,0.967202679052782
"toeplitz",200,29,1.14205604976693,1.04729167677182,0.917023010372874,0.823472772146348,0.967720418904196
"toeplitz",200,30,1.14205604976693,1.05061585112789,0.919933703203358,0.818863326639481,0.968361738087174
"toeplitz",200,31,1.14205604976693,1.05411301557582,0.922995868539852,0.814408100671069,0.969194682072319
"toeplitz",200,32,1.14205604976693,1.05797512133141,0.926377581509525,0.810079459322962,0.9701900706465
"toeplitz",200,33,1.14205604976693,1.06138390013479,0.929362355158839,0.805891804207568,0.971367905901665
"toeplitz",200,34,1.14205604976693,1.06578271742108,0.933214020133764,0.801820891919741,0.972702893377069
"toeplitz",200,35,1.14205604976693,1.07001688893944,0.936921519007594,0.797919768851976,0.97426234738552
"toeplitz",200,36,1.14205604976693,1.07428046384174,0.940654763889201,0.794161115610268,0.976017643243816
"toeplitz",200,37,1.14205604976693,1.07894687151769,0.944740734693256,0.790538862400691,0.9779645762977
"toeplitz",200,38,1.14205604976693,1.08378169664183,0.948974174133576,0.787116753388089,0.980186738514918
"toeplitz",200,39,1.14205604976693,1.0893473061928,0.953847498478826,0.783841289810779,0.982622599571338
"toeplitz",200,40,1.14205604976693,1.094934864921,0.958740041825845,0.780761864615434,0.985338623172598
"toeplitz",200,41,1.14205604976693,1.10064132873277,0.963736700101005,0.777893386329427,0.988359488378172
"toeplitz",200,42,1.14205604976693,1.10682818496326,0.969153996591618,0.7752236293869,0.991675929687997
"toeplitz",200,43,1.14205604976693,1.11358961249433,0.975074395623222,0.772787112224811,0.995338366036445
"toeplitz",200,44,1.14205604976693,1.12051203867752,0.981135767291103,0.770595269458143,0.999368847507162
"toeplitz",200,45,1.14205604976693,1.12768646028686,0.987417789623367,0.768665215377005,1.0037975227985
"toeplitz",200,46,1.14205604976693,1.13545748716313,0.994222207740905,0.767016910381234,1.00865900335753
"toeplitz",200,47,1.14205604976693,1.14369175992662,1.00143225033485,0.765680944939647,1.01400290116507
"toeplitz",200,48,1.14205604976693,1.15252632640362,1.00916791836865,0.764681228665963,1.0198715201969
"toeplitz",200,49,1.14205604976693,1.16188042108972,1.01735849245475,0.764049112929519,1.02631820914768
"toeplitz",200,50,1.14205604976693,1.17179900520743,1.02604334125858,0.763823610297786,1.03340833942356
