"","RS_mean","MEAN_mean","actual"
"1",0.860756977570262,0.950907144428374,1.32588322950578
"2",1.10524583891953,0.903492061815266,1.64066708656838
"3",1.15990765298403,0.964483147412267,0.362793408726381
"4",0.736585562042405,0.848795545466561,1.82128781313526
"5",0.26987964755246,0.739908524412284,0.10193258635609
"6",0.304210258118324,0.752921236380235,0.597038792781657
"7",0.431411891662654,0.725660010984872,-0.327798807640167
"8",0.175086087315321,0.755275820996093,0.624502930243831
"9",0.603855624669676,0.741910420723744,-0.400639195319075
"10",1.23860038324575,0.722215107276272,0.274775447859077
"11",0.900997582977878,0.894336602138912,0.836358656432412
"12",0.634218982626093,0.789296081867439,0.612706584005807
"13",0.798359135810588,0.85416282133746,0.406511430035095
"14",0.403536040794735,0.753289353635493,0.123605052551956
"15",0.91403084811984,0.873283454425551,0.526641985805054
"16",0.244920084277662,0.687818249944855,0.885621672871495
"17",0.853029466434845,0.893449429207515,1.66319995697106
"19",1.2343172257964,0.896511296165442,0.566651453956935
"20",1.35157974268011,0.962811714771579,0.774952323742117
"21",0.841338154472102,0.891521717299364,0.948593888793092
"22",1.06924635887101,0.897380038095576,1.02020812862096
"23",0.782354482930953,0.895916468467906,1.10936335419582
"24",0.740804089133636,0.823506474162733,0.492624454810731
"25",0.692912242302281,0.873772975672556,0.783814034507291
"26",1.20702558447111,0.881505672959411,0.555516539651735
"27",0.70925789695209,0.870240984726442,1.34538376848747
"28",0.72576779333036,0.855608761768842,0.25875276349554
"29",0.52475135900705,0.787442700932133,0.149955925631562
"30",0.505781650661386,0.841354554385281,0.859449800611878
"31",0.658821292801946,0.79388047865501,0.300835666705646
"32",0.686286807187035,0.78092923927648,0.611761957994639
"33",0.652681382318792,0.756280919364036,0.576025795961232
"34",0.579810915251739,0.778125447851751,0.628236731812626
"35",0.00454727557165726,0.690827951097501,-0.426764320899475
"36",0.215886507922804,0.697116345917586,0.595428261812936
"37",-0.0216245540079045,0.554950789089892,-0.525258050516886
"38",-0.468444074506916,0.446814546555596,-2.18902659529812
"39",-1.39160279906736,0.42679593068148,-1.1348742974823
"40",-0.505338496230386,0.473536868682162,-0.178650950635106
"41",1.18460812785653,0.672420218928682,0.351192395175048
"42",0.436677859764971,0.693827224007342,1.08091365081857
"43",0.632258481312656,0.695829115524357,0.4845009505686
"44",1.23741778544243,0.773891896477966,0.967586118312402
"45",0.320893596003286,0.707873542939764,0.771084936047317
"46",0.518734784387344,0.703237822028593,0.525110260826867
"47",0.715226487338598,0.79910610056477,-0.237204897109011
"48",0.358722706251064,0.642115980773118,0.676582293143668
"49",0.644248061961896,0.739186109942515,-0.0223127359171404
"50",0.573433942279951,0.739661005452548,1.123049056758
"51",0.572343323319304,0.821739446869635,0.838590819971663
"52",0.607519042035181,0.710495756593246,0.446334746165311
"53",0.391650194806407,0.730622145314683,0.144027997322937
"54",0.459686721131191,0.684647671466523,0.115640553760366
"55",0.618668488982434,0.793968163017781,0.986560663863845
"56",0.307258870376006,0.734715300904524,0.267636334812926
"57",0.496669560631561,0.743037787803805,0.851393569084391
"58",0.81012910354954,0.805838762328312,0.871741753427258
"59",0.42881250846602,0.701946861201786,-0.345095985284771
"60",0.618673601985407,0.780080097599008,1.29184212921329
"61",0.504298725863775,0.74418976642853,1.21539140931679
"62",0.808412615796265,0.813205186021821,0.50573313621205
"63",0.360189589186822,0.742764855067192,0.900484977565719
"64",0.473060472379909,0.743493895243227,0.619405086758862
"65",0.724912255324644,0.751307911111587,0.400245061252824
"66",0.39554978844384,0.736393815324441,0.184479126463644
"67",0.568233429615279,0.765195575045898,0.579519406045015
"68",0.697998380675444,0.759099539877729,0.321124068438117
"69",0.525436933446563,0.729393194285214,0.709390255078635
"70",0.551279257998501,0.749564118259857,0.554299112748469
"71",0.377172856083994,0.759815867748598,0.486890210041757
"72",0.684538095358706,0.771952684375405,0.559872562311114
"73",0.293752545528691,0.722537827990252,0.788524130554702
"74",0.718855322041962,0.807391892687466,1.12704662676928
"75",0.526139448355732,0.849468799614819,0.813409801818232
"76",0.683131646789847,0.799585628806855,0.530825141012969
"77",0.580617944465204,0.797222144173322,0.623697425311431
"78",0.574046902654445,0.740712604069863,0.141644219115711
"79",0.475335754744273,0.71846987433479,0.624318082446607
"80",0.447695386959227,0.701950433002189,0.83514584070854
"81",0.481482553516689,0.727550265766346,1.17000185659106
"82",0.415205331267253,0.772257529896875,0.681877869564174
"83",0.621602453355369,0.751983956264582,-1.39244108584196
"84",-12.0600205506674,-1.30468444362847,-7.90896523782312
"85",4.17170095916644,1.20186377691147,7.83022506040816
"86",-0.085522042524219,0.90344865946208,1.0847255116152
"87",0.801083310510849,0.742146103970266,1.38018613891377
"88",0.665914947731075,0.855609578416523,1.57004487382433
"89",1.92617316096465,0.979866584322028,0.852849396220146
"90",0.891618148450035,0.956209440497781,1.80315891104252
"91",1.08537922968285,0.920010558848756,-0.257454467562235
"92",0.667768771923026,0.787139219905019,0.0701794433398906
"93",0.123559175537668,0.826419122552439,0.673208200546527
"94",0.115705389367298,0.681702525352031,0.827827924540347
"95",0.74296776677357,0.761972332139679,0.692043793064823
"96",0.462826745662113,0.770842735484578,0.606973885924189
"97",0.528807289299736,0.727014019073812,1.07152278732308
"98",0.421544196703192,0.630496896183535,0.788672702737836
"99",0.232972754593484,0.66017476695101,0.404802139316907
"100",0.552427464465004,0.70573263810453,0.738979623307401
"101",0.358981141184244,0.693051098126095,0.759510480278403
"102",0.064650108839708,0.6791880260245,0.607065022345421
"103",0.710713355459008,0.777791514816782,-0.125866794345786
