"","Var","Selected","Mean_OLS","Prediction","Hist_mean","Shapley"
"1","AAA",0.005,0.536314670258618,0.681911031152405,0.815860970846384,-0.000359196588690691
"2","AAAFFM",0.003,-0.0298045142119014,0.815559769774232,0.942872499112385,1.13834821527448e-05
"3","ACOGNO",0.008,0.0472159654529473,0.236251332669601,0.828918104280943,-0.000223866670508087
"4","AMBSL",0.03,0.150824097160008,0.874248093985708,0.852829580551228,9.69128385379481e-05
"5","AMDMNOx",0.025,0.00372476162523283,0.657399669440184,0.814136582665016,-1.45951909909325e-05
"6","AMDMUOx",0.017,0.0904906494558609,0.749825648782254,0.792363643515499,-6.54379430893425e-05
"7","ANDENOx",0.002,-0.414409857363743,0.690190145093039,0.751059178617069,5.04494550011238e-05
"8","AWHMAN",0.082,-0.0712558931072162,1.27923830388001,1.12092705037422,-0.000925010000113241
"9","AWOTMAN",0.012,0.0472542857581979,0.752837103095705,0.856412022336213,-5.8732305974079e-05
"10","BAA",0.027,1.36908558581503,0.768611466239988,0.823572599758896,-0.0020316553833814
"11","BAAFFM",0.006,0.124607466259361,0.754752044983942,0.878157036269313,-9.22630997269721e-05
"12","BUSINVx",0.068,0.139480468588069,0.68377028589719,0.794234298259751,-0.00104771491003848
"13","BUSLOANS",0.003,0.570936288293499,0.787891447510902,0.832747279798894,-7.68294671844643e-05
"14","CE16OV",0.057,-0.287603418259563,1.00929437059563,0.718204067427326,-0.00477195827416468
"15","CES0600000007",0.051,0.00678558021474361,1.36665585398899,1.08900780955489,9.60841569256859e-05
"16","CES0600000008",0.001,-0.0288556370536645,0.768879178506232,0.831765292368103,1.81461887731357e-06
"17","CES1021000001",0.006,0.0421788351022985,0.759078668841529,0.854148266210686,-2.40595492240535e-05
"18","CES2000000008",0.006,0.616383020955377,0.767067267927568,0.83218361988928,-0.00024081968241452
"19","CES3000000008",0.001,-0.0859399782117436,0.723229410973514,0.831246243355995,9.28296422145198e-06
"20","CLAIMSx",0.024,0.0505390173976414,0.667222810743828,0.8813304191611,-0.000259698915522429
"21","CLF16OV",0.005,-0.928702829781142,0.78087796414803,0.82405613943997,0.000200498467892053
"22","CMRMTSPLx",0.327,0.347089778817624,1.04602640571143,0.840014317762559,0.0233820336430575
"23","COMPAPFFx",0.032,0.152189055241777,0.743598760281272,0.83797496295685,-0.000459616803920086
"24","CONSPI",0.002,0.219203756171002,0.801575265014987,0.884757421327094,-3.64676822200346e-05
"25","CP3Mx",0.413,1.94214456746691,0.776651494396097,0.826772529835792,-0.0402023685350433
"26","CPIAPPSL",0.004,1.45805834211518,0.624102927057013,0.832234519720485,-0.00121387201976278
"27","CPIAUCSL",0.003,0.751937215087224,0.621438989684253,0.837934493214577,-0.000488373078010493
"28","CPIMEDSL",0.01,0.861009771560141,0.883376788172985,0.830742802604495,0.000453183758906248
"29","CPITRNSL",0.003,0.449377246890266,0.627601039708381,0.842700154647148,-0.000289981944239148
"30","CPIULFSL",0.006,0.748206204754017,0.617451372373501,0.838086559881729,-0.000990483697684333
"31","CUMFNS",0.07,-0.340291491606544,1.24259663056221,0.87094160249803,-0.00885297307041221
"32","CUSR0000SA0L2",0.001,0.773603850875859,0.627163911382356,0.839082850326259,-0.00016394130724053
"33","CUSR0000SA0L5",0.004,0.882695062906644,0.655879447067154,0.836981189625598,-0.000639430456160515
"34","CUSR0000SAC",0.004,0.790888987370008,0.58643420017046,0.840235816957186,-0.000802915614773296
"35","CUSR0000SAD",0.006,0.364060300750853,0.902864293679451,0.83252029132242,0.000153656751924717
"36","CUSR0000SAS",0.009,1.16710067148683,0.793664042439679,0.832666608012842,-0.000409679284231326
"37","DDURRG3M086SBEA",0.014,0.668881533873344,0.867987259921255,0.832213582107687,0.000334996934835223
"38","DMANEMP",0.188,-0.0893961174255482,1.04496935323464,0.737362397797637,-0.00516978709172235
"39","DNDGRG3M086SBEA",0.003,0.423243559388389,0.573023189159616,0.840684389710518,-0.000339857637694
"40","DPCERA3M086SBEA",0.106,0.302835287500111,1.09050100480392,0.774304381770133,0.0101500824957582
"41","DSERRG3M086SBEA",0.003,0.619670363573088,0.789172459410792,0.83567871898077,-8.64556523284591e-05
"42","DTCOLNVHFNM",0.002,0.208582265664269,0.717108119366561,0.83540929802374,-4.93510557501357e-05
"43","DTCTHFNM",0.005,0.277035348416715,0.743860630105453,0.841305307978878,-0.000134978101430095
"44","EXCAUSx",0.003,0.175638822937684,0.664534006443596,0.836920935363636,-9.0833511856074e-05
"45","EXJPUSx",0.003,0.197084087011211,0.707043962316933,0.828569236342778,-7.18520930405123e-05
"46","EXSZUSx",0.011,0.20618859209291,0.836222324214031,0.833898434630233,5.27075473608839e-06
"47","EXUSUKx",0.003,0.597611576898956,0.74655956370342,0.830707535372249,-0.000150863406125574
"48","FEDFUNDS",0.057,-0.662813664783503,0.772405455357328,0.829220623132195,0.00214649856538451
"49","GS1",0.106,0.615959591877258,0.782595327005642,0.82372861870311,-0.00268566323005333
"50","GS10",0.014,0.634478071171367,0.668855437920302,0.817275160192912,-0.00131836682755842
"51","GS5",0.019,0.594930509169307,0.703427269616164,0.819289041463702,-0.00130966435545177
"52","HOUST",0.054,0.125863887690704,0.472219844145294,0.662476842834957,-0.00129311021783409
"53","HOUSTMW",0.111,0.399345629561931,0.40355247295838,0.61748273244646,-0.00948296467149524
"54","HOUSTNE",0.032,0.150433992487646,0.452952615932078,0.474301321013607,-0.000102770270075379
"55","HOUSTS",0.022,0.048602633332066,0.608698077146341,0.813535594874825,-0.000219024140869777
"56","HOUSTW",0.048,0.0702182836437418,0.558707881241038,0.714213011420384,-0.000524126560271535
"57","INDPRO",0.568,1.06657164819788,1.16962828748446,0.820231130752668,0.211669233556052
"58","INVEST",0.009,0.0956333881008667,0.818708314246752,0.834719078375126,-1.37804725771222e-05
"59","IPB51222S",0.001,0.275442796936482,0.738122153318743,0.837227273867471,-2.7297791594669e-05
"60","IPBUSEQ",0.244,-0.083937388442675,1.1733558220917,0.81528170564749,-0.00733361671359193
"61","IPCONGD",0.092,-0.133535827292788,1.56612097179685,0.765160529198624,-0.00984003621046594
"62","IPDCONGD",0.064,0.0934348309339662,1.1441613498625,0.835656851737402,0.00184480419997997
"63","IPDMAT",0.52,0.414556552644426,0.911933496022788,0.904136555680307,0.00168078180896751
"64","IPFINAL",0.37,-0.825327688799445,1.59804880041259,0.757558988739517,-0.256661420079218
"65","IPFPNSS",0.64,0.432470795791683,1.54089178356096,0.752323153098132,0.218261058017675
"66","IPFUELS",0.002,-1.06224844691181,0.812685065474539,0.833322641231478,4.38444655916663e-05
"67","IPMANSICS",0.626,-0.117825336152609,1.21679676605013,0.821141682294116,-0.02918298897077
"68","IPMAT",0.279,-0.807435269153811,0.856206404393767,0.862934239261253,0.00151560923281718
"69","IPNCONGD",0.011,-0.409215830856977,1.28854304354606,0.772352107910794,-0.0023235685286751
"70","IPNMAT",0.003,-0.292083108579832,1.00274761019927,0.738449170268222,-0.000231591329783584
"71","ISRATIOx",0.003,0.0765771410414999,0.759395174679733,0.87632594226464,-2.68626716443206e-05
"72","M1SL",0.016,0.0762862050361959,0.914335045070103,0.843732852812829,8.61755730326934e-05
"73","M2REAL",0.008,0.0427610502930429,0.801774064139149,0.83303564793705,-1.06942252561777e-05
"74","MANEMP",0.127,-0.548833008303917,1.09984782344745,0.678267163872618,-0.0293849274679252
"75","MZMSL",0.013,1.2208045942974,0.708001099317745,0.835377828112357,-0.00202152724434746
"76","NDMANEMP",0.029,-0.461093580395328,1.13367747515229,0.576165522079011,-0.00745489029411683
"77","NONBORRES",0.004,-0.254197568220524,0.744179919696375,0.857823747210329,0.000115551938389279
"78","NONREVSL",0.008,0.148437519257879,0.74201342932243,0.849149587761479,-0.000127224204652092
"79","OILPRICEx",0.015,-0.130661337378959,0.754975759063226,0.835863007529334,0.000158532540922289
"80","PAYEMS",0.402,0.172409768236165,0.945114394083824,0.631712519783065,0.0217214848942153
"81","PCEPI",0.002,0.643559167929747,0.605195052750362,0.838944613196615,-0.000300863345249469
"82","PERMIT",0.032,0.221280201162952,0.582263033553643,0.809444322363959,-0.00160866308122897
"83","PERMITMW",0.05,0.0659979319129167,0.371663074844175,0.739978298675765,-0.0012154021532464
"84","PERMITNE",0.021,0.204627256912271,0.385681754078848,0.506366902780247,-0.000518604889505151
"85","PERMITS",0.034,0.411071719991566,0.761652416667968,0.913427207031788,-0.0021212710202913
"86","PERMITW",0.031,0.0494180551790036,0.661379546541196,0.736595551441305,-0.000115227889095431
"87","PPICMM",0.003,0.211862967995074,0.822867875002076,0.839534236971756,-1.05929547377302e-05
"88","PPICRM",0.002,0.608668560089691,0.712248444056907,0.834660090241486,-0.000149016240842754
"89","PPIFCG",0.003,0.0658164652403751,0.641748275770748,0.842372295761214,-3.96130915142603e-05
"90","PPIFGS",0.001,0.293469712618287,0.660752779900298,0.840771619443108,-5.28300771065061e-05
"91","PPIITM",0.007,0.0467434687897356,0.500324029818722,0.850438363887572,-0.000114558909131705
"92","REALLN",0.005,0.218276985248097,0.76791620918093,0.836175208295862,-7.44968427142995e-05
"93","RETAILx",0.015,-0.062969250679862,0.845798523675745,0.782150998452731,-6.01175545638122e-05
"94","RPI",0.009,-0.00678992947236124,0.902619531118698,0.765068681476288,-8.40564511141797e-06
"95","S&P 500",0.012,0.97017881514636,0.806014669773059,0.838543711559603,-0.000378707846619789
"96","S&P: indust",0.018,1.36610184460558,0.791839130461525,0.839110570517011,-0.00116239682622533
"97","SRVPRD",0.394,0.397509555406042,0.814674903638846,0.507096709025672,0.0481725169289505
"98","T10YFFM",0.001,0.15119441821183,0.869793650416395,0.935550338491212,-9.94204419700867e-06
"99","T1YFFM",0.025,-0.344461713272794,0.762689182929455,0.86740503412007,0.000901765037698458
"100","T5YFFM",0.007,-0.111914005030361,0.878026170959911,0.907919742490421,2.34185652024863e-05
"101","TB3MS",0.072,-1.29956234603985,0.773009213302434,0.826079280136753,0.00496568596029837
"102","TB3SMFFM",0.005,-0.92205244629609,0.930309021390441,0.996389240795302,0.000304647139770174
"103","TB6MS",0.117,0.00568941926887551,0.786061832772766,0.824966680031964,-2.5897480554949e-05
