"","Var","Selected","Mean_OLS","Prediction","Hist_mean","Shapley"
"1","AAA",0.001,-0.142765347351055,0.894744980549356,0.800240309979482,-1.34919921202051e-05
"2","ACOGNO",0.001,0.100617517297182,0.2456107151666,0.768651611201235,-5.26270764038987e-05
"3","AMDMNOx",0.003,0.212165873287441,-0.00628980193561057,0.787127642372778,-0.000505008314859537
"4","AMDMUOx",0.001,-0.14401854564377,0.624647774624787,0.759028877703447,1.93533710273943e-05
"5","ANDENOx",0.002,0.198193225992646,-0.0819567298458557,0.73178190572266,-0.000322554970596357
"6","AWHMAN",0.001,-0.181157228820294,0.60014881032926,1.07745365347171,8.64672226861921e-05
"7","AWOTMAN",0.035,-0.0356044514973976,1.19905329476564,0.803881122987427,-0.000492446094811953
"8","BAAFFM",0.001,-0.305678461108101,0.797579240896629,0.840858284826569,1.3229471546734e-05
"9","BOGMBASE",0.001,-0.0424755802288901,0.652555161232082,0.826713037969521,7.39745686585422e-06
"10","BUSINVx",0.003,-0.338867837043464,0.47973198179776,0.780605855510507,0.000305869436423781
"11","BUSLOANS",0.001,-0.226355538722293,0.888328898783519,0.824748169532478,-1.43918502219757e-05
"12","CE16OV",1,0.0906241486329654,0.239593017203066,0.719584430588289,-0.0434988131891696
"13","CES0600000008",0.001,-0.481149904343039,0.810441340195012,0.808374650388484,-9.94387602717531e-07
"14","CES1021000001",0.002,-0.502892876412433,0.704316351731493,0.816165647253049,0.000112496427899079
"15","CLAIMSx",0.001,0.13634489637597,0.72781066227321,0.80794006243179,-1.09252347612904e-05
"16","CPIAUCSL",0.001,0.491234379124654,0.74072773715721,0.813905315348256,-3.59473421885246e-05
"17","CUMFNS",0.179,-0.0800374721096228,0.499184907693317,0.843887251027643,0.00493844965014294
"18","CUSR0000SA0L2",0.001,0.490557454390279,0.724336885849652,0.815041617659907,-4.44958823379913e-05
"19","CUSR0000SA0L5",0.001,0.352597896046921,0.717995430791141,0.813176135047033,-3.3560516064892e-05
"20","CUSR0000SAC",0.001,0.560756824164711,0.728870836562501,0.815703091970049,-4.8691779777396e-05
"21","DMANEMP",0.048,-0.177006304047373,0.770513413345175,0.772407427436644,1.6092116838938e-05
"22","DNDGRG3M086SBEA",0.001,0.435995386593904,0.703137188433445,0.816204033796114,-4.92966229548499e-05
"23","DPCERA3M086SBEA",0.004,0.292806823326259,0.524511950358253,0.740865308691883,-0.000253398958278551
"24","DTCTHFNM",0.001,0.392628552204266,0.736170096556155,0.813880340880638,-3.05112607205617e-05
"25","FEDFUNDS",0.001,0.264542753015945,0.743748866822846,0.81564804096382,-1.90204054668259e-05
"26","HOUSTS",0.002,0.142725096732252,1.01722761803171,0.829964564543131,5.34542748470693e-05
"27","HOUSTW",0.001,0.184048473198938,0.749672476812457,0.726404201444349,4.28249055547277e-06
"28","HWIURATIO",0.081,0.135784327677656,1.37348620558893,0.918689574689613,0.00500209463529483
"29","INDPRO",0.705,0.918201928782608,0.319957033787133,0.738818049578909,-0.271142289777255
"30","INVEST",0.001,0.0464368448031029,1.21609916160632,0.810541741749718,1.88328069646279e-05
"31","IPBUSEQ",0.026,-0.0696250767994574,0.650287620834411,0.732727550882785,0.000149237047984958
"32","IPCONGD",0.005,0.351321039643817,0.122854156238805,0.711308996071003,-0.00103368283056642
"33","IPDCONGD",0.001,0.35336176898701,0.382647170644357,0.788859449584114,-0.000143539889470397
"34","IPDMAT",0.09,-0.20668592595933,0.543090471743768,0.817652394782573,0.00510732767668047
"35","IPFINAL",0.061,0.144007388921634,0.0649391382236741,0.677935413031023,-0.00538483557017539
"36","IPFPNSS",0.237,-0.0309183766919001,0.116321306228406,0.67270609668713,0.00407699594528007
"37","IPFUELS",0.002,-0.305592471665582,-0.0706746167541517,0.815441839726232,0.000541581036238776
"38","IPMANSICS",0.411,0.111251376300938,0.413644508907884,0.733444960803649,-0.0146226568105921
"39","IPMAT",0.644,-0.474088543884116,0.559432028519202,0.795174781644641,0.0719753324329439
"40","IPNCONGD",0.004,-0.125447280762869,0.326682843948922,0.730519992146802,0.000202641088449824
"41","IPNMAT",0.004,-0.0872072036398801,0.653817896364761,0.708969092434248,1.92383263464586e-05
"42","M1SL",0.003,0.30643590751784,0.705381455809495,0.817059384302841,-0.000102666382102713
"43","M2REAL",0.001,-0.177438164281679,1.08708193708136,0.837895559427502,-4.42151734149014e-05
"44","M2SL",0.001,0.8449613936811,0.763429818994577,0.812418771529773,-4.13937736091171e-05
"45","MANEMP",0.081,-0.638478556160619,0.809718048283115,0.746172706208581,-0.00328635939893694
"46","NDMANEMP",0.058,-0.437804337027706,0.899405045022528,0.702006366809907,-0.00501247585181126
"47","NONBORRES",0.001,-0.634326768685097,0.747887105078848,0.836323208581672,5.60973877700468e-05
"48","PAYEMS",1,0.326879424211079,0.807917867104724,0.640344496890414,0.0547762867687636
"49","PERMIT",0.001,0.202596629205969,0.885372884470281,0.814369087246038,1.43851299784558e-05
"50","PERMITMW",0.002,0.11899970776003,0.654986601435681,0.683207271967428,-6.71650309213993e-06
"51","PERMITNE",0.001,0.208212551123761,0.81890688348909,0.525693999752895,6.10506025450678e-05
"52","PERMITS",0.001,0.35063205278607,0.911463243291188,0.908489401244447,1.04272434151056e-06
"53","RPI",0.001,0.0325275545238566,0.745398344087334,0.763608717173767,-5.92338903468732e-07
"54","SRVPRD",1,-0.245751457611134,0.719212627978982,0.496572412778702,-0.0547141574083254
"55","T1YFFM",0.002,-0.241056898746656,0.562481590146957,0.853169430488897,0.000140144618592382
"56","UEMP5TO14",1,0.396600750882081,0.203625197049129,0.868819960412256,-0.263816742632644
"57","UMCSENTx",0.002,1.06063971974062,1.01245886097667,0.723635126658933,0.000612675849242414
"58","UNRATE",1,0.216178663788971,0.294946245719974,0.893170335033062,-0.129323284274078
"59","USCONS",0.013,0.0376457381255156,0.862595580824377,0.847761193724404,7.25986887623542e-06
"60","USFIRE",0.029,0.196994734062248,0.307513727118724,0.638920607191421,-0.00189327689598328
"61","USGOOD",0.067,-1.04884037175106,0.889087062623317,0.800350783805588,-0.00623570284142051
"62","USGOVT",0.953,0.734984633304704,0.955514483283815,0.714138563335798,0.169069435187034
"63","USTPU",1,-0.0385182502662994,0.47266022292749,0.634597873596516,0.00623755495600612
"64","USTRADE",1,0.207400577851711,0.665171501973538,0.559783757942463,0.0218574790105332
"65","USWTRADE",0.213,-0.235456282269017,0.360331533543801,0.670642681010925,0.0155627830445285
"66","W875RX1",0.003,0.0542663879095012,0.509864675657257,0.751473552405657,-3.93337230840227e-05
