"k","rsm_bagged","rsm_subset_avg","equal_weight","oracle_optimal","full_estimated"
1,2.18536651948653,10.3465200484149,2.17164031794681,2.16614617080671,2.73660122227815
2,2.171452173485,6.11657960564354,2.17164031794681,2.16614617080671,2.73660122227815
3,2.17072162596946,4.75025049024311,2.17164031794681,2.16614617080671,2.73660122227815
4,2.17123639499382,4.07879052272905,2.17164031794681,2.16614617080671,2.73660122227815
5,2.17105339389356,3.67940738734306,2.17164031794681,2.16614617080671,2.73660122227815
6,2.17338295931479,3.42008783315873,2.17164031794681,2.16614617080671,2.73660122227815
7,2.17485797532375,3.23639266661707,2.17164031794681,2.16614617080671,2.73660122227815
8,2.1767893070506,3.1008677555221,2.17164031794681,2.16614617080671,2.73660122227815
9,2.17946112049561,2.99830329106864,2.17164031794681,2.16614617080671,2.73660122227815
10,2.18330525622484,2.91865410009101,2.17164031794681,2.16614617080671,2.73660122227815
11,2.18648237994921,2.85511175602357,2.17164031794681,2.16614617080671,2.73660122227815
12,2.19093756491681,2.80405810997537,2.17164031794681,2.16614617080671,2.73660122227815
13,2.19445354914082,2.761537242033,2.17164031794681,2.16614617080671,2.73660122227815
14,2.1989785898019,2.72673958394486,2.17164031794681,2.16614617080671,2.73660122227815
15,2.20462008507907,2.6987842086726,2.17164031794681,2.16614617080671,2.73660122227815
16,2.21072329461458,2.67564651668881,2.17164031794681,2.16614617080671,2.73660122227815
17,2.21733659800096,2.65669980277133,2.17164031794681,2.16614617080671,2.73660122227815
18,2.22309446499967,2.64018503348881,2.17164031794681,2.16614617080671,2.73660122227815
19,2.22951801370306,2.62607796709895,2.17164031794681,2.16614617080671,2.73660122227815
20,2.23773177780412,2.61622456395021,2.17164031794681,2.16614617080671,2.73660122227815
21,2.24547693526197,2.60728563491614,2.17164031794681,2.16614617080671,2.73660122227815
22,2.25399005674486,2.60071495990174,2.17164031794681,2.16614617080671,2.73660122227815
23,2.26326584222958,2.59587539132579,2.17164031794681,2.16614617080671,2.73660122227815
24,2.27226311780716,2.59180196469339,2.17164031794681,2.16614617080671,2.73660122227815
25,2.28182518503496,2.58901995351287,2.17164031794681,2.16614617080671,2.73660122227815
26,2.29261026435528,2.58808942254373,2.17164031794681,2.16614617080671,2.73660122227815
27,2.30257714618479,2.58693858044844,2.17164031794681,2.16614617080671,2.73660122227815
28,2.31481069458469,2.58847004616155,2.17164031794681,2.16614617080671,2.73660122227815
29,2.3266955477219,2.58973108627033,2.17164031794681,2.16614617080671,2.73660122227815
30,2.33873333856724,2.59115136525036,2.17164031794681,2.16614617080671,2.73660122227815
31,2.35200658059936,2.59452332649888,2.17164031794681,2.16614617080671,2.73660122227815
32,2.36599587929475,2.59843316902365,2.17164031794681,2.16614617080671,2.73660122227815
33,2.37945549097468,2.60173625059199,2.17164031794681,2.16614617080671,2.73660122227815
34,2.39434661597723,2.60661502690172,2.17164031794681,2.16614617080671,2.73660122227815
35,2.40990456397504,2.61165154473521,2.17164031794681,2.16614617080671,2.73660122227815
36,2.42632748230563,2.6176371857829,2.17164031794681,2.16614617080671,2.73660122227815
37,2.4430645881879,2.62384511961527,2.17164031794681,2.16614617080671,2.73660122227815
38,2.4603214548473,2.63008057816276,2.17164031794681,2.16614617080671,2.73660122227815
39,2.47870364323924,2.63712975272925,2.17164031794681,2.16614617080671,2.73660122227815
40,2.49763940688938,2.6445105466811,2.17164031794681,2.16614617080671,2.73660122227815
41,2.51745215405413,2.65222000033611,2.17164031794681,2.16614617080671,2.73660122227815
42,2.53823650966858,2.66054151108227,2.17164031794681,2.16614617080671,2.73660122227815
43,2.5595183280803,2.66875861777902,2.17164031794681,2.16614617080671,2.73660122227815
44,2.58215284605972,2.67789956274405,2.17164031794681,2.16614617080671,2.73660122227815
45,2.60528151305266,2.68673354987578,2.17164031794681,2.16614617080671,2.73660122227815
46,2.62978419065015,2.69633983170292,2.17164031794681,2.16614617080671,2.73660122227815
47,2.65471695141177,2.70586782876014,2.17164031794681,2.16614617080671,2.73660122227815
48,2.68111264218259,2.71598392606653,2.17164031794681,2.16614617080671,2.73660122227815
49,2.70806175114678,2.72604539740634,2.17164031794681,2.16614617080671,2.73660122227815
50,2.73660122227819,2.73660122227819,2.17164031794681,2.16614617080671,2.73660122227815
