"k","rsm_bagged","rsm_subset_avg","equal_weight","oracle_optimal","full_estimated"
1,1.26001610847478,4.36850701613537,1.24726440319654,1.24430889029023,2.42357430741211
3,1.24981153214749,2.25333828640238,1.24726440319654,1.24430889029023,2.42357430741211
5,1.25066899409176,1.86167193197981,1.24726440319654,1.24430889029023,2.42357430741211
7,1.25084705354513,1.70409065430912,1.24726440319654,1.24430889029023,2.42357430741211
9,1.25441557402304,1.6257566942681,1.24726440319654,1.24430889029023,2.42357430741211
11,1.25878131386031,1.58263214246669,1.24726440319654,1.24430889029023,2.42357430741211
13,1.26243241474365,1.55774896355171,1.24726440319654,1.24430889029023,2.42357430741211
15,1.26829130868315,1.54670237484658,1.24726440319654,1.24430889029023,2.42357430741211
17,1.2745637394962,1.54180994294174,1.24726440319654,1.24430889029023,2.42357430741211
19,1.28126386942745,1.54202899246242,1.24726440319654,1.24430889029023,2.42357430741211
21,1.28976389482358,1.54709275770338,1.24726440319654,1.24430889029023,2.42357430741211
23,1.2987043929945,1.5544023877041,1.24726440319654,1.24430889029023,2.42357430741211
25,1.30914720269745,1.56674947300202,1.24726440319654,1.24430889029023,2.42357430741211
27,1.32031880974593,1.57880180445108,1.24726440319654,1.24430889029023,2.42357430741211
29,1.33218336523772,1.59258455685297,1.24726440319654,1.24430889029023,2.42357430741211
31,1.34574283123893,1.60950058671896,1.24726440319654,1.24430889029023,2.42357430741211
33,1.35959175389013,1.62720555488889,1.24726440319654,1.24430889029023,2.42357430741211
35,1.37642151259424,1.6478741964782,1.24726440319654,1.24430889029023,2.42357430741211
37,1.39226765759629,1.66671263806859,1.24726440319654,1.24430889029023,2.42357430741211
39,1.411812757959,1.68925373491181,1.24726440319654,1.24430889029023,2.42357430741211
41,1.43079855298331,1.71167278218253,1.24726440319654,1.24430889029023,2.42357430741211
43,1.45396498024146,1.73816992505736,1.24726440319654,1.24430889029023,2.42357430741211
45,1.47736694550731,1.7631977250177,1.24726440319654,1.24430889029023,2.42357430741211
47,1.50143236724911,1.78924562255414,1.24726440319654,1.24430889029023,2.42357430741211
49,1.53020353726767,1.81789635078218,1.24726440319654,1.24430889029023,2.42357430741211
51,1.55712332187122,1.84484074174011,1.24726440319654,1.24430889029023,2.42357430741211
53,1.58997238437909,1.87587054522999,1.24726440319654,1.24430889029023,2.42357430741211
55,1.6235545061507,1.90734790674007,1.24726440319654,1.24430889029023,2.42357430741211
57,1.66218147695277,1.94190757194665,1.24726440319654,1.24430889029023,2.42357430741211
59,1.70316390658048,1.97703312664584,1.24726440319654,1.24430889029023,2.42357430741211
61,1.74568192212031,2.01193396566673,1.24726440319654,1.24430889029023,2.42357430741211
63,1.79180993545251,2.04829952231727,1.24726440319654,1.24430889029023,2.42357430741211
65,1.84100404353097,2.08497201717795,1.24726440319654,1.24430889029023,2.42357430741211
67,1.89810111321664,2.12574497678757,1.24726440319654,1.24430889029023,2.42357430741211
69,1.95962993889462,2.16676377555648,1.24726440319654,1.24430889029023,2.42357430741211
71,2.0264634967567,2.21032675125009,1.24726440319654,1.24430889029023,2.42357430741211
73,2.0947684827296,2.25190104278713,1.24726440319654,1.24430889029023,2.42357430741211
75,2.17943204150991,2.30050897033673,1.24726440319654,1.24430889029023,2.42357430741211
77,2.26823613450715,2.34779943007442,1.24726440319654,1.24430889029023,2.42357430741211
79,2.37018147826858,2.39845231393288,1.24726440319654,1.24430889029023,2.42357430741211
