"B_target","H_target","m","T_train","s","q","B_scale","H","V_delta","C_delta","Q_ave","Q_opt","L_equal","L_oracle_optimal","L_full_estimated_theory","kstar_subset_sqrt_cont","kstar_subset_sqrt_int","kstar_bag_cube_local_cont","kstar_bag_cube_local_int","kstar_bag_inf_grid","kstar_bag_G_grid","kstar_subset_grid","n_rep","G_bag","N_subsets_pop_joint","kstar_empirical_bagged","kstar_empirical_subset_avg","min_bagged_mspe","min_subset_avg_mspe","equal_weight_mspe","oracle_optimal_mspe","full_estimated_mspe","bagged_gain_vs_equal","bagged_gap_vs_oracle","R_weight_at_empirical_bagged_k","R_smallhet_at_empirical_bagged_k","R_ratio_at_empirical_bagged_k","R_smallhet_rel_error_at_empirical_bagged_k","max_abs_weight_identity_gap","mean_weight_R_ratio","mean_smallhet_rel_error","median_weight_corr_with_approx","max_weight_rmse_approx_error"
3,1.05,50,240,1,1,3,1.04693768516818,0.046524145971218,0.00290654806150883,1.06281626111009,1.06,2.06281626111009,2.06,2.59126315789474,17.5328663106743,18,0.878180606213767,1,1,1,18,500,800,3000,4,18,2.05639683718929,2.32688740891956,2.05679015265131,2.05343112748316,2.59593952838987,0.000393315462023924,0.00296570970613175,0.000411757411918651,0.000153756392453817,2.67798564565278,0.626585003686141,1.11022302462505e-15,64.3761195393956,0.886218970053847,0.264311282714707,0.00226568606239552
3,3,50,240,1,1,3,2.86872179354433,1.02431223797015,0.0639928511851406,1.17212330761266,1.06,2.17212330761266,2.06,2.59126315789474,17.5328663106743,18,2.46132233399525,2,2,3,18,500,800,3000,5,19,2.0617126766559,2.33172745147845,2.16514067332234,2.05554597721709,2.57753683120241,0.103427996666439,0.00616669943880899,0.00393280677752621,0.00207336837839856,1.89682008199807,0.472801870092698,2.22044604925184e-16,4.12107393777546,0.639151277449235,0.729710103736189,0.00562020066090111
3,8,50,240,1,1,3,6.14490284389678,2.74720099612819,0.171628550362028,1.36869417063381,1.06,2.36869417063381,2.06,2.59126315789474,17.5328663106743,18,3.41969875631001,3,3,3,18,500,800,3000,7,19,2.07496342482836,2.35296789878161,2.37219513503807,2.0585272491961,2.60072154883726,0.297231710209716,0.0164361756322609,0.00694069500383972,0.00259054032342358,2.67924607892887,0.626760674256622,1.77635683940014e-15,5.95022056482869,0.777381926794239,0.868684844724589,0.0147959957976988
