"k","rsm_bagged","rsm_subset_avg","equal_weight","oracle_optimal","full_estimated"
1,2.50324275036342,21.1073845937634,2.37625982967838,2.06529692142923,2.59722984974204
3,2.09062893178458,3.77898323661733,2.37625982967838,2.06529692142923,2.59722984974204
5,2.07805692717517,2.87879859651268,2.37625982967838,2.06529692142923,2.59722984974204
7,2.07691158810563,2.59890405108534,2.37625982967838,2.06529692142923,2.59722984974204
9,2.08046735413588,2.48209687235768,2.37625982967838,2.06529692142923,2.59722984974204
11,2.0871793763539,2.41728762564913,2.37625982967838,2.06529692142923,2.59722984974204
13,2.09553223582856,2.38357463489007,2.37625982967838,2.06529692142923,2.59722984974204
15,2.10384657753826,2.36552802507425,2.37625982967838,2.06529692142923,2.59722984974204
17,2.11459008147978,2.35538311931504,2.37625982967838,2.06529692142923,2.59722984974204
19,2.12835969162838,2.35520804896123,2.37625982967838,2.06529692142923,2.59722984974204
21,2.14250152414871,2.35765332049969,2.37625982967838,2.06529692142923,2.59722984974204
23,2.1581935366804,2.36526859893414,2.37625982967838,2.06529692142923,2.59722984974204
25,2.17577782304883,2.37346490771328,2.37625982967838,2.06529692142923,2.59722984974204
27,2.19634917710797,2.38560571213837,2.37625982967838,2.06529692142923,2.59722984974204
29,2.21923077849977,2.39910720811736,2.37625982967838,2.06529692142923,2.59722984974204
31,2.241324273127,2.41257641020908,2.37625982967838,2.06529692142923,2.59722984974204
33,2.26947961654219,2.43012596710019,2.37625982967838,2.06529692142923,2.59722984974204
35,2.2978755449713,2.44760491985555,2.37625982967838,2.06529692142923,2.59722984974204
37,2.32817410886254,2.46496045570333,2.37625982967838,2.06529692142923,2.59722984974204
39,2.36111155532684,2.48332238792568,2.37625982967838,2.06529692142923,2.59722984974204
41,2.39737339809397,2.50291906591182,2.37625982967838,2.06529692142923,2.59722984974204
43,2.43591907487697,2.52302909848396,2.37625982967838,2.06529692142923,2.59722984974204
45,2.47853284279958,2.54390720475693,2.37625982967838,2.06529692142923,2.59722984974204
47,2.52308444460975,2.56469971072053,2.37625982967838,2.06529692142923,2.59722984974204
49,2.57119437541071,2.58602148818471,2.37625982967838,2.06529692142923,2.59722984974204
