"k","rsm_bagged","rsm_subset_avg","equal_weight","oracle_optimal","full_estimated"
1,1.29173373461217,4.41240721062826,1.28015171262592,1.27510315942926,1.71278673081564
3,1.28304239598057,2.25293639883045,1.28015171262592,1.27510315942926,1.71278673081564
5,1.28084426571171,1.85372703392533,1.28015171262592,1.27510315942926,1.71278673081564
7,1.28463555453749,1.69627631857822,1.28015171262592,1.27510315942926,1.71278673081564
9,1.29183796397386,1.61966630291487,1.28015171262592,1.27510315942926,1.71278673081564
11,1.29944494498212,1.57637788789245,1.28015171262592,1.27510315942926,1.71278673081564
13,1.30882275628578,1.5523121152907,1.28015171262592,1.27510315942926,1.71278673081564
15,1.32014369979575,1.54069957212091,1.28015171262592,1.27510315942926,1.71278673081564
17,1.33433476446316,1.53644166974997,1.28015171262592,1.27510315942926,1.71278673081564
19,1.3504053463024,1.53856160293562,1.28015171262592,1.27510315942926,1.71278673081564
21,1.36842968416155,1.54319787317662,1.28015171262592,1.27510315942926,1.71278673081564
23,1.3905404002013,1.55410374234616,1.28015171262592,1.27510315942926,1.71278673081564
25,1.41455496603497,1.56553536178548,1.28015171262592,1.27510315942926,1.71278673081564
27,1.43840069762306,1.5779797652922,1.28015171262592,1.27510315942926,1.71278673081564
29,1.47174400080221,1.59702248917545,1.28015171262592,1.27510315942926,1.71278673081564
31,1.50477740904021,1.61463450071412,1.28015171262592,1.27510315942926,1.71278673081564
33,1.5425051907367,1.63329698896701,1.28015171262592,1.27510315942926,1.71278673081564
35,1.58583191803841,1.65577804757837,1.28015171262592,1.27510315942926,1.71278673081564
37,1.63112071641548,1.67657434922215,1.28015171262592,1.27510315942926,1.71278673081564
39,1.68357142502723,1.69992794126281,1.28015171262592,1.27510315942926,1.71278673081564
