"k","Q_subset_mc","Q_bag_inf_mc","Q_bag_G_mc","R_bag_inf_mc","R_weight_exact_mc","R_weight_identity_gap","R_bag_inf_smallhet","R_bag_excess_smallhet.x","Q_bag_inf_smallhet_level","R_smallhet_abs_error","R_smallhet_rel_error","R_ratio_mc_to_smallhet","w_l2_mc","w_l2_smallhet","w_max_abs_mc","w_max_abs_smallhet","w_rmse_approx_error","w_max_approx_error","w_corr_with_approx","Q_bag_inf_smallhet","Q_bag_G_smallhet","R_bag_excess_smallhet.y","R_bag_G_excess_smallhet","Q_subset_leading","Q_subset_delta","L_bag_inf_smallhet","L_bag_G_smallhet","L_subset_leading","L_subset_delta","L_equal","L_oracle_optimal","L_full_estimated_theory"
40,1.07562206599149,1.06000976244572,1.06002927782515,9.7624457160439e-06,9.76244571608351e-06,-3.96089546795056e-17,2.65932513877642e-06,2.65932513877642e-06,1.06000265932514,7.10312057726748e-06,0.727596422440946,3.67102373970551,0.00362055559697678,0.000941510336069378,0.00316532336259495,0.000620070617351503,0.000420371957672702,0.00254525274524345,0.756754540696659,1.06000265932514,1.06002140600098,2.65932513876521e-06,2.14060009822159e-05,1.075,1.075651534659,2.46170317789354,2.46172558017117,2.479625,2.48040358391751,2.17708105860817,2.06,2.59126315789474
41,1.07379872475996,1.06001138520876,1.0600286193832,1.13852087588739e-05,1.13852087589471e-05,-7.31226602705692e-17,2.05025900050818e-06,2.05025900050818e-06,1.060002050259,9.33494975836577e-06,0.819919068334153,5.55305878723225,0.00370744489624745,0.000826692002402381,0.00336577318098483,0.000544452249381807,0.000457740383521817,0.00282132093160302,0.644757575999176,1.060002050259,1.06001851111081,2.05025900057443e-06,1.85111108110814e-05,1.07317073170732,1.07372885776857,2.47407281413016,2.4740925836959,2.48988846672386,2.49055877892808,2.17708105860817,2.06,2.59126315789474
42,1.07190626901065,1.06000973375622,1.06002460442529,9.73375621882155e-06,9.7337562187693e-06,5.22534625161178e-17,1.54373522795184e-06,1.54373522795184e-06,1.06000154373523,8.19002099086971e-06,0.841403956165779,6.30532752156977,0.00341619254477762,0.000717341208433812,0.00284065952764562,0.000472434756077335,0.000412493737818534,0.00236822477156828,0.750312618964082,1.06000154373523,1.06001582751984,1.54373522787132e-06,1.58275198447466e-05,1.07142857142857,1.07190134034213,2.48656751996323,2.48658476150123,2.50036075036075,2.50093141586752,2.17708105860817,2.06,2.59126315789474
43,1.07020480789526,1.06000683627274,1.06001958373727,6.83627274389309e-06,6.83627274384377e-06,4.93210344527234e-17,1.12758837685274e-06,1.12758837685274e-06,1.06000112758838,5.70868436704035e-06,0.835058017856291,6.062737860933,0.00250849914437756,0.000613076497905642,0.00195855946282805,0.000403766913624234,0.000307551804301035,0.00167914634503116,0.630412502404503,1.06000112758838,1.06001333548122,1.12758837689242e-06,1.33354812170694e-05,1.06976744186047,1.07016209779236,2.49918918524681,2.49920399583762,2.51103765789163,2.51151645366688,2.17708105860817,2.06,2.59126315789474
44,1.06859349175001,1.06000530471186,1.06001603994565,5.30471185533621e-06,5.30471185527388e-06,6.23314605225495e-17,7.91204173520258e-07,7.91204173520258e-07,1.06000079120417,4.51350768181595e-06,0.850848793469459,6.70460550243848,0.00233721317526472,0.000513551092401479,0.00204009876680256,0.000338220336737183,0.000280852016814584,0.00170187843006537,0.742497496575871,1.06000079120417,1.0600110174879,7.91204173511417e-07,1.10174878957814e-05,1.06818181818182,1.06850489321934,2.51193974029489,2.51195221010004,2.52191558441558,2.52230953816032,2.17708105860817,2.06,2.59126315789474
45,1.06704381562421,1.06000599129364,1.06001478857405,5.99129364120543e-06,5.99129364125751e-06,-5.20806677948779e-17,5.25298792844726e-07,5.25298792844726e-07,1.06000052529879,5.46599484836071e-06,0.912322976588569,11.4054966864857,0.0029139500622968,0.000418449038253057,0.00266373083224747,0.000275586941045112,0.000372282713876966,0.00238814389120236,0.712059056003999,1.06000052529879,1.0600088579755,5.25298792908302e-07,8.85797550265188e-06,1.06666666666667,1.06692406307516,2.52482115664826,2.52483136951869,2.53299145299145,2.53330692858956,2.17708105860817,2.06,2.59126315789474
46,1.06532799015099,1.06000189456018,1.06000855217967,1.89456018140355e-06,1.89456018150692e-06,-1.0337423022352e-16,3.2173309807503e-07,3.2173309807503e-07,1.0600003217331,1.57282708332852e-06,0.830180586907152,5.8886082679679,0.0010546865292519,0.000327481856024132,0.000511786224987293,0.000215676736470088,0.000137403656962877,0.000458994218632952,0.398997124093998,1.0600003217331,1.06000684307006,3.2173309816308e-07,6.8430700621569e-06,1.06521739130435,1.06541445282692,2.5378354479083,2.53784348192652,2.54426266248319,2.54450543415275,2.17708105860817,2.06,2.59126315789474
47,1.06399622496816,1.0600008531318,1.06000584734659,8.53131794986695e-07,8.53131794891834e-07,9.486049031243e-17,1.73355735619649e-07,1.73355735619649e-07,1.06000017335574,6.79776059367046e-07,0.796800756180524,4.92127815637152,0.000711890553379724,0.000240385617719841,0.000464604777919569,0.000158315902302511,8.17583078323946e-05,0.000395889154937388,0.673040131151569,1.06000017335574,1.06000496037308,1.73355735544334e-07,4.96037308339581e-06,1.06382978723404,1.0639713610848,2.55098467063223,2.55099059859672,2.55572704222247,2.55590235906356,2.17708105860817,2.06,2.59126315789474
48,1.06259728925485,1.06000083341937,1.06000407898916,8.33419369961064e-07,8.33419370057437e-07,-9.6373502914463e-17,7.38701427437892e-08,7.38701427437892e-08,1.06000007387014,7.59549227217274e-07,0.911364979737344,11.2822222755368,0.000751769544088773,0.000156918389344896,0.000477937199348993,0.000103345102891917,0.000100402565482081,0.000374592096457076,0.363438328959225,1.06000007387014,1.06000319877781,7.38701426694632e-08,3.19877780508016e-06,1.0625,1.06259049092486,2.56427092528627,2.56427481514529,2.5673828125,2.56749545484918,2.17708105860817,2.06,2.59126315789474
49,1.06120190800216,1.06000042916377,1.06000193101231,4.29163766746399e-07,4.29163766673924e-07,7.24749447637157e-17,1.77214503208756e-08,1.77214503208756e-08,1.06000001772145,4.11442316425523e-07,0.95870702120259,24.2171921019833,0.000626498066535178,7.68579866179085e-05,0.000417109461641224,5.06180095797145e-05,9.23568247525215e-05,0.000467727471220939,-0.291603028106501,1.06000001772145,1.06000154831154,1.77214503072065e-08,1.54831154342006e-06,1.06122448979592,1.0612679073492,2.57769635725354,2.57769827249455,2.57922855005877,2.57928287882963,2.17708105860817,2.06,2.59126315789474
50,1.06,1.06,1.06,1.33226762955019e-15,1.47878741624408e-28,1.33226762955004e-15,0,0,1.06,1.33226762955019e-15,NA,NA,1.28277353311713e-14,0,9.68669588985449e-15,0,1.8141157279875e-15,9.68669588985449e-15,NA,1.06,1.06,0,0,1.06,1.06,2.59126315789474,2.59126315789474,2.59126315789474,2.59126315789474,2.17708105860817,2.06,2.59126315789474
