"k","rsm_bagged","rsm_subset_avg","equal_weight","oracle_optimal","full_estimated"
1,2.05028489912203,5.11105537568788,2.04699285348368,2.04565314364321,2.57036710545177
2,2.04790675961841,3.53021225686663,2.04699285348368,2.04565314364321,2.57036710545177
3,2.04820336327888,3.02496419755637,2.04699285348368,2.04565314364321,2.57036710545177
4,2.04868352253551,2.77865286487963,2.04699285348368,2.04565314364321,2.57036710545177
5,2.05023386892992,2.63571561176315,2.04699285348368,2.04565314364321,2.57036710545177
6,2.05153206320569,2.5434767402051,2.04699285348368,2.04565314364321,2.57036710545177
7,2.05391018436402,2.48053050298624,2.04699285348368,2.04565314364321,2.57036710545177
8,2.05613774761072,2.43565124255519,2.04699285348368,2.04565314364321,2.57036710545177
9,2.05908655202452,2.40267641356249,2.04699285348368,2.04565314364321,2.57036710545177
10,2.06178366074658,2.37819115716703,2.04699285348368,2.04565314364321,2.57036710545177
11,2.06511560889912,2.35974501641123,2.04699285348368,2.04565314364321,2.57036710545177
12,2.06866340022672,2.34600611447909,2.04699285348368,2.04565314364321,2.57036710545177
13,2.07336773813909,2.33646764725785,2.04699285348368,2.04565314364321,2.57036710545177
14,2.07823482986195,2.32950575116229,2.04699285348368,2.04565314364321,2.57036710545177
15,2.08311525120221,2.3247358782511,2.04699285348368,2.04565314364321,2.57036710545177
16,2.08856663682853,2.32180093489667,2.04699285348368,2.04565314364321,2.57036710545177
17,2.09418905127653,2.32025033045948,2.04699285348368,2.04565314364321,2.57036710545177
18,2.10067448156284,2.32054355241634,2.04699285348368,2.04565314364321,2.57036710545177
19,2.10655003285801,2.3208632940606,2.04699285348368,2.04565314364321,2.57036710545177
20,2.11385907501977,2.32322453834138,2.04699285348368,2.04565314364321,2.57036710545177
21,2.12044142524685,2.32528696851625,2.04699285348368,2.04565314364321,2.57036710545177
22,2.12871987979667,2.32922400125156,2.04699285348368,2.04565314364321,2.57036710545177
23,2.13653919194055,2.33317529322995,2.04699285348368,2.04565314364321,2.57036710545177
24,2.14527352225565,2.33807741088526,2.04699285348368,2.04565314364321,2.57036710545177
25,2.15449242648502,2.34337390824854,2.04699285348368,2.04565314364321,2.57036710545177
26,2.16382851763651,2.34900744354399,2.04699285348368,2.04565314364321,2.57036710545177
27,2.17390513038869,2.35525600092835,2.04699285348368,2.04565314364321,2.57036710545177
28,2.18421742989777,2.36163092089818,2.04699285348368,2.04565314364321,2.57036710545177
29,2.19495318682548,2.36847916987808,2.04699285348368,2.04565314364321,2.57036710545177
30,2.20628664544925,2.37554468339098,2.04699285348368,2.04565314364321,2.57036710545177
31,2.2186026527898,2.38331400663439,2.04699285348368,2.04565314364321,2.57036710545177
32,2.23087107670696,2.39106476084531,2.04699285348368,2.04565314364321,2.57036710545177
33,2.24383866072964,2.39911188817395,2.04699285348368,2.04565314364321,2.57036710545177
34,2.2577136653299,2.40768782492248,2.04699285348368,2.04565314364321,2.57036710545177
35,2.27189579011959,2.41636581682399,2.04699285348368,2.04565314364321,2.57036710545177
36,2.28644115755268,2.42506013970041,2.04699285348368,2.04565314364321,2.57036710545177
37,2.30195601444441,2.43425891075406,2.04699285348368,2.04565314364321,2.57036710545177
38,2.31763609003106,2.44319813817148,2.04699285348368,2.04565314364321,2.57036710545177
39,2.33456188321473,2.453044939914,2.04699285348368,2.04565314364321,2.57036710545177
40,2.35202683536151,2.46276402007648,2.04699285348368,2.04565314364321,2.57036710545177
41,2.3699926634466,2.47258359103973,2.04699285348368,2.04565314364321,2.57036710545177
42,2.38879759137406,2.48265431459989,2.04699285348368,2.04565314364321,2.57036710545177
43,2.40851973923786,2.49309498818862,2.04699285348368,2.04565314364321,2.57036710545177
44,2.42884242295897,2.5034319422654,2.04699285348368,2.04565314364321,2.57036710545177
45,2.45029921552285,2.51431777180492,2.04699285348368,2.04565314364321,2.57036710545177
46,2.47248140884897,2.52531514293102,2.04699285348368,2.04565314364321,2.57036710545177
47,2.49530281265741,2.53612392159225,2.04699285348368,2.04565314364321,2.57036710545177
48,2.51937014164563,2.54742185709378,2.04699285348368,2.04565314364321,2.57036710545177
49,2.54449862542694,2.55890224204985,2.04699285348368,2.04565314364321,2.57036710545177
50,2.57036710545159,2.57036710545159,2.04699285348368,2.04565314364321,2.57036710545177
