"k","rsm_bagged","rsm_subset_avg","equal_weight","oracle_optimal","full_estimated"
1,2.1762892460345,10.6197430692535,2.16514067332234,2.05554597721709,2.57753683120241
2,2.08317193638268,4.67333133978593,2.16514067332234,2.05554597721709,2.57753683120241
3,2.06740940943433,3.47723935346003,2.16514067332234,2.05554597721709,2.57753683120241
4,2.06265380323054,3.01594736387511,2.16514067332234,2.05554597721709,2.57753683120241
5,2.0617126766559,2.78112378006143,2.16514067332234,2.05554597721709,2.57753683120241
6,2.06179835923048,2.64121540721333,2.16514067332234,2.05554597721709,2.57753683120241
7,2.06347777028524,2.55162063735382,2.16514067332234,2.05554597721709,2.57753683120241
8,2.06501617583036,2.48906604891657,2.16514067332234,2.05554597721709,2.57753683120241
9,2.06728401544345,2.44465762067095,2.16514067332234,2.05554597721709,2.57753683120241
10,2.07005354265345,2.41261836736418,2.16514067332234,2.05554597721709,2.57753683120241
11,2.07311249431107,2.38841404403816,2.16514067332234,2.05554597721709,2.57753683120241
12,2.07712107302744,2.3711926280905,2.16514067332234,2.05554597721709,2.57753683120241
13,2.08076609740897,2.35748470539784,2.16514067332234,2.05554597721709,2.57753683120241
14,2.08426691493891,2.34722304527023,2.16514067332234,2.05554597721709,2.57753683120241
15,2.08918259374049,2.34051101897393,2.16514067332234,2.05554597721709,2.57753683120241
16,2.09472653029218,2.33629585039527,2.16514067332234,2.05554597721709,2.57753683120241
17,2.10031989753343,2.33378165433637,2.16514067332234,2.05554597721709,2.57753683120241
18,2.10599185034489,2.3321364944895,2.16514067332234,2.05554597721709,2.57753683120241
19,2.11193869341002,2.33172745147845,2.16514067332234,2.05554597721709,2.57753683120241
20,2.11865728965963,2.33279192199638,2.16514067332234,2.05554597721709,2.57753683120241
21,2.12552918695142,2.3346185051521,2.16514067332234,2.05554597721709,2.57753683120241
22,2.13320934988069,2.33757306291925,2.16514067332234,2.05554597721709,2.57753683120241
23,2.14133694129426,2.34147108855956,2.16514067332234,2.05554597721709,2.57753683120241
24,2.14977011824881,2.3456319596236,2.16514067332234,2.05554597721709,2.57753683120241
25,2.15876622796045,2.3506632414168,2.16514067332234,2.05554597721709,2.57753683120241
26,2.16792838835153,2.35582182270457,2.16514067332234,2.05554597721709,2.57753683120241
27,2.17775201061108,2.36149671588816,2.16514067332234,2.05554597721709,2.57753683120241
28,2.18858835330939,2.36847089512849,2.16514067332234,2.05554597721709,2.57753683120241
29,2.19916507379996,2.37486183438926,2.16514067332234,2.05554597721709,2.57753683120241
30,2.21061196796743,2.38185946819945,2.16514067332234,2.05554597721709,2.57753683120241
31,2.22221129413103,2.38908577729536,2.16514067332234,2.05554597721709,2.57753683120241
32,2.23463061008956,2.39669329264193,2.16514067332234,2.05554597721709,2.57753683120241
33,2.24745305528692,2.40453016095433,2.16514067332234,2.05554597721709,2.57753683120241
34,2.26115361369823,2.41292457187759,2.16514067332234,2.05554597721709,2.57753683120241
35,2.27517206453517,2.42144333618435,2.16514067332234,2.05554597721709,2.57753683120241
36,2.29048775758633,2.43069789886403,2.16514067332234,2.05554597721709,2.57753683120241
37,2.30601524496736,2.43979507840162,2.16514067332234,2.05554597721709,2.57753683120241
38,2.32185698615774,2.44884181537248,2.16514067332234,2.05554597721709,2.57753683120241
39,2.33903270826671,2.45880157428643,2.16514067332234,2.05554597721709,2.57753683120241
40,2.35609768453618,2.46818340995314,2.16514067332234,2.05554597721709,2.57753683120241
41,2.37430462160908,2.47811100287565,2.16514067332234,2.05554597721709,2.57753683120241
42,2.39350600110331,2.48852493672575,2.16514067332234,2.05554597721709,2.57753683120241
43,2.41332681224263,2.49888844555437,2.16514067332234,2.05554597721709,2.57753683120241
44,2.43375504539111,2.50947119913895,2.16514067332234,2.05554597721709,2.57753683120241
45,2.45546257756912,2.52042284348512,2.16514067332234,2.05554597721709,2.57753683120241
46,2.4781395094848,2.53150411839418,2.16514067332234,2.05554597721709,2.57753683120241
47,2.50129352596044,2.54256051487896,2.16514067332234,2.05554597721709,2.57753683120241
48,2.52571139077406,2.55409608045411,2.16514067332234,2.05554597721709,2.57753683120241
49,2.5510009102742,2.56569457038411,2.16514067332234,2.05554597721709,2.57753683120241
50,2.57753683120181,2.57753683120181,2.16514067332234,2.05554597721709,2.57753683120241
