"k","rsm_bagged","rsm_subset_avg","equal_weight","oracle_optimal","full_estimated"
1,2.06818683846762,5.12578472298909,2.06432302955396,2.06319760762945,2.24521631155665
2,2.06498966636165,3.53862352670364,2.06432302955396,2.06319760762945,2.24521631155665
3,2.06450343745172,3.02575378610828,2.06432302955396,2.06319760762945,2.24521631155665
4,2.06444416443836,2.77358672256168,2.06432302955396,2.06319760762945,2.24521631155665
5,2.0649567941637,2.62462025320019,2.06432302955396,2.06319760762945,2.24521631155665
6,2.06587921289202,2.52708843237485,2.06432302955396,2.06319760762945,2.24521631155665
7,2.06667625749413,2.45823361335899,2.06432302955396,2.06319760762945,2.24521631155665
8,2.06693878316855,2.40684120327875,2.06432302955396,2.06319760762945,2.24521631155665
9,2.06832882749999,2.36868075420556,2.06432302955396,2.06319760762945,2.24521631155665
10,2.06969518917671,2.3385404172691,2.06432302955396,2.06319760762945,2.24521631155665
11,2.07075561224053,2.31430239598565,2.06432302955396,2.06319760762945,2.24521631155665
12,2.07274273176944,2.2952181508656,2.06432302955396,2.06319760762945,2.24521631155665
13,2.07396884946206,2.27901159239653,2.06432302955396,2.06319760762945,2.24521631155665
14,2.07629304177619,2.26645072453839,2.06432302955396,2.06319760762945,2.24521631155665
15,2.0784024645107,2.25568663702508,2.06432302955396,2.06319760762945,2.24521631155665
16,2.08008001135871,2.24624662720211,2.06432302955396,2.06319760762945,2.24521631155665
17,2.0819888684327,2.23837506401485,2.06432302955396,2.06319760762945,2.24521631155665
18,2.08503345687998,2.23263703512106,2.06432302955396,2.06319760762945,2.24521631155665
19,2.08746507326844,2.22733350096973,2.06432302955396,2.06319760762945,2.24521631155665
20,2.08974036778664,2.22261247719196,2.06432302955396,2.06319760762945,2.24521631155665
21,2.09292563006366,2.21932709418801,2.06432302955396,2.06319760762945,2.24521631155665
22,2.09552327317925,2.21597009317316,2.06432302955396,2.06319760762945,2.24521631155665
23,2.09860268326137,2.21361127927211,2.06432302955396,2.06319760762945,2.24521631155665
24,2.10210701066074,2.21193928988448,2.06432302955396,2.06319760762945,2.24521631155665
25,2.10557949640827,2.21062999322045,2.06432302955396,2.06319760762945,2.24521631155665
26,2.10884993398407,2.20933368802879,2.06432302955396,2.06319760762945,2.24521631155665
27,2.11294274218334,2.20904567172726,2.06432302955396,2.06319760762945,2.24521631155665
28,2.11693870199795,2.20883427477154,2.06432302955396,2.06319760762945,2.24521631155665
29,2.1205357174793,2.20836813277518,2.06432302955396,2.06319760762945,2.24521631155665
30,2.12492364875941,2.20877230686168,2.06432302955396,2.06319760762945,2.24521631155665
31,2.12926688301788,2.20922407535724,2.06432302955396,2.06319760762945,2.24521631155665
32,2.13389016292161,2.21005148369628,2.06432302955396,2.06319760762945,2.24521631155665
33,2.1385626390145,2.2108782199187,2.06432302955396,2.06319760762945,2.24521631155665
34,2.14324196136516,2.21179925345739,2.06432302955396,2.06319760762945,2.24521631155665
35,2.14839267000357,2.21306511350649,2.06432302955396,2.06319760762945,2.24521631155665
36,2.15363025669295,2.21455015125988,2.06432302955396,2.06319760762945,2.24521631155665
37,2.15843503892329,2.21552958919729,2.06432302955396,2.06319760762945,2.24521631155665
38,2.16449530426237,2.21769586271945,2.06432302955396,2.06319760762945,2.24521631155665
39,2.16994916108307,2.21925392377232,2.06432302955396,2.06319760762945,2.24521631155665
40,2.17589300500128,2.22119077108445,2.06432302955396,2.06319760762945,2.24521631155665
41,2.18207957159272,2.22330327664045,2.06432302955396,2.06319760762945,2.24521631155665
42,2.18833785006195,2.22544566021092,2.06432302955396,2.06319760762945,2.24521631155665
43,2.19461329671304,2.22744240812465,2.06432302955396,2.06319760762945,2.24521631155665
44,2.20136016612933,2.22985696658345,2.06432302955396,2.06319760762945,2.24521631155665
45,2.20815953112604,2.23220721303919,2.06432302955396,2.06319760762945,2.24521631155665
46,2.21517814375781,2.23470399920475,2.06432302955396,2.06319760762945,2.24521631155665
47,2.22240124391735,2.23723433991018,2.06432302955396,2.06319760762945,2.24521631155665
48,2.22969688764033,2.23973682210401,2.06432302955396,2.06319760762945,2.24521631155665
49,2.23743796823381,2.24251683856896,2.06432302955396,2.06319760762945,2.24521631155665
50,2.24521631155666,2.24521631155666,2.06432302955396,2.06319760762945,2.24521631155665
